"Yr","Cls","Ht","Player","Team","Conf","G.x","Min%","PRPG!","GBPM","ORtg","Usg","eFG","TS","OR","DR","Ast","TO","Blk","Stl","FTR","FT_raw","FT_pct","2P_raw","2P_pct","3P_raw","3P_pct","Draft_Yr","Pk","Tm","College","Yrs","G.y","MP","PTS","TRB","AST","FG_Perc","X3P_Perc","FT_Perc","MP_per_G","PTS_per_G_per_G","TRB_per_G_per_G","AST_per_G_per_G","WS_per_G","WS_per_48","BPM","VORP"
2010,"Fr","6-1","Eric Bledsoe","Top 100 quality games:","Top 100:","22","76.1","2.4","4.1","100.3","19.9","50.6","53.5","2.0",8,19,23.4,0.3,2.5,47,"54-85",0.635,"57-104",0.548,"23-77",0.299,2010,18,"OKC","University of Kentucky",9,570,15903,8034,2229,2724,0.455,0.336,0.794,27.9,14.1,3.9,4.8,37,0.112,2.2,16.8
2010,"Fr","6-1","Eric Bledsoe","Top 50 quality games:","Top 50:","8","81.8","3.5","6.7","106.4","19.2","56.9","56.5","1.6",9,14,18.8,0.8,2.4,38.8,"16-31",0.516,"23-41",0.561,"15-39",0.385,2010,18,"OKC","University of Kentucky",9,570,15903,8034,2229,2724,0.455,0.336,0.794,27.9,14.1,3.9,4.8,37,0.112,2.2,16.8
2010,"Fr","6-11","Daniel Orton","Kentucky","SEC","38","32.7","0.4","3.8","95.1","15.9","52.7","53.3","10.3",16.3,5,26.8,10.6,2.4,69.2,"33-63",0.524,"48-89",0.539,"0-2",0,2010,29,"ORL","University of Kentucky",3,51,542,143,126,24,0.485,0,0.597,10.6,2.8,2.5,0.5,1,0.093,-1.7,0
2010,"Fr","6-11","Daniel Orton","Conf. games:","Conf. games:","16","31.5","0.1","3.2","87.0","16.8","48.6","47.8","13.1",19.4,1.7,26.5,11.4,2,91.4,"14-32",0.438,"17-34",0.5,"0-1",0,2010,29,"ORL","University of Kentucky",3,51,542,143,126,24,0.485,0,0.597,10.6,2.8,2.5,0.5,1,0.093,-1.7,0
2010,"Fr","6-11","Daniel Orton","Top 100 quality games:","Top 100:","22","30.2","-0.4","1.0","76.4","14.0","46.2","44.0","9.4",14.5,2,30.6,10.8,2,71.8,"10-28",0.357,"18-38",0.474,"0-1",0,2010,29,"ORL","University of Kentucky",3,51,542,143,126,24,0.485,0,0.597,10.6,2.8,2.5,0.5,1,0.093,-1.7,0
2010,"Fr","6-11","Daniel Orton","Top 50 quality games:","Top 50:","8","33.3","-0.6","1.9","73.5","12.7","38.9","35.2","11.7",14.4,0,24.7,10.2,2.1,38.9,"1-7",0.143,"7-17",0.412,"0-1",0,2010,29,"ORL","University of Kentucky",3,51,542,143,126,24,0.485,0,0.597,10.6,2.8,2.5,0.5,1,0.093,-1.7,0
2010,"Sr","6-11","Magnum Rolle","Louisiana Tech","WAC","34","72.7","2.9","3.5","108.0","24.1","51.4","54.1","13.3",18.3,5.9,15.7,7,1.5,38.3,"93-141",0.66,"189-368",0.514,"0-0",0,2010,51,"OKC","Louisiana Tech University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-11","Magnum Rolle","Conf. games:","Conf. games:","16","81.1","3.1","2.8","105.9","25.3","50.7","52.7","13.5",19.2,3,14.5,5.4,1.1,28,"38-59",0.644,"107-211",0.507,"0-0",0,2010,51,"OKC","Louisiana Tech University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-11","Magnum Rolle","Top 100 quality games:","Top 100:","11","72.3","3.7","5.0","113.1","22.9","56.4","58.3","10.4",18.6,6.8,13.5,5.6,1.1,39.1,"28-43",0.651,"62-110",0.564,"0-0",0,2010,51,"OKC","Louisiana Tech University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-11","Magnum Rolle","Top 50 quality games:","Top 50:","4","58.1","3.5","7.7","123.1","18.7","59.3","62.1","5.6",23.8,5.3,7.1,6.2,0.7,40.7,"8-11",0.727,"16-27",0.593,"0-0",0,2010,51,"OKC","Louisiana Tech University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"So","6-4","Mike Taylor","Marist","MAAC","26","16.2","-0.6","-6.3","69.7","12.3","28.1","32.6","3.6",12.1,7.8,21.1,0,2.6,21.9,"5-7",0.714,"3-16",0.188,"4-16",0.25,2008,55,"POR","Iowa State University",1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.5,-0.7
2010,"So","6-4","Mike Taylor","Conf. games:","Conf. games:","14","15.1","-1.0","-6.5","53.0","14.7","17.5","22.3","4.4",16.7,10.1,23.8,0,3.5,25,"3-5",0.6,"2-9",0.222,"1-11",0.091,2008,55,"POR","Iowa State University",1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.5,-0.7
2010,"So","6-4","Mike Taylor","Top 100 quality games:","Top 100:","3","10.6","-0.2","1.8","80.7","11.2","37.5","37.5","0.0",20.9,0,0,0,3.6,0,"0-0",0,"0-0",0,"1-4",0.25,2008,55,"POR","Iowa State University",1,51,771,289,87,106,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.5,-0.7
2010,"Sr","6-6","Lazar Hayward","Marquette","BE","34","79.5","4.5","8.4","108.1","29.6","49.5","53.6","8.2",21.3,11.2,12.9,1.7,3.6,24.7,"107-127",0.843,"157-328",0.479,"65-186",0.349,2010,30,"WAS","Marquette University",3,72,591,207,90,35,0.347,0.269,0.767,8.2,2.9,1.3,0.5,0.2,0.02,-4.6,-0.4
2010,"Sr","6-6","Lazar Hayward","Conf. games:","Conf. games:","18","85.3","4.8","8.3","108.2","27.7","48.9","53.2","8.5",22.2,10.1,12.2,2,3.5,24.3,"56-65",0.862,"72-160",0.45,"39-107",0.364,2010,30,"WAS","Marquette University",3,72,591,207,90,35,0.347,0.269,0.767,8.2,2.9,1.3,0.5,0.2,0.02,-4.6,-0.4
2010,"Sr","6-6","Lazar Hayward","Top 100 quality games:","Top 100:","23","85.6","4.8","8.5","103.6","29.7","48.8","52.8","6.6",20.9,10.3,13,1.9,3.7,22.8,"72-84",0.857,"100-219",0.457,"53-149",0.356,2010,30,"WAS","Marquette University",3,72,591,207,90,35,0.347,0.269,0.767,8.2,2.9,1.3,0.5,0.2,0.02,-4.6,-0.4
2010,"Sr","6-6","Lazar Hayward","Top 50 quality games:","Top 50:","17","84.7","4.6","8.1","101.3","30.0","48.9","52.4","5.7",21.2,9.7,12.8,2,3.6,18.9,"46-53",0.868,"74-164",0.451,"42-116",0.362,2010,30,"WAS","Marquette University",3,72,591,207,90,35,0.347,0.269,0.767,8.2,2.9,1.3,0.5,0.2,0.02,-4.6,-0.4
2010,"Fr","7-0","Hassan Whiteside","Marshall","CUSA","31","65.6","2.3","8.4","101.7","24.9","51.0","53.5","12.0",24,1.8,16.4,18.3,1.2,58.8,"101-170",0.594,"143-284",0.504,"3-5",0.6,2010,33,"SAC","Marshall University",7,343,8929,4583,3909,203,0.574,0.222,0.593,26,13.4,11.4,0.6,36.8,0.198,0.4,5.5
2010,"Fr","7-0","Hassan Whiteside","Conf. games:","Conf. games:","16","71.0","2.6","9.1","101.6","24.9","48.2","53.2","9.5",24.4,1.4,15.9,19.2,1.4,58.2,"65-96",0.677,"78-163",0.479,"1-2",0.5,2010,33,"SAC","Marshall University",7,343,8929,4583,3909,203,0.574,0.222,0.593,26,13.4,11.4,0.6,36.8,0.198,0.4,5.5
2010,"Fr","7-0","Hassan Whiteside","Top 100 quality games:","Top 100:","10","72.3","1.7","4.0","88.3","25.4","43.8","47.2","7.9",21.1,0,17.9,13.2,1,38.1,"27-43",0.628,"48-110",0.436,"1-3",0.333,2010,33,"SAC","Marshall University",7,343,8929,4583,3909,203,0.574,0.222,0.593,26,13.4,11.4,0.6,36.8,0.198,0.4,5.5
2010,"Fr","7-0","Hassan Whiteside","Top 50 quality games:","Top 50:","4","72.5","2.6","3.7","90.8","27.2","40.6","46.4","10.6",21.1,0,16.8,10.5,1.5,35.4,"13-17",0.765,"18-47",0.383,"1-1",1,2010,33,"SAC","Marshall University",7,343,8929,4583,3909,203,0.574,0.222,0.593,26,13.4,11.4,0.6,36.8,0.198,0.4,5.5
2010,"Sr","6-6","Greivis Vasquez","Maryland","ACC","32","84.8","5.8","8.9","111.7","30.7","49.7","55.0","3.9",10.3,35.3,18.2,1,2.9,31.8,"138-161",0.857,"151-320",0.472,"67-186",0.36,2010,28,"MEM","University of Maryland",7,401,9520,3591,1021,1935,0.418,0.349,0.817,23.7,9,2.5,4.8,12.6,0.064,-1.5,1.1
2010,"Sr","6-6","Greivis Vasquez","Conf. games:","Conf. games:","16","87.5","7.4","10.1","114.3","32.0","52.0","56.6","3.4",9.3,38.9,18.2,0.6,2.3,29.2,"68-80",0.85,"78-166",0.47,"43-108",0.398,2010,28,"MEM","University of Maryland",7,401,9520,3591,1021,1935,0.418,0.349,0.817,23.7,9,2.5,4.8,12.6,0.064,-1.5,1.1
2010,"Sr","6-6","Greivis Vasquez","Top 100 quality games:","Top 100:","21","86.9","6.1","8.0","106.5","32.6","48.0","53.5","3.0",9.5,37.1,19.9,0.6,3,33,"97-115",0.843,"95-209",0.455,"48-139",0.345,2010,28,"MEM","University of Maryland",7,401,9520,3591,1021,1935,0.418,0.349,0.817,23.7,9,2.5,4.8,12.6,0.064,-1.5,1.1
2010,"Sr","6-6","Greivis Vasquez","Top 50 quality games:","Top 50:","14","87.3","5.9","6.2","101.6","33.7","46.0","51.8","3.4",9.3,36,21.5,0.4,3,33.6,"67-80",0.838,"66-148",0.446,"29-90",0.322,2010,28,"MEM","University of Maryland",7,401,9520,3591,1021,1935,0.418,0.349,0.817,23.7,9,2.5,4.8,12.6,0.064,-1.5,1.1
2010,"So","6-5","Elliot Williams","Memphis","CUSA","34","83.3","4.8","6.3","112.8","27.7","53.6","59.9","2.7",11.3,24,18.8,0.4,2.4,66,"194-256",0.758,"118-224",0.527,"60-164",0.366,2010,22,"POR","University of Memphis",4,109,1470,537,161,94,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
2010,"So","6-5","Elliot Williams","Conf. games:","Conf. games:","16","83.8","5.2","6.2","112.5","28.7","56.3","61.6","2.0",12.2,23.3,18.4,0,2.1,67.8,"92-124",0.742,"55-111",0.495,"32-72",0.444,2010,22,"POR","University of Memphis",4,109,1470,537,161,94,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
2010,"So","6-5","Elliot Williams","Top 100 quality games:","Top 100:","14","89.3","4.6","4.7","102.9","27.8","47.1","55.6","1.5",11.6,20.5,18.3,0.6,1.9,62.4,"85-106",0.802,"41-97",0.423,"26-73",0.356,2010,22,"POR","University of Memphis",4,109,1470,537,161,94,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
2010,"So","6-5","Elliot Williams","Top 50 quality games:","Top 50:","6","88.8","4.1","4.7","97.8","26.9","41.3","50.8","1.6",14.9,21.5,17.5,1,2.2,52,"33-39",0.846,"16-36",0.444,"10-39",0.256,2010,22,"POR","University of Memphis",4,109,1470,537,161,94,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
2010,"Sr","6-8","Dwayne Collins","Miami FL","ACC","28","54.6","2.9","5.3","105.7","26.4","61.2","60.5","14.3",21.6,10.5,22.5,5.1,1.5,74.8,"86-154",0.558,"126-206",0.612,"0-0",0,2010,60,"PHO","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-8","Dwayne Collins","Conf. games:","Conf. games:","15","62.3","2.8","3.9","99.9","24.6","59.2","60.4","11.1",19,7.9,25.4,5.5,1.5,73.8,"46-76",0.605,"61-103",0.592,"0-0",0,2010,60,"PHO","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-8","Dwayne Collins","Top 100 quality games:","Top 100:","16","52.5","2.6","2.9","97.8","25.2","57.8","58.9","12.9",20.4,6,26.1,4.7,1.3,78,"50-85",0.588,"63-109",0.578,"0-0",0,2010,60,"PHO","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-8","Dwayne Collins","Top 50 quality games:","Top 50:","9","48.1","1.8","0.8","89.0","25.5","54.5","56.3","12.3",19.6,7,31,5,1.1,78.2,"25-43",0.581,"30-55",0.545,"0-0",0,2010,60,"PHO","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Sr","6-9","Jarvis Varnado","Mississippi St.","SEC","36","77.9","3.6","9.8","111.4","22.1","58.2","59.7","10.7",23.1,6.2,16.6,14.3,1.2,66.5,"128-210",0.61,"184-316",0.582,"0-0",0,2010,41,"MIA","Mississippi State University",2,37,397,107,72,16,0.582,0,0.518,10.7,2.9,1.9,0.4,0.7,0.089,-1.9,0
2010,"Sr","6-9","Jarvis Varnado","Conf. games:","Conf. games:","16","85.5","2.6","6.0","100.0","20.6","52.3","53.4","9.2",21.5,6,18.3,12.3,0.9,51,"43-78",0.551,"80-153",0.523,"0-0",0,2010,41,"MIA","Mississippi State University",2,37,397,107,72,16,0.582,0,0.518,10.7,2.9,1.9,0.4,0.7,0.089,-1.9,0
2010,"Sr","6-9","Jarvis Varnado","Top 100 quality games:","Top 100:","19","79.7","3.3","7.3","103.7","22.1","54.0","55.4","10.0",21,5.5,17.3,12.7,1.1,60.3,"60-105",0.571,"94-174",0.54,"0-0",0,2010,41,"MIA","Mississippi State University",2,37,397,107,72,16,0.582,0,0.518,10.7,2.9,1.9,0.4,0.7,0.089,-1.9,0
2010,"Sr","6-9","Jarvis Varnado","Top 50 quality games:","Top 50:","11","77.6","2.8","6.2","97.9","22.6","49.0","51.5","10.1",18.5,4,17.3,12.9,0.9,57.8,"34-59",0.576,"50-102",0.49,"0-0",0,2010,41,"MIA","Mississippi State University",2,37,397,107,72,16,0.582,0,0.518,10.7,2.9,1.9,0.4,0.7,0.089,-1.9,0
2010,"Sr","6-4","Ryan Anderson","Nebraska","B12","31","65.0","3.0","7.5","108.7","21.7","55.8","58.9","5.1",18.5,17.8,19,0.9,3.8,32.6,"63-84",0.75,"63-132",0.477,"54-126",0.429,2008,21,"NJN","University of California",11,647,16755,7996,3406,584,0.422,0.38,0.854,25.9,12.4,5.3,0.9,46.7,0.134,0.6,11
2010,"Sr","6-4","Ryan Anderson","Conf. games:","Conf. games:","15","70.2","3.0","6.1","106.0","19.3","52.8","55.6","4.3",18.4,18.6,17.4,0.9,3,28.8,"26-36",0.722,"15-55",0.273,"34-70",0.486,2008,21,"NJN","University of California",11,647,16755,7996,3406,584,0.422,0.38,0.854,25.9,12.4,5.3,0.9,46.7,0.134,0.6,11
2010,"Sr","6-4","Ryan Anderson","Top 100 quality games:","Top 100:","19","67.5","3.0","6.5","102.8","20.5","52.4","55.7","3.4",18.2,17.2,17.7,0.9,3.5,30.5,"37-50",0.74,"29-76",0.382,"38-88",0.432,2008,21,"NJN","University of California",11,647,16755,7996,3406,584,0.422,0.38,0.854,25.9,12.4,5.3,0.9,46.7,0.134,0.6,11
2010,"Sr","6-4","Ryan Anderson","Top 50 quality games:","Top 50:","12","60.5","3.9","7.4","110.4","20.5","61.6","64.5","3.0",17,17.9,19.6,0.8,2.9,31.6,"24-30",0.8,"18-40",0.45,"27-55",0.491,2008,21,"NJN","University of California",11,647,16755,7996,3406,584,0.422,0.38,0.854,25.9,12.4,5.3,0.9,46.7,0.134,0.6,11
2010,"So","6-9","Luke Babbitt","Nevada","WAC","33","93.2","5.9","7.3","120.4","26.0","54.0","61.2","6.5",19.1,10.9,13.9,1.9,1.5,43,"195-212",0.92,"203-393",0.517,"42-100",0.42,2010,16,"MIN","University of Nevada, Reno",8,381,5332,1818,846,224,0.408,0.402,0.747,14,4.8,2.2,0.6,7.2,0.065,-2.8,-1
2010,"So","6-9","Luke Babbitt","Conf. games:","Conf. games:","16","94.6","6.5","8.8","123.9","26.5","57.4","64.4","5.6",19.9,12.1,13.1,2.6,1.8,49.6,"106-118",0.898,"99-185",0.535,"25-53",0.472,2010,16,"MIN","University of Nevada, Reno",8,381,5332,1818,846,224,0.408,0.402,0.747,14,4.8,2.2,0.6,7.2,0.065,-2.8,-1
2010,"So","6-9","Luke Babbitt","Top 100 quality games:","Top 100:","11","97.3","5.3","5.2","109.3","26.0","44.5","52.6","6.2",18.4,10.2,14,1.8,1.3,40.2,"63-70",0.9,"64-151",0.424,"9-23",0.391,2010,16,"MIN","University of Nevada, Reno",8,381,5332,1818,846,224,0.408,0.402,0.747,14,4.8,2.2,0.6,7.2,0.065,-2.8,-1
2010,"So","6-9","Luke Babbitt","Top 50 quality games:","Top 50:","6","97.1","4.9","4.0","105.8","25.9","41.5","50.2","7.1",16.4,9.4,14.4,2.8,1.4,43,"38-43",0.884,"37-87",0.425,"3-13",0.231,2010,16,"MIN","University of Nevada, Reno",8,381,5332,1818,846,224,0.408,0.402,0.747,14,4.8,2.2,0.6,7.2,0.065,-2.8,-1
2010,"Jr","6-3","Armon Johnson","Nevada","WAC","33","86.4","3.4","1.1","103.9","26.4","50.8","53.2","2.7",7.7,29.8,20.8,0.9,1.4,26.7,"79-115",0.687,"193-360",0.536,"17-70",0.243,2010,34,"POR","University of Nevada, Reno",2,47,401,157,49,56,0.458,0.4,0.679,8.5,3.3,1,1.2,-0.1,-0.015,-6.2,-0.4
2010,"Jr","6-3","Armon Johnson","Conf. games:","Conf. games:","16","87.4","3.5","0.6","104.1","27.2","48.3","51.3","3.4",7.1,34.3,18.7,0.8,1.2,30.1,"43-63",0.683,"89-174",0.511,"8-35",0.229,2010,34,"POR","University of Nevada, Reno",2,47,401,157,49,56,0.458,0.4,0.679,8.5,3.3,1,1.2,-0.1,-0.015,-6.2,-0.4
2010,"Jr","6-3","Armon Johnson","Top 100 quality games:","Top 100:","11","91.9","3.0","-0.1","95.5","26.2","46.7","48.2","1.8",7.8,24.1,21.2,0.8,1.1,15.7,"17-26",0.654,"67-137",0.489,"7-29",0.241,2010,34,"POR","University of Nevada, Reno",2,47,401,157,49,56,0.458,0.4,0.679,8.5,3.3,1,1.2,-0.1,-0.015,-6.2,-0.4
2010,"Jr","6-3","Armon Johnson","Top 50 quality games:","Top 50:","6","94.7","2.9","-1.5","94.4","25.2","41.1","44.4","2.6",9.6,25.6,18.9,0.4,0.2,21.9,"15-21",0.714,"35-80",0.438,"3-16",0.188,2010,34,"POR","University of Nevada, Reno",2,47,401,157,49,56,0.458,0.4,0.679,8.5,3.3,1,1.2,-0.1,-0.015,-6.2,-0.4
2010,"Jr","6-7","Darington Hobson","New Mexico","MWC","35","83.3","4.0","6.7","105.9","27.7","48.4","52.0","7.0",24.6,29.3,18.7,1.6,2.2,45.3,"130-199",0.653,"154-331",0.465,"39-108",0.361,2010,37,"MIL","University of New Mexico",1,5,39,4,3,6,0.154,0,0,7.8,0.8,0.6,1.2,-0.2,-0.225,-14.1,-0.1
2010,"Jr","6-7","Darington Hobson","Conf. games:","Conf. games:","16","84.8","3.8","6.4","104.3","26.8","46.6","51.3","7.7",25.6,30.2,20.9,1.6,2.1,45,"60-86",0.698,"65-147",0.442,"16-44",0.364,2010,37,"MIL","University of New Mexico",1,5,39,4,3,6,0.154,0,0,7.8,0.8,0.6,1.2,-0.2,-0.225,-14.1,-0.1
2010,"Jr","6-7","Darington Hobson","Top 100 quality games:","Top 100:","13","87.0","4.6","6.9","104.4","26.9","50.0","52.8","6.4",25.1,26.2,19.8,1.2,1.9,50,"51-83",0.614,"50-121",0.413,"22-45",0.489,2010,37,"MIL","University of New Mexico",1,5,39,4,3,6,0.154,0,0,7.8,0.8,0.6,1.2,-0.2,-0.225,-14.1,-0.1
2010,"Jr","6-7","Darington Hobson","Top 50 quality games:","Top 50:","10","86.3","3.7","4.9","96.9","26.9","47.6","49.8","6.2",25.5,26.6,22.2,1.6,1.7,43.9,"31-54",0.574,"39-90",0.433,"13-33",0.394,2010,37,"MIL","University of New Mexico",1,5,39,4,3,6,0.154,0,0,7.8,0.8,0.6,1.2,-0.2,-0.225,-14.1,-0.1
2010,"So","6-10","Ed Davis","North Carolina","ACC","23","43.0","3.2","7.5","112.0","21.5","57.8","60.7","10.8",24.2,6.8,18.3,9.5,0.9,68.8,"87-132",0.659,"111-192",0.578,"0-0",0,2010,13,"TOR","University of North Carolina",9,640,12953,4164,4332,499,0.569,0,0.584,20.2,6.5,6.8,0.8,41.3,0.153,0.9,9.5
2010,"So","6-10","Ed Davis","Conf. games:","Conf. games:","8","36.1","1.8","3.6","93.6","19.8","46.8","50.6","8.5",21.8,2.8,21.2,8.6,0.7,61.3,"23-38",0.605,"29-62",0.468,"0-0",0,2010,13,"TOR","University of North Carolina",9,640,12953,4164,4332,499,0.569,0,0.584,20.2,6.5,6.8,0.8,41.3,0.153,0.9,9.5
2010,"So","6-10","Ed Davis","Top 100 quality games:","Top 100:","12","35.1","3.6","6.5","107.4","20.0","57.1","59.9","8.6",20.4,4.8,19.8,8.6,0.8,62.2,"40-61",0.656,"56-98",0.571,"0-0",0,2010,13,"TOR","University of North Carolina",9,640,12953,4164,4332,499,0.569,0,0.584,20.2,6.5,6.8,0.8,41.3,0.153,0.9,9.5
2010,"So","6-10","Ed Davis","Top 50 quality games:","Top 50:","10","38.2","3.4","6.7","107.1","19.5","55.7","57.9","9.0",19.2,5.9,17.6,9,1,65.8,"32-52",0.615,"44-79",0.557,"0-0",0,2010,13,"TOR","University of North Carolina",9,640,12953,4164,4332,499,0.569,0,0.584,20.2,6.5,6.8,0.8,41.3,0.153,0.9,9.5
2010,"Sr","6-8","Luke Harangody","Notre Dame","BE","30","69.9","5.6","6.8","113.0","31.8","50.6","55.2","8.3",24.2,11.8,10.6,2.1,0.9,35.1,"140-178",0.787,"219-426",0.514,"25-81",0.309,2010,52,"BOS","University of Notre Dame",2,70,871,253,196,36,0.376,0.241,0.737,12.4,3.6,2.8,0.5,0.9,0.048,-3.3,-0.3
2010,"Sr","6-8","Luke Harangody","Conf. games:","Conf. games:","13","62.9","5.5","4.9","105.8","32.5","47.0","51.2","8.8",22,8.2,9.6,1.6,0.7,32.3,"60-80",0.75,"97-210",0.462,"13-38",0.342,2010,52,"BOS","University of Notre Dame",2,70,871,253,196,36,0.376,0.241,0.737,12.4,3.6,2.8,0.5,0.9,0.048,-3.3,-0.3
2010,"Sr","6-8","Luke Harangody","Top 100 quality games:","Top 100:","16","60.6","5.5","6.4","108.2","31.4","50.0","54.1","8.6",22.1,8.6,10.9,1.1,1,30.6,"61-78",0.782,"105-213",0.493,"15-42",0.357,2010,52,"BOS","University of Notre Dame",2,70,871,253,196,36,0.376,0.241,0.737,12.4,3.6,2.8,0.5,0.9,0.048,-3.3,-0.3
2010,"Sr","6-8","Luke Harangody","Top 50 quality games:","Top 50:","10","56.4","4.1","2.9","100.1","30.9","48.2","52.0","7.7",20.5,6.5,14.3,1.5,0.7,27.9,"30-39",0.769,"54-115",0.47,"9-25",0.36,2010,52,"BOS","University of Notre Dame",2,70,871,253,196,36,0.376,0.241,0.737,12.4,3.6,2.8,0.5,0.9,0.048,-3.3,-0.3
2010,"Jr","6-7","Evan Turner","Ohio St.","B10","31","74.4","6.2","10.1","108.9","34.5","54.0","58.1","7.4",23.5,37.5,21.7,2.9,3,39.8,"138-182",0.758,"217-402",0.54,"20-55",0.364,2010,2,"PHI","Ohio State University",9,686,18687,6762,3240,2424,0.435,0.296,0.781,27.2,9.9,4.7,3.5,20.5,0.053,-2,0.1
2010,"Jr","6-7","Evan Turner","Conf. games:","Conf. games:","16","79.3","6.5","12.0","109.4","34.1","53.9","58.1","5.0",23.5,41.2,20,2.8,3.5,40.9,"72-95",0.758,"113-208",0.543,"8-24",0.333,2010,2,"PHI","Ohio State University",9,686,18687,6762,3240,2424,0.435,0.296,0.781,27.2,9.9,4.7,3.5,20.5,0.053,-2,0.1
2010,"Jr","6-7","Evan Turner","Top 100 quality games:","Top 100:","19","83.4","7.1","8.3","103.9","36.3","54.1","58.1","6.3",21.4,36.7,24.1,2.7,2.6,39.2,"94-124",0.758,"147-279",0.527,"16-37",0.432,2010,2,"PHI","Ohio State University",9,686,18687,6762,3240,2424,0.435,0.296,0.781,27.2,9.9,4.7,3.5,20.5,0.053,-2,0.1
2010,"Jr","6-7","Evan Turner","Top 50 quality games:","Top 50:","13","83.3","7.6","8.7","104.1","37.5","53.3","57.1","6.2",21.4,37.8,21.7,2.2,2.7,39.6,"65-89",0.73,"105-198",0.53,"10-27",0.37,2010,2,"PHI","Ohio State University",9,686,18687,6762,3240,2424,0.435,0.296,0.781,27.2,9.9,4.7,3.5,20.5,0.053,-2,0.1
2010,"So","6-4","Willie Warren","Oklahoma","B12","21","53.6","3.7","2.4","101.7","29.6","50.0","56.7","2.4",9.6,28.2,23.6,0.2,1.8,52.5,"101-127",0.795,"76-145",0.524,"30-97",0.309,2010,54,"LAC","University of Oklahoma",1,19,134,37,12,27,0.371,0.333,0.75,7.1,1.9,0.6,1.4,0.2,0.065,-4.5,-0.1
2010,"So","6-4","Willie Warren","Conf. games:","Conf. games:","8","39.8","2.5","1.3","93.9","25.4","47.3","54.0","1.7",11.2,23,25.3,0,1.4,64.4,"34-47",0.723,"21-44",0.477,"9-29",0.31,2010,54,"LAC","University of Oklahoma",1,19,134,37,12,27,0.371,0.333,0.75,7.1,1.9,0.6,1.4,0.2,0.065,-4.5,-0.1
2010,"So","6-4","Willie Warren","Top 100 quality games:","Top 100:","12","45.7","3.2","0.6","96.6","28.2","51.2","57.0","2.0",10.4,25.2,26.4,0.3,0.9,50.8,"50-65",0.769,"40-74",0.541,"17-54",0.315,2010,54,"LAC","University of Oklahoma",1,19,134,37,12,27,0.371,0.333,0.75,7.1,1.9,0.6,1.4,0.2,0.065,-4.5,-0.1
2010,"So","6-4","Willie Warren","Top 50 quality games:","Top 50:","8","42.8","2.6","-1.0","88.9","29.5","47.3","52.5","3.0",12.4,24.1,27.9,0,0.7,42.9,"29-39",0.744,"28-52",0.538,"10-39",0.256,2010,54,"LAC","University of Oklahoma",1,19,134,37,12,27,0.371,0.333,0.75,7.1,1.9,0.6,1.4,0.2,0.065,-4.5,-0.1
2010,"Fr","6-9","Tiny Gallon","Oklahoma","B12","30","57.0","2.4","2.3","102.9","24.7","55.6","58.4","13.2",25.5,7.6,23.4,3.3,1.7,39.9,"62-89",0.697,"118-206",0.573,"4-17",0.235,2010,47,"MIL","University of Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Fr","6-9","Tiny Gallon","Conf. games:","Conf. games:","15","55.5","1.4","1.1","88.9","24.7","51.8","54.1","10.2",25,6.7,28,2.7,2.3,31.8,"23-35",0.657,"57-104",0.548,"0-6",0,2010,47,"MIL","University of Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Fr","6-9","Tiny Gallon","Top 100 quality games:","Top 100:","20","56.0","2.0","1.2","95.1","25.3","55.5","58.0","11.9",24.9,6.5,27.4,2.6,1.9,38.6,"38-56",0.679,"79-136",0.581,"1-9",0.111,2010,47,"MIL","University of Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Fr","6-9","Tiny Gallon","Top 50 quality games:","Top 50:","14","56.9","2.4","1.6","96.2","25.3","54.6","57.4","12.2",24.7,5,25.8,2.4,1.6,36.7,"28-40",0.7,"58-103",0.563,"1-6",0.167,2010,47,"MIL","University of Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
