"Yr","Cls","Ht","Player","Team","Conf","G.x","Min%","PRPG!","GBPM","ORtg","Usg","eFG","TS","OR","DR","Ast","TO","Blk","Stl","FTR","FT_raw","FT_pct","2P_raw","2P_pct","3P_raw","3P_pct","Draft_Yr","Pk","Tm","College","Yrs","G.y","MP","PTS","TRB","AST","FG_Perc","X3P_Perc","FT_Perc","MP_per_G","PTS_per_G_per_G","TRB_per_G_per_G","AST_per_G_per_G","WS_per_G","WS_per_48","BPM","VORP"
2009,"Sr","6-1","Jack McClinton","Conf. games:","Conf. games:","16","85.5","6.8","8.1","119.7","28.3","54.9","59.9","2.0","8.3","19.6","16.1","0.2","1.2","30.3","69-77",".896","60-137",".438","53-117",".453",2009,51,"SAS","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-1","Jack McClinton","Top 100 quality games:","Top 100:","23","82.0","6.0","8.1","116.1","28.5","55.9","59.9","2.0","8.9","20.0","17.8","0.1","1.4","26.3","81-93",".871","78-182",".429","80-172",".465",2009,51,"SAS","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-1","Jack McClinton","Top 50 quality games:","Top 50:","11","86.5","6.7","8.6","115.9","28.7","58.9","60.9","1.9","7.5","18.6","17.5","0.3","1.4","21.1","30-39",".769","52-101",".515","38-84",".452",2009,51,"SAS","University of Miami",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-10","Goran Suton","Michigan St.","B10","33","56.3","3.5","10.1","116.7","19.2","56.6","61.1","12.8","23.9","11.9","20.8","2.2","2.6","33.5","67-79",".848","102-188",".543","21-48",".438",2009,50,"UTA","Michigan State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-10","Goran Suton","Conf. games:","Conf. games:","18","68.6","3.6","9.3","114.3","19.8","52.7","57.6","13.2","24.5","13.2","20.3","1.9","2.3","38.6","41-51",".804","56-105",".533","9-27",".333",2009,50,"UTA","Michigan State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-10","Goran Suton","Top 100 quality games:","Top 100:","24","61.5","3.8","10.1","113.1","19.9","55.4","59.3","12.0","24.6","11.8","21.1","1.6","2.5","28.6","47-56",".839","80-153",".523","19-43",".442",2009,50,"UTA","Michigan State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-10","Goran Suton","Top 50 quality games:","Top 50:","19","62.7","3.8","9.6","111.5","20.2","55.2","59.3","11.6","23.3","11.2","22.0","1.7","2.4","23.0","35-38",".921","67-128",".523","16-37",".432",2009,50,"UTA","Michigan State University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-8","DeMarre Carroll","Missouri","B12","38","70.0","4.7","10.6","118.8","25.1","57.6","59.1","9.3","18.6","15.2","11.5","2.4","3.1","43.3","121-191",".634","230-397",".579","16-44",".364",2009,27,"MEM","University of Missouri",10,554,13385,5063,2399,701,0.43,0.36,0.743,24.2,9.1,4.3,1.3,29.3,0.105,0.7,9.1
2009,"Sr","6-8","DeMarre Carroll","Conf. games:","Conf. games:","16","73.9","5.0","9.3","115.7","25.9","57.4","59.1","9.2","21.5","17.5","12.9","3.1","2.1","43.6","54-85",".635","100-174",".575","8-21",".381",2009,27,"MEM","University of Missouri",10,554,13385,5063,2399,701,0.43,0.36,0.743,24.2,9.1,4.3,1.3,29.3,0.105,0.7,9.1
2009,"Sr","6-8","DeMarre Carroll","Top 100 quality games:","Top 100:","22","74.7","5.1","9.4","114.8","25.1","57.0","58.1","8.6","17.4","13.8","11.7","2.2","2.6","41.3","68-112",".607","138-242",".570","11-29",".379",2009,27,"MEM","University of Missouri",10,554,13385,5063,2399,701,0.43,0.36,0.743,24.2,9.1,4.3,1.3,29.3,0.105,0.7,9.1
2009,"Sr","6-8","DeMarre Carroll","Top 50 quality games:","Top 50:","16","76.1","4.4","7.8","108.8","23.9","55.3","56.2","7.7","17.4","12.6","13.3","2.3","2.8","37.8","41-71",".577","92-166",".554","8-22",".364",2009,27,"MEM","University of Missouri",10,554,13385,5063,2399,701,0.43,0.36,0.743,24.2,9.1,4.3,1.3,29.3,0.105,0.7,9.1
2009,"Jr","5-11","Ty Lawson","North Carolina","ACC","34","69.3","6.4","14.2","133.7","22.7","59.8","65.3","2.3","7.6","35.7","14.9","0.4","3.8","61.6","164-205",".800","127-229",".555","48-104",".462",2009,18,"MIN","University of North Carolina",8,551,16088,6977,1506,3316,0.46,0.359,0.77,29.2,12.7,2.7,6,42.1,0.126,0.7,10.9
2009,"Jr","5-11","Ty Lawson","Conf. games:","Conf. games:","16","80.8","6.2","10.9","129.3","21.4","58.9","64.7","2.2","7.5","33.2","18.6","0.3","2.5","47.9","67-78",".859","60-110",".545","24-53",".453",2009,18,"MIN","University of North Carolina",8,551,16088,6977,1506,3316,0.46,0.359,0.77,29.2,12.7,2.7,6,42.1,0.126,0.7,10.9
2009,"Jr","5-11","Ty Lawson","Top 100 quality games:","Top 100:","23","73.9","7.0","14.2","131.0","23.8","58.0","63.9","2.4","8.6","35.5","15.0","0.4","3.7","59.6","120-149",".805","94-175",".537","34-75",".453",2009,18,"MIN","University of North Carolina",8,551,16088,6977,1506,3316,0.46,0.359,0.77,29.2,12.7,2.7,6,42.1,0.126,0.7,10.9
2009,"Jr","5-11","Ty Lawson","Top 50 quality games:","Top 50:","14","77.4","8.0","16.0","133.7","24.1","59.6","66.2","3.0","10.0","34.0","14.8","0.4","3.8","65.0","85-102",".833","59-107",".551","23-50",".460",2009,18,"MIN","University of North Carolina",8,551,16088,6977,1506,3316,0.46,0.359,0.77,29.2,12.7,2.7,6,42.1,0.126,0.7,10.9
2009,"Sr","6-9","Tyler Hansbrough","North Carolina","ACC","34","69.3","6.2","10.7","124.7","26.5","52.4","61.3","10.7","16.6","5.9","12.2","1.1","2.2","68.2","249-296",".841","214-411",".521","9-23",".391",2009,13,"IND","University of North Carolina",7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1
2009,"Sr","6-9","Tyler Hansbrough","Conf. games:","Conf. games:","16","79.5","6.1","8.4","124.3","24.4","51.0","59.5","10.4","17.5","5.7","11.9","1.4","0.8","61.4","107-127",".843","95-194",".490","7-13",".538",2009,13,"IND","University of North Carolina",7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1
2009,"Sr","6-9","Tyler Hansbrough","Top 100 quality games:","Top 100:","24","76.2","6.5","10.0","123.9","25.9","51.5","60.2","10.2","16.2","6.3","11.7","1.2","1.9","66.3","171-205",".834","147-291",".505","8-18",".444",2009,13,"IND","University of North Carolina",7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1
2009,"Sr","6-9","Tyler Hansbrough","Top 50 quality games:","Top 50:","15","77.5","5.6","8.6","118.1","24.1","50.3","58.5","9.6","17.9","6.1","13.8","1.3","2.1","68.6","92-116",".793","79-158",".500","4-11",".364",2009,13,"IND","University of North Carolina",7,428,7233,2881,1808,181,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1
2009,"Jr","6-4","Wayne Ellington","North Carolina","ACC","37","76.4","4.9","8.3","123.7","20.4","57.5","60.1","5.4","10.9","14.8","13.9","0.5","1.5","25.7","87-112",".777","126-236",".534","83-200",".415",2009,28,"MIN","University of North Carolina",10,645,13720,5278,1416,711,0.41,0.379,0.846,21.3,8.2,2.2,1.1,17.8,0.062,-2,-0.1
2009,"Jr","6-4","Wayne Ellington","Conf. games:","Conf. games:","16","81.2","5.5","7.8","123.1","21.2","57.0","60.2","7.0","10.9","14.8","15.8","0.2","1.0","28.9","46-58",".793","59-107",".551","37-94",".394",2009,28,"MIN","University of North Carolina",10,645,13720,5278,1416,711,0.41,0.379,0.846,21.3,8.2,2.2,1.1,17.8,0.062,-2,-0.1
2009,"Jr","6-4","Wayne Ellington","Top 100 quality games:","Top 100:","25","81.3","5.7","8.7","125.0","20.6","58.4","61.0","5.1","10.6","13.1","13.2","0.2","1.3","26.4","64-83",".771","89-170",".524","63-144",".438",2009,28,"MIN","University of North Carolina",10,645,13720,5278,1416,711,0.41,0.379,0.846,21.3,8.2,2.2,1.1,17.8,0.062,-2,-0.1
2009,"Jr","6-4","Wayne Ellington","Top 50 quality games:","Top 50:","15","82.8","5.5","8.0","118.6","21.4","54.4","57.8","4.5","10.8","13.2","14.1","0.2","1.4","31.3","46-60",".767","55-105",".524","33-87",".379",2009,28,"MIN","University of North Carolina",10,645,13720,5278,1416,711,0.41,0.379,0.846,21.3,8.2,2.2,1.1,17.8,0.062,-2,-0.1
2009,"Sr","6-5","Danny Green","North Carolina","ACC","37","68.6","4.0","10.0","120.8","19.5","56.3","58.6","6.8","10.3","16.3","16.4","4.4","3.4","15.5","50-58",".862","98-193",".508","75-181",".414",2009,46,"CLE","University of North Carolina",10,620,15769,5576,2169,997,0.424,0.404,0.817,25.4,9,3.5,1.6,39.2,0.119,3,19.9
2009,"Sr","6-5","Danny Green","Conf. games:","Conf. games:","16","70.9","4.7","11.8","121.4","21.5","55.6","58.9","7.5","10.8","16.5","16.8","4.3","3.9","24.0","36-43",".837","47-95",".495","35-84",".417",2009,46,"CLE","University of North Carolina",10,620,15769,5576,2169,997,0.424,0.404,0.817,25.4,9,3.5,1.6,39.2,0.119,3,19.9
2009,"Sr","6-5","Danny Green","Top 100 quality games:","Top 100:","25","71.1","3.6","8.5","113.4","19.4","50.2","53.2","6.4","10.2","16.0","16.8","4.8","3.4","17.7","37-44",".841","53-125",".424","48-124",".387",2009,46,"CLE","University of North Carolina",10,620,15769,5576,2169,997,0.424,0.404,0.817,25.4,9,3.5,1.6,39.2,0.119,3,19.9
2009,"Sr","6-5","Danny Green","Top 50 quality games:","Top 50:","15","72.1","3.8","8.9","112.0","19.6","50.7","53.9","6.9","11.3","14.0","17.7","4.5","3.7","20.0","25-30",".833","34-77",".442","28-73",".384",2009,46,"CLE","University of North Carolina",10,620,15769,5576,2169,997,0.424,0.404,0.817,25.4,9,3.5,1.6,39.2,0.119,3,19.9
2009,"Fr","7-0","Byron Mullens","Ohio St.","B10","33","50.3","2.2","5.1","106.2","23.2","63.8","62.9","11.6","17.1","3.3","20.9","6.8","1.5","49.5","52-93",".559","120-187",".642","0-1",".000",2009,24,"DAL","Ohio State University",5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
2009,"Fr","7-0","Byron Mullens","Conf. games:","Conf. games:","18","56.1","2.9","5.8","108.2","23.1","70.3","67.1","13.6","19.5","2.5","23.0","6.6","1.5","42.3","23-47",".489","78-111",".703","0-0",".000",2009,24,"DAL","Ohio State University",5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
2009,"Fr","7-0","Byron Mullens","Top 100 quality games:","Top 100:","23","52.5","2.7","6.7","105.5","23.7","63.1","61.1","11.8","18.7","3.2","18.8","7.4","1.7","51.1","36-72",".500","89-140",".636","0-1",".000",2009,24,"DAL","Ohio State University",5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
2009,"Fr","7-0","Byron Mullens","Top 50 quality games:","Top 50:","16","51.5","2.4","5.7","100.8","24.7","62.9","60.3","11.4","20.8","2.4","21.0","7.0","1.5","55.7","26-54",".481","61-96",".635","0-1",".000",2009,24,"DAL","Ohio State University",5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
2009,"So","6-10","Blake Griffin","Oklahoma","B12","35","80.6","6.4","13.4","117.6","31.1","65.7","64.8","14.2","32.2","16.3","18.2","3.6","1.9","70.6","191-324",".590","297-451",".659","3-8",".375",2009,1,"LAC","University of Oklahoma",9,604,21159,13200,5417,2690,0.502,0.342,0.692,35,21.9,9,4.5,75.3,0.171,4,32.3
2009,"So","6-10","Blake Griffin","Conf. games:","Conf. games:","15","79.1","6.0","10.8","110.7","32.6","61.4","60.6","15.5","30.9","15.9","19.4","3.4","1.5","58.9","69-126",".548","130-211",".616","1-3",".333",2009,1,"LAC","University of Oklahoma",9,604,21159,13200,5417,2690,0.502,0.342,0.692,35,21.9,9,4.5,75.3,0.171,4,32.3
2009,"So","6-10","Blake Griffin","Top 100 quality games:","Top 100:","25","81.7","6.5","11.2","113.2","31.4","61.0","61.7","14.4","31.0","15.9","18.8","3.1","1.4","72.8","143-236",".606","196-319",".614","1-5",".200",2009,1,"LAC","University of Oklahoma",9,604,21159,13200,5417,2690,0.502,0.342,0.692,35,21.9,9,4.5,75.3,0.171,4,32.3
2009,"So","6-10","Blake Griffin","Top 50 quality games:","Top 50:","14","80.5","6.6","11.5","114.7","29.9","63.3","62.4","15.9","29.2","14.3","17.6","2.7","1.3","70.1","73-129",".566","115-182",".632","1-2",".500",2009,1,"LAC","University of Oklahoma",9,604,21159,13200,5417,2690,0.502,0.342,0.692,35,21.9,9,4.5,75.3,0.171,4,32.3
2009,"Sr","6-7","Taylor Griffin","Oklahoma","B12","36","74.8","2.8","5.1","112.4","16.6","54.7","58.7","9.3","12.0","7.9","19.6","3.4","2.5","55.8","91-130",".700","120-219",".548","5-14",".357",2009,48,"PHO","University of Oklahoma",1,8,32,10,2,1,0.4,0,0.5,4,1.3,0.3,0.1,0,-0.039,-7.3,0
2009,"Sr","6-7","Taylor Griffin","Conf. games:","Conf. games:","16","72.5","3.7","6.2","118.9","17.4","58.2","62.8","9.2","11.5","10.6","19.8","3.5","2.0","40.9","37-45",".822","58-102",".569","4-8",".500",2009,48,"PHO","University of Oklahoma",1,8,32,10,2,1,0.4,0,0.5,4,1.3,0.3,0.1,0,-0.039,-7.3,0
2009,"Sr","6-7","Taylor Griffin","Top 100 quality games:","Top 100:","26","79.6","3.3","4.9","110.8","17.1","53.5","58.0","8.9","11.7","7.9","19.5","3.6","2.2","51.4","69-95",".726","96-176",".545","2-9",".222",2009,48,"PHO","University of Oklahoma",1,8,32,10,2,1,0.4,0,0.5,4,1.3,0.3,0.1,0,-0.039,-7.3,0
2009,"Sr","6-7","Taylor Griffin","Top 50 quality games:","Top 50:","15","80.2","2.7","4.1","104.7","17.2","51.4","55.8","9.9","11.2","9.4","23.2","3.8","2.0","38.2","32-42",".762","55-103",".534","1-7",".143",2009,48,"PHO","University of Oklahoma",1,8,32,10,2,1,0.4,0,0.5,4,1.3,0.3,0.1,0,-0.039,-7.3,0
2009,"Sr","6-6","Anthony Brown","Oklahoma St.","B12","33","30.7","0.6","-1.5","107.4","10.7","50.8","53.2","7.4","10.2","3.4","16.8","3.2","1.2","54.2","19-32",".594","30-59",".508","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-6","Anthony Brown","Conf. games:","Conf. games:","15","27.8","0.1","-3.8","95.6","9.6","40.0","43.2","8.4","10.3","1.9","16.1","1.8","0.6","70.0","7-14",".500","8-20",".400","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-6","Anthony Brown","Top 100 quality games:","Top 100:","22","30.1","0.5","-1.8","102.6","10.7","47.5","49.0","8.5","10.9","1.9","14.8","1.5","0.8","52.5","11-21",".524","19-40",".475","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-6","Anthony Brown","Top 50 quality games:","Top 50:","15","33.1","0.3","-1.8","97.8","10.1","48.1","49.1","7.2","10.6","2.4","17.8","1.0","0.8","59.3","8-16",".500","13-27",".481","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-8","Anthony Brown","Pacific","BW","33","56.2","1.1","-1.6","96.5","22.0","52.8","54.3","8.3","18.6","8.2","22.7","1.9","1.3","64.8","64-114",".561","93-176",".528","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-8","Anthony Brown","Conf. games:","Conf. games:","16","57.7","1.8","1.1","108.2","20.1","53.7","55.7","7.7","21.8","10.9","16.9","1.8","1.8","68.3","33-56",".589","44-82",".537","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-8","Anthony Brown","Top 100 quality games:","Top 100:","7","56.6","1.2","-2.1","91.3","22.7","54.8","55.3","8.3","15.7","5.9","25.6","0.7","1.6","47.6","11-20",".550","23-42",".548","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"Sr","6-8","Anthony Brown","Top 50 quality games:","Top 50:","2","56.3","0.4","-5.6","77.7","25.7","66.7","65.6","8.1","16.4","0.0","42.8","0.0","0.0","16.7","1-2",".500","8-12",".667","0-0",".000",2015,34,"LAL","Stanford University",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-4.8,-0.5
2009,"So","6-7","DeJuan Blair","Pittsburgh","BE","33","64.5","5.6","14.3","125.8","26.2","58.4","59.3","23.7","27.6","9.3","11.0","3.6","3.5","44.7","97-160",".606","209-358",".584","0-0",".000",2009,37,"SAS","University of Pittsburgh",7,424,7054,2865,2153,349,0.524,0,0.608,16.6,6.8,5.1,0.8,19,0.129,0.4,4.2
2009,"So","6-7","DeJuan Blair","Conf. games:","Conf. games:","17","63.9","6.2","13.8","128.3","27.3","57.6","59.8","24.2","29.9","8.7","10.4","4.1","2.5","39.4","53-78",".679","114-198",".576","0-0",".000",2009,37,"SAS","University of Pittsburgh",7,424,7054,2865,2153,349,0.524,0,0.608,16.6,6.8,5.1,0.8,19,0.129,0.4,4.2
2009,"So","6-7","DeJuan Blair","Top 100 quality games:","Top 100:","20","67.5","5.5","13.0","120.9","24.7","60.0","60.6","19.2","29.2","9.0","14.0","4.4","2.6","48.5","58-97",".598","120-200",".600","0-0",".000",2009,37,"SAS","University of Pittsburgh",7,424,7054,2865,2153,349,0.524,0,0.608,16.6,6.8,5.1,0.8,19,0.129,0.4,4.2
2009,"So","6-7","DeJuan Blair","Top 50 quality games:","Top 50:","14","66.0","5.7","14.1","120.9","24.1","57.7","58.7","18.3","29.8","9.5","12.2","5.1","3.1","46.0","38-63",".603","79-137",".577","0-0",".000",2009,37,"SAS","University of Pittsburgh",7,424,7054,2865,2153,349,0.524,0,0.608,16.6,6.8,5.1,0.8,19,0.129,0.4,4.2
2009,"Sr","6-6","Sam Young","Pittsburgh","BE","34","77.4","5.0","8.8","113.3","26.3","55.2","58.1","6.9","15.4","6.6","16.8","2.7","1.9","31.2","112-152",".737","194-352",".551","50-135",".370",2009,36,"MEM","University of Pittsburgh",4,249,3966,1436,573,180,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
2009,"Sr","6-6","Sam Young","Conf. games:","Conf. games:","17","73.5","4.2","6.1","107.8","25.2","53.6","56.3","6.3","16.2","4.9","19.2","1.8","2.0","29.0","47-65",".723","87-162",".537","22-62",".355",2009,36,"MEM","University of Pittsburgh",4,249,3966,1436,573,180,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
2009,"Sr","6-6","Sam Young","Top 100 quality games:","Top 100:","20","80.0","5.1","7.9","107.7","27.1","52.0","55.5","6.6","14.8","6.7","17.7","2.4","1.8","31.5","71-95",".747","118-219",".539","26-83",".313",2009,36,"MEM","University of Pittsburgh",4,249,3966,1436,573,180,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
2009,"Sr","6-6","Sam Young","Top 50 quality games:","Top 50:","14","79.3","5.9","9.8","110.0","27.2","54.5","57.8","6.0","15.1","5.8","17.4","3.3","1.8","32.5","51-68",".750","81-145",".559","22-64",".344",2009,36,"MEM","University of Pittsburgh",4,249,3966,1436,573,180,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
2009,"Sr","6-9","Ahmad Nivins","Saint Joseph's","A10","32","96.5","5.7","7.6","119.7","22.9","61.2","67.0","12.5","22.6","6.1","18.3","4.6","1.3","77.0","203-258",".787","205-334",".614","0-1",".000",2009,56,"DAL","Saint Joseph's University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-9","Ahmad Nivins","Conf. games:","Conf. games:","16","98.0","5.6","6.9","117.6","23.5","57.2","65.5","11.5","24.1","6.2","18.4","4.3","0.8","91.6","122-152",".803","95-166",".572","0-0",".000",2009,56,"DAL","Saint Joseph's University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-9","Ahmad Nivins","Top 100 quality games:","Top 100:","13","97.2","5.2","6.8","112.1","22.4","54.4","61.3","11.4","21.6","5.6","16.6","3.9","1.4","77.2","80-105",".762","74-135",".548","0-1",".000",2009,56,"DAL","Saint Joseph's University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-9","Ahmad Nivins","Top 50 quality games:","Top 50:","4","98.8","4.5","4.1","97.9","26.6","46.8","55.0","12.7","21.0","3.8","20.2","3.5","0.8","78.7","27-37",".730","22-47",".468","0-0",".000",2009,56,"DAL","Saint Joseph's University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"Sr","6-8","Josh Jackson","South Carolina St.","MEAC","26","43.8","0.7","-4.1","91.5","26.1","51.9","53.5","10.2","18.8","12.3","27.2","2.0","0.7","43.2","41-70",".586","84-162",".519","0-0",".000",2017,4,"PHO","University of Kansas",2,156,3947,1922,698,302,0.415,0.294,0.65,25.3,12.3,4.5,1.9,-2.4,-0.029,-4.6,-2.5
2009,"Sr","6-8","Josh Jackson","Conf. games:","Conf. games:","16","52.2","0.8","-3.8","92.8","25.4","47.3","51.2","11.7","20.6","13.3","26.0","1.5","0.7","47.3","34-52",".654","52-110",".473","0-0",".000",2017,4,"PHO","University of Kansas",2,156,3947,1922,698,302,0.415,0.294,0.65,25.3,12.3,4.5,1.9,-2.4,-0.029,-4.6,-2.5
2009,"Sr","6-8","Josh Jackson","Top 100 quality games:","Top 100:","2","32.5","1.1","-4.2","91.0","28.4","50.0","54.6","7.9","0.0","21.5","30.5","4.0","2.2","40.0","3-4",".750","5-10",".500","0-0",".000",2017,4,"PHO","University of Kansas",2,156,3947,1922,698,302,0.415,0.294,0.65,25.3,12.3,4.5,1.9,-2.4,-0.029,-4.6,-2.5
2009,"Sr","6-8","Josh Jackson","Top 50 quality games:","Top 50:","2","32.5","1.1","-4.2","91.0","28.4","50.0","54.6","7.9","0.0","21.5","30.5","4.0","2.2","40.0","3-4",".750","5-10",".500","0-0",".000",2017,4,"PHO","University of Kansas",2,156,3947,1922,698,302,0.415,0.294,0.65,25.3,12.3,4.5,1.9,-2.4,-0.029,-4.6,-2.5
2009,"Jr","6-9","Taj Gibson","USC","P12","35","83.6","4.6","9.8","117.1","21.5","60.1","62.1","13.4","19.0","8.2","17.4","9.5","1.8","57.6","120-182",".659","190-316",".601","0-0",".000",2009,26,"CHI","University of Southern California",10,737,19069,7239,4731,760,0.512,0.212,0.709,25.9,9.8,6.4,1,49.8,0.125,0.1,10
2009,"Jr","6-9","Taj Gibson","Conf. games:","Conf. games:","18","86.7","4.7","8.6","116.1","20.5","58.1","61.3","10.0","18.3","7.7","16.8","8.4","1.6","51.2","58-82",".707","93-160",".581","0-0",".000",2009,26,"CHI","University of Southern California",10,737,19069,7239,4731,760,0.512,0.212,0.709,25.9,9.8,6.4,1,49.8,0.125,0.1,10
2009,"Jr","6-9","Taj Gibson","Top 100 quality games:","Top 100:","24","85.5","4.6","8.2","113.3","21.2","59.9","62.0","13.0","18.7","10.0","20.8","8.0","1.5","51.2","71-106",".670","124-207",".599","0-0",".000",2009,26,"CHI","University of Southern California",10,737,19069,7239,4731,760,0.512,0.212,0.709,25.9,9.8,6.4,1,49.8,0.125,0.1,10
2009,"Jr","6-9","Taj Gibson","Top 50 quality games:","Top 50:","16","82.8","3.9","7.7","107.6","21.0","57.3","59.5","12.5","18.3","9.4","22.5","9.0","2.0","60.5","48-75",".640","71-124",".573","0-0",".000",2009,26,"CHI","University of Southern California",10,737,19069,7239,4731,760,0.512,0.212,0.709,25.9,9.8,6.4,1,49.8,0.125,0.1,10
2009,"Fr","6-7","DeMar DeRozan","USC","P12","35","82.8","3.6","4.6","108.2","22.3","53.1","55.5","9.3","11.6","9.6","17.1","1.2","1.6","40.1","95-147",".646","186-331",".562","6-36",".167",2009,9,"TOR","University of Southern California",10,752,25674,14931,3201,2553,0.451,0.283,0.828,34.1,19.9,4.3,3.4,60.3,0.113,-0.5,10
2009,"Fr","6-7","DeMar DeRozan","Conf. games:","Conf. games:","18","86.2","4.4","4.8","111.5","22.1","54.7","56.7","11.6","10.1","8.9","15.7","0.8","1.7","42.2","48-76",".632","94-166",".566","3-14",".214",2009,9,"TOR","University of Southern California",10,752,25674,14931,3201,2553,0.451,0.283,0.828,34.1,19.9,4.3,3.4,60.3,0.113,-0.5,10
2009,"Fr","6-7","DeMar DeRozan","Top 100 quality games:","Top 100:","24","86.7","4.2","4.8","108.9","22.1","52.3","54.7","9.8","12.0","9.5","15.9","1.2","1.6","40.6","66-104",".635","125-231",".541","6-25",".240",2009,9,"TOR","University of Southern California",10,752,25674,14931,3201,2553,0.451,0.283,0.828,34.1,19.9,4.3,3.4,60.3,0.113,-0.5,10
2009,"Fr","6-7","DeMar DeRozan","Top 50 quality games:","Top 50:","16","89.3","4.8","4.9","109.7","23.0","52.8","55.8","10.9","12.5","9.2","17.1","0.6","1.5","41.1","50-74",".676","86-158",".544","6-22",".273",2009,9,"TOR","University of Southern California",10,752,25674,14931,3201,2553,0.451,0.283,0.828,34.1,19.9,4.3,3.4,60.3,0.113,-0.5,10
2009,"So","6-0","Jonny Flynn","Syracuse","BE","37","90.7","5.4","6.2","111.9","24.9","50.6","56.6","1.9","5.9","32.6","20.5","0.4","2.0","48.0","175-223",".785","168-325",".517","45-140",".321",2009,6,"MIN","Syracuse University",3,163,3738,1504,307,634,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
2009,"So","6-0","Jonny Flynn","Conf. games:","Conf. games:","18","91.5","5.6","5.9","111.4","25.7","46.9","53.3","2.6","6.6","33.2","18.7","0.3","1.9","43.9","84-105",".800","79-169",".467","22-70",".314",2009,6,"MIN","Syracuse University",3,163,3738,1504,307,634,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
2009,"So","6-0","Jonny Flynn","Top 100 quality games:","Top 100:","24","92.4","6.4","7.0","114.6","25.4","51.2","57.5","1.9","4.7","33.3","19.2","0.5","2.2","45.1","122-148",".824","120-232",".517","32-96",".333",2009,6,"MIN","Syracuse University",3,163,3738,1504,307,634,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
