,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
3412,2010,Fr,6-4,Maurice Foster,Nicholls St.,Slnd,10,14.7,0.4,-6.8,83.4,30.9,45.0,47.1,10.7,14.6,2.0,19.5,0.8,2.4,25.7,11-18,.611,30-65,.462,1-5,.200,,,,
3413,,,,,Conf. games:,Conf. games:,5,7.8,-0.2,-8.4,70.9,37.2,40.9,43.4,13.2,24.3,5.7,29.8,0.0,4.9,31.8,4-7,.571,9-20,.450,0-2,.000,,,,
3414,,,,,Top 100 quality games:,Top 100:,1,16.3,-0.0,-6.3,84.5,19.7,40.0,40.0,13.1,10.2,0.0,11.7,0.0,2.3,0.0,0-0,.000,4-10,.400,0-0,.000,,,,
3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,2010,So,6-7,Phillip Ward,Nicholls St.,Slnd,9,10.8,0.1,-7.8,87.5,19.5,51.5,50.1,10.0,15.9,4.7,22.4,2.3,0.0,6.1,0-2,.000,17-33,.515,0-0,.000,,,,
3417,,,,,Conf. games:,Conf. games:,3,2.7,-0.4,-11.0,78.2,9.8,50.0,50.0,7.5,25.9,0.0,35.8,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
3418,,,,,Top 100 quality games:,Top 100:,2,33.1,0.1,-7.4,80.1,24.1,45.5,43.6,10.7,17.5,5.4,18.7,2.3,0.0,9.1,0-2,.000,10-22,.455,0-0,.000,,,,
3419,,,,,Top 50 quality games:,Top 50:,1,50.0,1.5,-4.4,109.1,15.3,50.0,50.0,13.3,16.7,0.0,0.0,0.0,0.0,0.0,0-0,.000,3-6,.500,0-0,.000,,,,
3420,2010,So,6-8,Cameron McCallum,Nicholls St.,Slnd,22,19.3,-0.8,-11.1,67.5,14.4,29.0,33.0,8.1,16.3,9.2,31.8,0.6,1.5,25.8,5-8,.625,9-31,.290,0-0,.000,,,,
3421,,,,,Conf. games:,Conf. games:,14,18.5,-0.6,-11.6,72.1,14.9,31.8,31.8,8.9,18.0,12.6,27.9,1.1,1.0,0.0,0-0,.000,7-22,.318,0-0,.000,,,,
3422,,,,,Top 100 quality games:,Top 100:,4,23.8,-0.5,-5.5,72.8,16.1,33.3,51.5,9.0,20.9,0.0,39.0,0.0,3.1,266.7,5-8,.625,1-3,.333,0-0,.000,,,,
3423,,,,,Top 50 quality games:,Top 50:,1,37.5,-2.5,-17.0,33.6,22.5,0.0,34.5,0.0,14.8,0.0,53.5,0.0,0.0,400.0,2-4,.500,0-1,.000,0-0,.000,,,,
3424,2010,Jr,6-7,Dominic Friend,Nicholls St.,Slnd,24,65.5,-1.3,-7.1,82.3,12.2,38.6,44.3,1.8,11.8,9.4,25.2,1.3,1.6,29.5,25-31,.806,15-39,.385,17-66,.258,,,,
3425,,,,,Conf. games:,Conf. games:,16,72.1,-0.9,-5.9,89.2,11.3,36.4,43.8,1.1,12.8,10.7,18.9,1.7,1.9,40.9,21-27,.778,12-29,.414,8-37,.216,,,,
3426,,,,,Top 100 quality games:,Top 100:,3,51.9,-1.2,-7.8,78.6,13.6,63.3,63.3,4.1,8.0,2.7,42.2,0.0,0.7,0.0,0-0,.000,2-4,.500,5-11,.455,,,,
3427,,,,,Top 50 quality games:,Top 50:,1,42.5,-2.8,-18.1,33.8,25.3,37.5,37.5,0.0,6.5,0.0,55.8,0.0,3.5,0.0,0-0,.000,0-1,.000,1-3,.333,,,,
3428,2010,So,6-1,K.J. Lee,Nicholls St.,Slnd,2,1.2,-1.5,-3.9,19.8,12.6,0.0,0.0,0.0,0.0,14.7,37.9,0.0,9.6,0.0,0-0,.000,0-0,.000,0-2,.000,,,,
3429,,,,,Top 100 quality games:,Top 100:,2,8.1,-1.6,-3.9,19.2,11.7,0.0,0.0,0.0,0.0,14.3,39.3,0.0,9.1,0.0,0-0,.000,0-0,.000,0-2,.000,,,,
3430,,,,,Top 50 quality games:,Top 50:,1,5.0,-0.6,-21.6,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,2010,Fr,6-5,Nick Lopez,NJIT,GWC,25,26.0,-0.8,-8.2,72.0,15.3,40.2,44.1,7.3,17.2,8.2,35.3,1.2,2.2,43.5,12-20,.600,17-36,.472,1-10,.100,,,,
3433,,,,,Conf. games:,Conf. games:,12,24.6,-0.3,-5.7,89.9,13.6,40.0,51.9,5.6,17.7,8.0,29.2,0.0,3.0,86.7,10-13,.769,6-12,.500,0-3,.000,,,,
3434,,,,,Top 100 quality games:,Top 100:,3,26.7,-1.1,-15.1,50.4,27.9,27.3,26.1,23.8,18.2,10.5,33.3,2.8,0.0,9.1,0-1,.000,3-10,.300,0-1,.000,,,,
3435,,,,,Top 50 quality games:,Top 50:,2,28.8,-1.1,-19.0,50.1,33.7,30.0,28.6,23.2,11.2,14.8,36.7,3.8,0.0,10.0,0-1,.000,3-9,.333,0-1,.000,,,,
3436,2010,Sr,6-9,Dan Stonkus,NJIT,GWC,19,31.7,-1.4,-5.9,83.8,8.1,47.8,48.7,7.2,13.5,2.9,30.4,6.0,1.8,108.7,12-25,.480,11-23,.478,0-0,.000,,,,
3437,,,,,Conf. games:,Conf. games:,12,46.7,-1.4,-8.5,81.4,10.0,41.2,42.6,9.9,14.2,2.4,28.6,5.0,1.0,123.5,9-21,.429,7-17,.412,0-0,.000,,,,
3438,,,,,Top 100 quality games:,Top 100:,1,8.3,0.1,4.8,98.3,11.5,100.0,100.0,0.0,11.7,34.3,51.7,17.9,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,
3439,,,,,Top 50 quality games:,Top 50:,1,12.5,0.1,4.8,98.3,11.1,100.0,100.0,0.0,12.9,30.8,51.4,17.4,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,
3440,2010,Fr,5-10,Drejon Scott,NJIT,GWC,9,22.1,-2.2,-8.6,62.9,18.7,29.9,31.0,2.6,8.7,14.1,23.8,0.0,0.9,11.1,4-8,.500,5-23,.217,11-49,.224,,,,
3441,,,,,Top 100 quality games:,Top 100:,2,45.8,-3.0,-5.1,58.0,12.0,30.0,30.0,1.7,8.5,15.4,27.0,0.0,2.1,0.0,0-0,.000,0-4,.000,2-6,.333,,,,
3442,,,,,Top 50 quality games:,Top 50:,1,33.8,-3.7,-5.1,48.6,13.8,25.0,25.0,3.3,0.0,9.5,30.6,0.0,4.2,0.0,0-0,.000,0-2,.000,1-4,.250,,,,
3443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,2010,Fr,6-6,Matt Darnell,NJIT,GWC,10,6.3,-0.9,-9.7,54.9,13.5,33.3,32.4,3.0,10.2,3.0,30.8,1.6,1.7,33.3,1-4,.250,1-6,.167,2-6,.333,,,,
3445,,,,,Conf. games:,Conf. games:,6,9.2,-0.9,-12.1,58.3,15.6,44.4,40.2,2.5,14.0,0.0,34.1,0.0,1.3,22.2,0-2,.000,1-4,.250,2-5,.400,,,,
3446,,,,,Top 100 quality games:,Top 100:,2,8.3,-1.5,1.3,0.0,8.6,0.0,0.0,0.0,11.7,0.0,0.0,9.0,5.9,0.0,0-0,.000,0-2,.000,0-0,.000,,,,
3447,,,,,Top 50 quality games:,Top 50:,1,10.0,-2.4,-7.4,0.0,9.7,0.0,0.0,0.0,16.1,0.0,0.0,10.9,0.0,0.0,0-0,.000,0-2,.000,0-0,.000,,,,
3448,2010,Sr,6-0,Michael Deloach,Norfolk St.,MEAC,30,88.3,3.7,3.1,103.8,30.1,54.0,56.9,2.9,10.1,22.3,20.8,0.3,4.0,43.9,140-208,.673,202-359,.563,36-115,.313,,,,
3449,,,,,Conf. games:,Conf. games:,16,88.2,3.7,2.6,105.9,30.9,53.8,56.8,3.1,9.5,22.6,20.3,0.2,4.0,45.6,80-119,.672,115-200,.575,17-61,.279,,,,
3450,,,,,Top 100 quality games:,Top 100:,5,87.0,3.5,3.3,94.8,29.1,53.9,55.1,2.4,8.6,18.3,23.2,0.0,4.4,40.3,18-31,.581,34-61,.557,5-16,.313,,,,
3451,,,,,Top 50 quality games:,Top 50:,2,83.8,2.3,1.7,83.2,31.5,50.0,53.9,4.5,8.7,10.3,31.8,0.0,4.7,36.7,8-11,.727,12-24,.500,2-6,.333,,,,
3452,2010,So,6-9,Christian Morris,Norfolk St.,MEAC,8,18.8,0.9,-7.2,86.7,27.2,48.7,52.1,12.8,11.2,0.0,27.2,2.2,0.5,61.5,29-48,.604,38-78,.487,0-0,.000,,,,
3453,,,,,Conf. games:,Conf. games:,3,10.3,-0.6,-8.4,74.3,26.8,50.0,51.0,5.4,11.7,0.0,33.4,5.9,0.0,137.5,11-22,.500,8-16,.500,0-0,.000,,,,
3454,,,,,Top 100 quality games:,Top 100:,2,31.0,2.8,-4.9,90.4,30.6,42.9,49.7,16.7,8.0,0.0,22.5,0.0,0.9,46.4,10-13,.769,12-28,.429,0-0,.000,,,,
3455,,,,,Top 50 quality games:,Top 50:,1,35.0,1.6,-5.6,80.4,30.2,50.0,52.2,10.8,13.9,0.0,30.5,0.0,0.0,41.7,3-5,.600,6-12,.500,0-0,.000,,,,
3456,2010,Sr,6-11,Joseph Dorsett-Jeffreys,Norfolk St.,MEAC,29,28.1,0.2,-5.6,91.9,19.4,47.4,51.9,7.2,17.4,2.3,23.8,3.9,0.8,40.2,28-39,.718,46-97,.474,0-0,.000,,,,
3457,,,,,Conf. games:,Conf. games:,16,27.0,0.1,-6.5,91.0,20.3,49.0,52.5,11.6,16.7,1.1,27.6,3.4,1.6,29.4,11-15,.733,25-51,.490,0-0,.000,,,,
3458,,,,,Top 100 quality games:,Top 100:,5,36.0,1.3,1.0,105.3,18.7,52.6,58.7,5.8,16.6,6.4,19.9,6.7,0.0,63.2,9-12,.750,10-19,.526,0-0,.000,,,,
3459,,,,,Top 50 quality games:,Top 50:,2,47.5,3.5,6.8,137.0,13.7,50.0,58.8,8.0,15.4,14.3,0.0,4.2,0.0,40.0,4-4,1.000,5-10,.500,0-0,.000,,,,
3460,2010,Jr,6-2,James Williams,Norfolk St.,MEAC,15,12.0,-0.1,-4.5,90.1,14.1,41.7,41.5,3.2,11.2,5.0,13.3,0.0,1.9,7.1,1-3,.333,4-10,.400,9-32,.281,,,,
3461,,,,,Conf. games:,Conf. games:,6,11.5,-0.1,-5.1,95.6,14.3,47.8,46.9,3.2,9.1,0.0,15.3,0.0,1.5,4.3,0-1,.000,2-7,.286,6-16,.375,,,,
3462,,,,,Top 100 quality games:,Top 100:,4,9.5,-0.4,-11.5,60.0,16.3,18.8,18.8,5.5,5.2,10.2,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,1-8,.125,,,,
3463,,,,,Top 50 quality games:,Top 50:,1,8.8,-2.2,-8.3,0.0,4.9,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
3464,2010,Jr,6-2,Isaac Nixon,Norfolk St.,MEAC,27,19.2,-0.6,-9.9,70.0,16.3,49.0,48.8,2.0,8.3,6.1,40.1,0.4,1.6,22.9,5-11,.455,10-27,.370,9-21,.429,,,,
3465,,,,,Conf. games:,Conf. games:,15,17.4,-0.9,-10.7,58.5,14.3,37.5,38.6,2.1,9.5,2.9,40.3,0.9,2.4,35.0,3-7,.429,3-11,.273,3-9,.333,,,,
3466,,,,,Top 100 quality games:,Top 100:,5,19.5,-0.1,-8.5,75.3,21.6,50.0,48.4,2.7,7.7,6.2,31.7,0.0,0.0,7.1,0-1,.000,4-10,.400,2-4,.500,,,,
3467,,,,,Top 50 quality games:,Top 50:,2,12.5,-0.2,-9.1,60.2,26.0,37.5,37.5,0.0,9.8,25.0,39.6,0.0,0.0,0.0,0-0,.000,0-3,.000,1-1,1.000,,,,
3468,2010,Sr,6-0,Antoine Perry,Norfolk St.,MEAC,25,17.6,-1.3,-11.0,46.4,11.7,20.8,20.4,2.2,4.3,15.9,50.1,0.5,1.8,4.2,0-1,.000,5-19,.263,0-5,.000,,,,
3469,,,,,Conf. games:,Conf. games:,12,13.5,-1.2,-14.6,43.4,13.3,30.0,28.6,4.1,6.7,9.1,56.3,0.0,2.5,10.0,0-1,.000,3-9,.333,0-1,.000,,,,
3470,,,,,Top 100 quality games:,Top 100:,5,15.0,-1.2,-7.3,31.8,9.7,0.0,0.0,0.0,3.3,23.4,73.4,0.0,1.8,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
3471,,,,,Top 50 quality games:,Top 50:,2,23.8,-2.2,-12.1,20.0,10.9,0.0,0.0,0.0,0.0,21.1,74.4,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
3472,2010,So,6-10,Ed Davis,North Carolina,ACC,23,43.0,3.2,7.5,112.0,21.5,57.8,60.7,10.8,24.2,6.8,18.3,9.5,0.9,68.8,87-132,.659,111-192,.578,0-0,.000,,,,
3473,,,,,Conf. games:,Conf. games:,8,36.1,1.8,3.6,93.6,19.8,46.8,50.6,8.5,21.8,2.8,21.2,8.6,0.7,61.3,23-38,.605,29-62,.468,0-0,.000,,,,
3474,,,,,Top 100 quality games:,Top 100:,12,35.1,3.6,6.5,107.4,20.0,57.1,59.9,8.6,20.4,4.8,19.8,8.6,0.8,62.2,40-61,.656,56-98,.571,0-0,.000,,,,
3475,,,,,Top 50 quality games:,Top 50:,10,38.2,3.4,6.7,107.1,19.5,55.7,57.9,9.0,19.2,5.9,17.6,9.0,1.0,65.8,32-52,.615,44-79,.557,0-0,.000,,,,
3476,2010,Sr,6-8,Deon Thompson,North Carolina,ACC,37,66.6,3.1,4.9,106.3,24.2,48.4,52.4,11.2,14.3,6.5,14.8,3.5,2.2,41.0,115-166,.693,196-403,.486,0-2,.000,,,,
3477,,,,,Conf. games:,Conf. games:,16,67.2,2.8,3.6,100.9,22.3,45.1,50.6,7.9,11.4,4.4,16.0,4.0,2.0,43.8,49-67,.731,69-152,.454,0-1,.000,,,,
3478,,,,,Top 100 quality games:,Top 100:,25,67.7,2.7,3.4,98.3,23.7,43.3,48.4,10.0,14.3,5.1,15.9,4.2,1.7,39.9,75-105,.714,114-261,.437,0-2,.000,,,,
3479,,,,,Top 50 quality games:,Top 50:,19,67.5,2.4,2.4,94.4,23.4,42.6,47.8,10.6,14.8,5.4,18.4,4.0,1.5,41.5,55-78,.705,80-186,.430,0-2,.000,,,,
3480,2010,Jr,6-6,William Graves,North Carolina,ACC,36,58.6,2.6,4.3,112.6,17.8,48.2,51.4,6.6,12.9,7.3,11.6,0.8,1.5,19.7,50-62,.806,42-116,.362,73-198,.369,,,,
3481,,,,,Conf. games:,Conf. games:,16,70.6,3.6,5.4,113.3,18.0,48.0,52.2,6.6,13.9,7.6,11.9,1.3,1.5,22.9,30-35,.857,18-55,.327,37-98,.378,,,,
3482,,,,,Top 100 quality games:,Top 100:,25,65.5,3.2,5.0,110.9,18.6,49.0,52.0,6.0,12.5,7.4,12.3,0.9,1.5,18.8,37-45,.822,32-89,.360,57-151,.377,,,,
3483,,,,,Top 50 quality games:,Top 50:,19,62.4,2.9,4.5,106.6,19.7,48.3,51.5,5.1,11.8,9.1,14.1,0.6,1.4,18.9,28-34,.824,21-65,.323,44-115,.383,,,,
3484,2010,Sr,6-5,Marcus Ginyard,North Carolina,ACC,33,67.7,1.5,2.1,99.3,15.1,46.2,49.4,5.7,10.6,15.5,23.4,0.4,2.2,31.3,47-70,.671,66-143,.462,25-81,.309,,,,
3485,,,,,Conf. games:,Conf. games:,16,72.0,0.6,0.2,88.9,14.9,35.9,41.7,5.8,13.2,12.1,21.6,0.4,1.6,39.4,27-39,.692,25-62,.403,7-37,.189,,,,
3486,,,,,Top 100 quality games:,Top 100:,25,76.7,1.3,1.5,95.7,14.5,41.9,46.5,6.3,11.3,13.6,22.4,0.4,1.6,35.6,40-57,.702,43-102,.422,16-58,.276,,,,
3487,,,,,Top 50 quality games:,Top 50:,19,79.1,2.0,2.8,100.4,14.2,46.1,49.5,5.7,10.3,14.5,20.7,0.2,1.8,32.3,28-41,.683,36-81,.444,15-46,.326,,,,
3488,2010,Sr,5-11,Marc Campbell,North Carolina,ACC,12,2.2,-0.3,-5.9,51.2,17.5,25.0,28.8,0.0,3.1,18.7,47.5,0.0,5.0,33.3,1-2,.500,0-1,.000,1-5,.200,,,,
3489,,,,,Conf. games:,Conf. games:,4,1.3,-0.3,2.1,43.9,14.7,0.0,16.9,0.0,0.0,0.0,0.0,0.0,7.2,100.0,1-2,.500,0-1,.000,0-1,.000,,,,
3490,,,,,Top 100 quality games:,Top 100:,4,0.8,-0.3,-7.7,43.6,14.6,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1-2,.500,0-1,.000,0-1,.000,,,,
3491,,,,,Top 50 quality games:,Top 50:,3,0.7,-0.2,-10.6,43.0,23.4,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1-2,.500,0-1,.000,0-1,.000,,,,
3492,2010,Sr,6-4,James Gallagher,North Carolina,ACC,12,1.4,-0.1,-1.1,81.4,4.5,0.0,0.0,5.0,9.6,14.0,0.0,0.0,2.6,100.0,0-1,.000,0-1,.000,0-0,.000,,,,
3493,,,,,Conf. games:,Conf. games:,4,1.1,-0.6,-2.6,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3494,,,,,Top 100 quality games:,Top 100:,4,0.7,-0.6,-2.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3495,,,,,Top 50 quality games:,Top 50:,3,0.5,-0.4,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3496,2010,Sr,6-3,Thomas Thornton,North Carolina,ACC,12,1.8,-0.2,-6.4,67.5,16.8,50.0,43.2,3.9,7.5,6.1,36.2,0.0,2.0,33.3,0-2,.000,0-1,.000,2-5,.400,,,,
3497,,,,,Conf. games:,Conf. games:,4,1.1,-0.5,-12.6,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
3498,,,,,Top 100 quality games:,Top 100:,4,0.7,-0.5,-9.7,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
3499,,,,,Top 50 quality games:,Top 50:,3,0.5,-0.4,-9.9,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
3500,2010,Sr,6-1,Terrence Petree,North Carolina,ACC,12,1.3,-0.0,-1.7,83.8,17.4,75.0,60.6,5.5,26.5,10.1,33.1,0.0,0.0,50.0,0-2,.000,3-4,.750,0-0,.000,,,,
3501,,,,,Conf. games:,Conf. games:,4,0.8,0.3,19.8,141.0,22.9,66.7,66.7,20.6,41.9,0.0,0.0,0.0,0.0,0.0,0-0,.000,2-3,.667,0-0,.000,,,,
3502,,,,,Top 100 quality games:,Top 100:,4,0.5,-0.4,1.4,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3503,,,,,Top 50 quality games:,Top 50:,3,0.5,-0.4,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
3504,2010,Sr,6-9,Dennis Horner,North Carolina St.,ACC,36,69.6,3.3,6.2,110.9,21.7,52.4,57.0,7.2,12.9,11.2,15.8,3.4,2.2,39.0,97-124,.782,120-224,.536,31-94,.330,,,,
3505,,,,,Conf. games:,Conf. games:,16,65.8,3.0,5.2,107.8,20.1,46.1,52.6,6.7,12.4,11.9,14.8,2.5,2.3,38.6,41-49,.837,42-86,.488,11-41,.268,,,,
3506,,,,,Top 100 quality games:,Top 100:,24,68.6,3.0,4.9,105.4,21.1,45.1,51.3,7.3,12.9,11.3,14.6,2.3,2.0,43.1,68-88,.773,65-136,.478,18-68,.265,,,,
3507,,,,,Top 50 quality games:,Top 50:,14,67.0,3.3,4.9,107.4,20.8,43.8,51.6,6.5,11.7,10.4,13.6,1.9,2.5,55.4,48-62,.774,34-73,.466,10-39,.256,,,,
3508,2010,Sr,6-4,Farnold Degand,North Carolina St.,ACC,29,46.7,0.9,1.8,94.5,16.5,46.2,48.8,2.2,9.6,20.7,23.3,1.5,2.3,49.2,37-65,.569,34-74,.459,18-58,.310,,,,
3509,,,,,Conf. games:,Conf. games:,15,55.3,0.9,0.4,90.0,18.3,39.2,45.3,3.4,9.5,20.2,23.0,1.1,1.9,54.4,28-43,.651,19-46,.413,8-33,.242,,,,
3510,,,,,Top 100 quality games:,Top 100:,22,55.4,0.7,1.6,89.9,16.3,41.0,45.2,2.5,9.7,19.2,22.8,1.1,2.1,53.3,33-56,.589,28-63,.444,10-42,.238,,,,
3511,,,,,Top 50 quality games:,Top 50:,13,58.9,1.5,1.7,94.9,17.6,41.7,46.6,3.4,9.1,21.4,21.4,0.9,1.8,52.8,24-38,.632,21-44,.477,6-28,.214,,,,
3512,2010,Sr,5-11,Travis Bledsoe,North Dakota,GWC,23,58.3,3.0,-0.1,111.2,25.2,60.9,64.9,1.1,8.0,19.0,19.9,0.0,1.9,53.7,89-116,.767,52-94,.553,53-122,.434,,,,
3513,,,,,Conf. games:,Conf. games:,12,80.8,4.2,3.7,119.2,27.0,63.4,68.1,0.7,8.3,16.6,17.0,0.0,2.4,59.3,69-86,.802,32-62,.516,40-83,.482,,,,
3514,,,,,Top 100 quality games:,Top 100:,3,59.2,-0.4,-9.8,70.4,22.3,41.7,44.2,1.9,7.3,27.4,31.6,0.0,0.9,27.8,3-5,.600,3-4,.750,3-14,.214,,,,
3515,,,,,Top 50 quality games:,Top 50:,2,53.8,-0.3,-12.2,68.4,24.1,40.9,41.8,0.0,6.3,38.0,33.4,0.0,0.0,18.2,1-2,.500,3-4,.750,1-7,.143,,,,
3516,2010,Sr,6-5,Travis Mertens,North Dakota,GWC,28,69.5,0.4,-5.7,84.8,26.1,44.4,47.8,9.1,20.6,17.2,25.5,2.0,2.2,60.1,76-134,.567,93-202,.460,4-21,.190,,,,
3517,,,,,Conf. games:,Conf. games:,12,65.3,1.0,-4.9,95.2,25.4,50.5,52.8,8.6,20.1,20.3,23.7,0.8,2.2,49.5,28-47,.596,45-88,.511,2-7,.286,,,,
3518,,,,,Top 100 quality games:,Top 100:,3,64.2,0.7,-2.8,74.5,31.3,28.0,39.3,10.4,20.1,31.1,23.4,4.5,3.2,68.0,12-17,.706,7-25,.280,0-0,.000,,,,
3519,,,,,Top 50 quality games:,Top 50:,2,61.3,2.0,0.3,86.1,29.4,30.8,43.4,12.6,16.6,47.9,24.1,7.3,2.7,69.2,7-9,.778,4-13,.308,0-0,.000,,,,
3520,2010,Sr,6-0,Dustin Monsebroten,North Dakota,GWC,27,38.8,0.0,-5.4,93.6,15.4,48.5,55.6,2.0,7.8,16.5,28.4,0.0,2.2,67.6,34-46,.739,21-37,.568,8-31,.258,,,,
3521,,,,,Conf. games:,Conf. games:,11,31.0,-0.1,-8.0,100.1,12.4,62.5,60.2,1.7,7.7,15.7,27.9,0.0,1.5,106.3,9-17,.529,7-10,.700,2-6,.333,,,,
3522,,,,,Top 100 quality games:,Top 100:,3,19.2,0.5,-2.6,108.4,9.9,50.0,67.8,0.0,5.6,14.6,27.5,0.0,0.0,100.0,2-2,1.000,1-2,.500,0-0,.000,,,,
3523,,,,,Top 50 quality games:,Top 50:,2,23.8,2.0,0.8,151.5,9.4,50.0,67.8,0.0,7.1,18.5,0.0,0.0,0.0,100.0,2-2,1.000,1-2,.500,0-0,.000,,,,
3524,2010,Sr,6-4,Josh Vaughan,North Dakota St.,Sum,27,88.0,2.2,1.0,103.9,20.5,48.9,51.9,2.6,14.6,20.6,15.2,0.7,1.5,26.3,59-82,.720,61-145,.421,61-167,.365,,,,
3525,,,,,Conf. games:,Conf. games:,18,87.7,2.4,0.6,108.7,19.2,51.6,55.3,2.0,14.3,19.0,15.1,0.3,0.8,33.9,47-63,.746,36-87,.414,40-99,.404,,,,
3526,,,,,Top 100 quality games:,Top 100:,3,87.5,3.6,3.4,107.0,21.9,55.1,55.0,4.3,10.7,20.4,17.1,0.8,1.6,15.4,3-6,.500,5-17,.294,11-22,.500,,,,
3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,2010,Sr,6-8,Sam Sussenguth,North Dakota St.,Sum,27,55.6,1.1,-0.7,114.2,11.9,64.3,67.7,7.9,16.2,5.5,24.1,3.8,1.0,37.4,28-34,.824,57-89,.640,1-2,.500,,,,
3529,,,,,Conf. games:,Conf. games:,18,54.6,1.5,-0.4,119.5,12.9,64.8,68.6,8.7,17.4,6.9,21.5,4.0,0.7,43.8,23-28,.821,40-62,.645,1-2,.500,,,,
3530,,,,,Top 100 quality games:,Top 100:,3,58.3,0.4,-1.9,100.1,10.0,54.5,56.6,6.5,18.9,2.5,24.1,1.3,0.8,9.1,1-1,1.000,6-11,.545,0-0,.000,,,,
3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,2010,Sr,6-7,Dejuan Flowers,North Dakota St.,Sum,9,17.6,0.3,-2.8,90.0,19.3,46.7,50.5,12.1,20.8,3.1,24.8,2.0,1.2,48.9,14-22,.636,21-45,.467,0-0,.000,,,,
3533,,,,,Conf. games:,Conf. games:,2,5.3,2.0,2.4,127.2,12.2,100.0,100.4,9.0,20.3,5.7,37.2,5.2,0.0,16.7,1-1,1.000,6-6,1.000,0-0,.000,,,,
3534,,,,,Top 100 quality games:,Top 100:,2,31.7,1.0,0.6,103.0,15.9,57.1,55.8,14.9,16.1,0.0,18.5,0.0,2.9,85.7,3-6,.500,4-7,.571,0-0,.000,,,,
3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,2010,Sr,6-3,Austin Pennick,North Dakota St.,Sum,27,53.5,-0.6,-6.0,83.8,15.3,40.3,42.6,1.7,9.0,19.6,23.3,0.0,1.5,48.1,26-52,.500,42-103,.408,1-5,.200,,,,
3537,,,,,Conf. games:,Conf. games:,18,60.7,-0.7,-5.7,85.0,15.1,40.9,42.5,2.3,10.1,18.1,21.8,0.0,1.6,46.3,18-38,.474,32-79,.405,1-3,.333,,,,
3538,,,,,Top 100 quality games:,Top 100:,3,33.3,0.2,-7.7,82.1,23.2,30.8,40.3,0.0,7.6,26.5,24.2,0.0,0.0,30.8,4-4,1.000,4-13,.308,0-0,.000,,,,
3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,2010,Sr,6-6,Stan Januska,North Florida,ASun,28,53.4,1.1,1.1,99.9,19.2,50.5,53.1,1.3,10.3,15.6,17.5,0.8,2.1,25.4,33-47,.702,23-48,.479,47-137,.343,,,,
3541,,,,,Conf. games:,Conf. games:,18,48.6,0.4,-0.7,94.5,18.7,48.3,49.5,0.3,9.6,16.4,18.6,0.8,1.6,12.8,10-15,.667,10-23,.435,31-94,.330,,,,
3542,,,,,Top 100 quality games:,Top 100:,6,57.9,2.5,3.7,108.0,21.9,62.5,63.9,2.8,11.5,21.3,22.3,0.0,2.2,32.5,9-13,.692,7-14,.500,12-26,.462,,,,
3543,,,,,Top 50 quality games:,Top 50:,3,60.0,4.0,5.9,124.1,21.1,73.8,74.6,3.3,9.2,14.8,20.5,0.0,1.7,38.1,6-8,.750,5-6,.833,7-15,.467,,,,
