,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1772,2009,Sr,6-5,Terry Evans,Green Bay,Horz,29,75.7,1.8,3.6,99.7,20.3,49.8,53.9,6.6,12.4,16.6,25.2,2.3,4.3,42.1,68-96,.708,88-173,.509,17-55,.309,,,,,,,,
1773,,,,,Conf. games:,Conf. games:,17,76.3,2.1,4.2,99.9,21.1,50.4,54.0,6.5,13.3,15.4,24.0,1.9,4.8,46.4,43-64,.672,59-107,.551,7-31,.226,,,,,,,,
1774,,,,,Top 100 quality games:,Top 100:,6,54.1,0.5,-0.1,81.4,21.1,40.2,45.0,3.4,10.9,16.4,26.5,1.4,3.8,28.3,10-13,.769,11-31,.355,5-15,.333,,,,,,,,
1775,,,,,Top 50 quality games:,Top 50:,3,70.0,0.5,-3.4,81.2,21.0,45.2,50.3,4.0,9.2,12.0,27.1,1.5,0.7,28.6,5-6,.833,5-15,.333,3-6,.500,,,,,,,,
1776,2009,Jr,6-6,Chop Tang,Green Bay,Horz,8,15.8,1.2,-0.8,90.7,24.4,31.1,40.2,5.7,16.1,9.2,12.8,1.8,0.6,40.5,25-30,.833,11-54,.204,8-20,.400,,,,,,,,
1777,,,,,Conf. games:,Conf. games:,2,5.8,-3.1,-10.1,39.1,20.3,0.0,13.4,3.1,11.2,8.1,21.9,2.8,0.0,30.8,4-4,1.000,0-9,.000,0-4,.000,,,,,,,,
1778,,,,,Top 100 quality games:,Top 100:,2,15.3,1.0,-2.8,80.1,28.5,34.0,38.4,2.4,23.0,5.0,8.6,0.0,1.2,20.0,4-5,.800,4-18,.222,3-7,.429,,,,,,,,
1779,,,,,Top 50 quality games:,Top 50:,2,40.8,0.6,-2.8,75.2,30.9,34.0,38.4,2.3,23.7,5.9,7.9,0.0,1.2,20.0,4-5,.800,4-18,.222,3-7,.429,,,,,,,,
1780,2009,Fr,6-5,Brent Eaton,Green Bay,Horz,25,11.8,-0.0,-3.4,88.7,14.8,40.3,43.5,1.7,5.6,7.9,19.7,0.8,2.1,11.1,4-4,1.000,4-15,.267,7-21,.333,,,,,,,,
1781,,,,,Conf. games:,Conf. games:,14,9.9,-1.0,-9.0,34.5,13.0,14.3,14.3,1.8,4.9,4.9,33.1,1.6,3.5,0.0,0-0,.000,2-8,.250,0-6,.000,,,,,,,,
1782,,,,,Top 100 quality games:,Top 100:,8,10.3,-1.0,-13.0,14.7,12.8,0.0,0.0,0.0,0.0,11.0,42.9,0.0,0.0,0.0,0-0,.000,0-5,.000,0-0,.000,,,,,,,,
1783,,,,,Top 50 quality games:,Top 50:,3,8.3,-0.7,-7.1,25.1,11.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0-0,.000,0-2,.000,0-0,.000,,,,,,,,
1784,2009,Fr,5-10,Tony Walls,Green Bay,Horz,11,1.4,-0.4,-14.0,19.1,10.4,0.0,0.0,0.0,0.0,9.9,69.6,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
1785,,,,,Conf. games:,Conf. games:,6,1.2,-0.2,-12.4,55.4,6.9,0.0,0.0,0.0,0.0,18.9,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1786,,,,,Top 100 quality games:,Top 100:,3,0.9,-0.3,-21.2,0.0,20.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1787,,,,,Top 50 quality games:,Top 50:,3,2.5,-0.3,-21.2,0.0,19.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1788,2009,Sr,6-9,Donte Harrison,Hampton,MEAC,31,58.7,0.7,0.8,104.5,14.0,54.1,56.4,8.2,15.4,3.9,19.5,6.5,1.7,36.3,35-53,.660,79-145,.545,0-1,.000,,,,,,,,
1789,,,,,Conf. games:,Conf. games:,16,63.5,0.7,0.8,105.7,14.2,53.0,55.0,9.0,18.9,5.9,18.7,6.3,1.6,36.1,19-30,.633,44-82,.537,0-1,.000,,,,,,,,
1790,,,,,Top 100 quality games:,Top 100:,3,46.7,2.9,0.6,150.1,5.1,66.7,66.7,6.7,6.1,4.3,0.0,2.0,1.0,0.0,0-0,.000,4-6,.667,0-0,.000,,,,,,,,
1791,,,,,Top 50 quality games:,Top 50:,2,46.3,4.0,4.2,166.7,5.8,80.0,80.0,8.3,9.1,0.0,0.0,3.3,1.6,0.0,0-0,.000,4-5,.800,0-0,.000,,,,,,,,
1792,2009,Jr,6-5,George DeGroat,Hampton,MEAC,27,22.0,0.1,-1.9,92.0,19.0,49.2,54.2,13.6,14.7,4.8,29.1,5.6,2.0,44.3,20-27,.741,30-61,.492,0-0,.000,,,,,,,,
1793,,,,,Conf. games:,Conf. games:,13,20.8,-0.5,-4.3,77.1,18.2,44.0,48.2,8.9,11.7,5.6,34.7,3.7,3.2,60.0,9-15,.600,11-25,.440,0-0,.000,,,,,,,,
1794,,,,,Top 100 quality games:,Top 100:,3,25.0,-1.2,-11.9,45.5,20.3,20.0,20.0,15.7,18.9,0.0,28.8,3.8,0.0,0.0,0-0,.000,2-10,.200,0-0,.000,,,,,,,,
1795,,,,,Top 50 quality games:,Top 50:,2,25.0,-1.9,-14.6,28.0,21.1,16.7,16.7,5.1,22.5,0.0,41.1,6.1,0.0,0.0,0-0,.000,1-6,.167,0-0,.000,,,,,,,,
1796,2009,Jr,6-7,Theo Smalling,Hampton,MEAC,29,51.5,-0.9,-3.8,84.8,12.3,37.3,44.9,10.1,17.6,5.9,27.7,3.5,1.4,86.7,39-65,.600,28-75,.373,0-0,.000,,,,,,,,
1797,,,,,Conf. games:,Conf. games:,16,54.5,-1.2,-3.0,83.6,11.3,36.6,44.5,7.7,19.2,4.5,27.4,4.2,2.1,78.0,20-32,.625,15-41,.366,0-0,.000,,,,,,,,
1798,,,,,Top 100 quality games:,Top 100:,3,49.2,0.3,-4.4,90.9,13.4,40.0,38.9,11.2,11.5,20.4,14.7,0.0,0.0,60.0,2-6,.333,4-10,.400,0-0,.000,,,,,,,,
1799,,,,,Top 50 quality games:,Top 50:,2,55.0,1.7,-0.5,111.8,11.5,80.0,65.2,9.3,12.8,22.9,22.9,0.0,0.0,80.0,1-4,.250,4-5,.800,0-0,.000,,,,,,,,
1800,2009,Sr,6-2,Jaret Von Rosenberg,Hartford,AE,33,94.7,2.0,-0.7,99.4,21.3,45.7,52.1,3.2,11.0,22.1,18.9,0.1,2.3,37.1,108-128,.844,84-165,.509,49-180,.272,,,,,,,,
1801,,,,,Conf. games:,Conf. games:,16,98.8,1.4,-1.6,94.3,21.9,42.5,48.2,3.3,10.9,23.6,19.1,0.2,2.5,30.9,46-56,.821,38-74,.514,26-107,.243,,,,,,,,
1802,,,,,Top 100 quality games:,Top 100:,7,90.4,3.6,0.2,110.1,18.4,55.6,61.9,4.2,8.5,26.0,23.8,0.5,1.8,44.4,21-24,.875,18-29,.621,8-25,.320,,,,,,,,
1803,,,,,Top 50 quality games:,Top 50:,4,91.3,3.8,0.4,106.3,20.5,53.0,59.6,4.2,9.6,31.0,23.8,0.0,1.2,51.5,14-17,.824,10-19,.526,5-14,.357,,,,,,,,
1804,2009,Sr,6-5,Michael Turner,Hartford,AE,33,80.7,1.8,0.4,100.6,20.8,51.4,55.3,4.9,18.3,18.4,20.3,0.7,3.0,33.3,73-96,.760,64-139,.460,56-149,.376,,,,,,,,
1805,,,,,Conf. games:,Conf. games:,16,90.2,2.2,2.1,101.5,21.7,50.0,54.0,6.6,19.4,15.7,18.1,0.2,3.5,29.6,39-50,.780,32-75,.427,35-94,.372,,,,,,,,
1806,,,,,Top 100 quality games:,Top 100:,7,64.3,1.7,-2.1,93.7,23.9,51.9,55.7,6.5,15.9,21.1,27.1,0.6,2.6,32.1,13-17,.765,11-29,.379,11-24,.458,,,,,,,,
1807,,,,,Top 50 quality games:,Top 50:,4,61.9,1.1,-3.9,85.4,25.4,44.6,51.9,4.9,16.7,25.3,30.7,0.0,2.4,35.7,9-10,.900,5-15,.333,5-13,.385,,,,,,,,
1808,2009,Fr,6-9,Malcolm Campbell,Hartford,AE,7,1.9,0.0,-4.5,87.0,18.0,42.9,39.3,9.1,18.9,0.0,0.0,10.3,0.0,57.1,1-4,.250,3-7,.429,0-0,.000,,,,,,,,
1809,,,,,Top 100 quality games:,Top 100:,4,4.6,-0.1,-4.6,77.0,15.9,25.0,25.0,17.9,27.5,0.0,0.0,8.9,0.0,0.0,0-0,.000,1-4,.250,0-0,.000,,,,,,,,
1810,,,,,Top 50 quality games:,Top 50:,2,3.8,-0.6,-8.0,29.0,17.2,0.0,0.0,20.4,21.2,0.0,0.0,20.8,0.0,0.0,0-0,.000,0-2,.000,0-0,.000,,,,,,,,
1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,2009,Sr,5-11,Drew Housman,Harvard,Ivy,27,61.7,2.7,2.6,116.6,20.7,54.7,61.5,2.0,9.0,24.5,17.2,0.0,2.7,64.4,82-103,.796,53-107,.495,23-53,.434,,,,,,,,
1813,,,,,Conf. games:,Conf. games:,14,71.9,3.7,4.0,122.5,21.1,58.4,63.7,1.8,9.7,30.5,15.4,0.0,2.9,54.5,44-55,.800,41-71,.577,12-30,.400,,,,,,,,
1814,,,,,Top 100 quality games:,Top 100:,2,55.0,3.1,1.6,117.0,24.3,46.9,53.0,0.0,11.5,27.1,5.4,0.0,1.3,50.0,6-8,.750,6-12,.500,1-4,.250,,,,,,,,
1815,,,,,Top 50 quality games:,Top 50:,1,35.0,-0.4,-3.0,70.0,26.2,16.7,31.6,0.0,7.7,0.0,0.0,0.0,3.9,66.7,3-4,.750,1-4,.250,0-2,.000,,,,,,,,
1816,2009,Sr,6-2,Andrew Pusar,Harvard,Ivy,24,47.9,0.8,-4.0,102.3,16.2,61.5,61.7,4.7,7.8,9.0,24.6,0.8,1.1,20.4,14-23,.609,41-64,.641,19-49,.388,,,,,,,,
1817,,,,,Conf. games:,Conf. games:,14,66.4,1.0,-4.8,102.0,16.6,59.3,60.0,5.4,7.8,8.5,23.2,0.8,0.7,23.5,12-19,.632,30-46,.652,12-35,.343,,,,,,,,
1818,,,,,Top 100 quality games:,Top 100:,2,65.0,3.0,-1.0,120.7,17.8,72.7,73.6,6.0,4.9,18.2,24.9,0.0,1.1,36.4,3-4,.750,5-6,.833,2-5,.400,,,,,,,,
1819,,,,,Top 50 quality games:,Top 50:,1,82.5,4.0,0.5,118.2,19.7,68.8,72.6,8.4,6.6,16.6,25.7,0.0,1.7,25.0,2-2,1.000,4-5,.800,1-3,.333,,,,,,,,
1820,2009,Sr,6-8,Evan Harris,Harvard,Ivy,20,34.9,0.8,-1.3,101.7,17.1,53.3,56.8,11.8,18.8,3.8,21.8,6.8,2.9,98.3,36-59,.610,32-60,.533,0-0,.000,,,,,,,,
1821,,,,,Conf. games:,Conf. games:,10,39.5,0.9,-1.4,103.2,15.8,50.0,55.2,10.4,17.7,1.9,17.8,6.1,3.7,86.1,20-31,.645,18-36,.500,0-0,.000,,,,,,,,
1822,,,,,Top 100 quality games:,Top 100:,1,23.8,1.5,-8.3,102.7,23.8,60.0,65.2,8.3,13.4,0.0,25.5,0.0,0.0,80.0,3-4,.750,3-5,.600,0-0,.000,,,,,,,,
1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,2009,Fr,6-6,Peter Boehm,Harvard,Ivy,27,59.2,0.1,-5.6,93.2,15.3,48.3,50.5,1.7,7.7,9.3,20.6,0.3,1.1,12.2,15-18,.833,10-29,.345,41-119,.345,,,,,,,,
1825,,,,,Conf. games:,Conf. games:,14,55.6,-0.6,-7.3,88.3,12.8,41.4,44.2,2.3,6.1,9.0,18.7,0.7,0.8,15.5,7-9,.778,3-11,.273,14-47,.298,,,,,,,,
1826,,,,,Top 100 quality games:,Top 100:,2,75.0,-2.5,-10.9,65.5,14.4,33.3,33.3,2.6,8.5,2.8,20.0,0.0,0.0,0.0,0-0,.000,2-6,.333,2-9,.222,,,,,,,,
1827,,,,,Top 50 quality games:,Top 50:,1,92.5,-4.1,-9.4,58.5,12.8,27.8,27.8,0.0,8.8,4.2,11.8,0.0,0.0,0.0,0-0,.000,1-3,.333,1-6,.167,,,,,,,,
1828,2009,Fr,6-7,Peter Swiatek,Harvard,Ivy,11,2.8,0.0,-9.4,85.8,20.7,37.5,45.5,8.8,16.0,0.0,19.3,10.1,0.0,50.0,3-4,.750,3-8,.375,0-0,.000,,,,,,,,
1829,,,,,Conf. games:,Conf. games:,4,2.1,-0.1,-17.1,72.1,23.4,33.3,38.0,12.1,31.7,0.0,22.4,8.8,0.0,66.7,1-2,.500,1-3,.333,0-0,.000,,,,,,,,
1830,,,,,Top 100 quality games:,Top 100:,1,2.5,0.7,33.9,200.0,13.5,100.0,100.0,0.0,0.0,0.0,0.0,42.1,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,,,,,
1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,2009,Jr,6-3,Lasha Parghalava,Hawaii,WAC,24,43.2,0.9,-1.9,95.1,21.7,43.2,49.5,1.7,8.5,13.0,23.3,0.4,1.5,36.6,48-59,.814,23-52,.442,31-109,.284,,,,,,,,
1833,,,,,Conf. games:,Conf. games:,11,33.9,0.7,-3.0,89.7,24.1,35.4,42.3,2.8,8.0,14.3,19.1,0.5,2.0,29.3,21-24,.875,5-27,.185,16-55,.291,,,,,,,,
1834,,,,,Top 100 quality games:,Top 100:,5,55.5,-0.9,-7.8,68.4,22.5,28.9,36.3,1.1,8.4,4.0,27.1,0.0,1.7,26.3,9-10,.900,2-11,.182,6-27,.222,,,,,,,,
1835,,,,,Top 50 quality games:,Top 50:,2,46.3,-0.3,-9.0,72.4,22.5,50.0,54.8,0.0,6.9,0.0,46.2,0.0,0.0,20.0,2-2,1.000,2-4,.500,2-6,.333,,,,,,,,
1836,2009,Fr,6-7,Adam Jespersen,Hawaii,WAC,12,1.9,-0.4,-12.7,30.2,17.7,50.0,33.9,5.5,28.2,0.0,61.5,0.0,0.0,100.0,0-2,.000,1-2,.500,0-0,.000,,,,,,,,
1837,,,,,Conf. games:,Conf. games:,7,2.0,-0.3,-12.2,42.6,21.6,50.0,33.9,9.2,40.9,0.0,44.5,0.0,0.0,100.0,0-2,.000,1-2,.500,0-0,.000,,,,,,,,
1838,,,,,Top 100 quality games:,Top 100:,2,2.0,-0.6,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1839,,,,,Top 50 quality games:,Top 50:,2,5.0,-0.6,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1840,2009,Fr,6-4,Conrad Fitzgerald,Hawaii,WAC,9,1.6,0.3,1.3,142.9,12.2,66.7,66.7,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-3,.333,2-3,.667,,,,,,,,
1841,,,,,Conf. games:,Conf. games:,5,2.0,0.5,9.6,155.2,13.6,80.0,80.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,2-3,.667,,,,,,,,
1842,,,,,Top 100 quality games:,Top 100:,3,5.0,0.5,3.9,129.3,15.3,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,1-2,.500,,,,,,,,
1843,,,,,Top 50 quality games:,Top 50:,2,7.5,0.8,6.7,164.5,12.1,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,1-1,1.000,,,,,,,,
1844,2009,Sr,6-4,Melvin Crowder,High Point,BSth,17,15.9,0.4,-3.7,104.9,16.1,45.8,50.2,5.8,7.1,4.9,15.0,0.7,0.3,20.8,9-10,.900,7-21,.333,10-27,.370,,,,,,,,
1845,,,,,Conf. games:,Conf. games:,9,10.1,0.2,-5.8,101.1,17.2,43.8,47.2,4.6,6.3,2.8,14.3,0.0,0.0,12.5,3-3,1.000,3-10,.300,5-14,.357,,,,,,,,
1846,,,,,Top 100 quality games:,Top 100:,3,53.3,2.6,1.7,128.6,13.8,60.7,67.2,3.4,11.5,4.2,13.4,1.8,0.0,35.7,5-5,1.000,1-3,.333,5-11,.455,,,,,,,,
1847,,,,,Top 50 quality games:,Top 50:,1,25.0,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1848,2009,So,6-5,Ibrahim Appiah,High Point,BSth,16,8.7,-0.4,-5.3,78.3,11.0,33.3,40.4,2.4,14.1,9.9,28.8,0.0,1.9,50.0,4-6,.667,4-12,.333,0-0,.000,,,,,,,,
1849,,,,,Conf. games:,Conf. games:,12,10.6,-0.6,-5.7,68.7,10.4,37.5,40.4,1.4,13.4,9.4,37.6,0.0,2.3,50.0,2-4,.500,3-8,.375,0-0,.000,,,,,,,,
1850,,,,,Top 100 quality games:,Top 100:,2,4.2,0.3,5.3,118.2,18.6,0.0,51.3,0.0,49.0,0.0,0.0,0.0,0.0,200.0,2-2,1.000,0-1,.000,0-0,.000,,,,,,,,
1851,,,,,Top 50 quality games:,Top 50:,1,7.5,-1.0,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1852,2009,Fr,5-11,Alquan Mendenhall,High Point,BSth,8,7.0,-0.1,-5.3,81.9,20.7,34.4,34.9,1.5,5.8,11.1,11.4,0.0,2.4,6.3,1-2,.500,2-7,.286,6-25,.240,,,,,,,,
1853,,,,,Conf. games:,Conf. games:,2,1.9,-0.6,-13.5,62.0,21.0,16.7,21.6,8.0,0.0,0.0,0.0,0.0,0.0,33.3,1-2,.500,1-2,.500,0-4,.000,,,,,,,,
1854,,,,,Top 100 quality games:,Top 100:,2,12.5,0.1,-2.2,79.7,27.7,37.5,37.5,0.0,8.2,20.0,14.2,0.0,3.9,0.0,0-0,.000,0-3,.000,2-5,.400,,,,,,,,
1855,,,,,Top 50 quality games:,Top 50:,1,17.5,-2.1,-17.5,0.0,23.5,0.0,0.0,0.0,17.9,0.0,36.2,0.0,8.4,0.0,0-0,.000,0-1,.000,0-2,.000,,,,,,,,
1856,2009,Fr,6-9,Robert Huntington,High Point,BSth,14,6.3,-0.3,-10.3,76.7,12.9,71.4,67.4,6.5,8.1,2.9,47.7,0.0,0.9,57.1,2-4,.500,5-7,.714,0-0,.000,,,,,,,,
1857,,,,,Conf. games:,Conf. games:,9,6.5,-0.2,-9.1,82.8,13.1,60.0,58.0,9.5,12.2,4.0,39.1,0.0,1.3,80.0,2-4,.500,3-5,.600,0-0,.000,,,,,,,,
1858,,,,,Top 100 quality games:,Top 100:,3,5.8,-0.7,-30.9,0.0,25.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1859,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,-62.4,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1860,2009,Sr,6-5,Zygis Sestokas,Hofstra,CAA,23,30.9,1.8,1.7,132.7,11.3,58.8,59.2,2.7,6.4,6.8,6.7,1.1,0.9,4.1,3-4,.750,6-10,.600,34-87,.391,,,,,,,,
1861,,,,,Conf. games:,Conf. games:,12,27.2,1.7,0.1,127.9,12.6,54.2,54.2,1.7,4.0,9.0,2.4,1.1,0.9,0.0,0-0,.000,2-6,.333,20-53,.377,,,,,,,,
1862,,,,,Top 100 quality games:,Top 100:,5,26.7,2.5,7.9,151.6,11.6,66.7,68.6,1.5,8.4,0.0,0.0,0.0,0.9,11.1,2-2,1.000,0-1,.000,8-17,.471,,,,,,,,
1863,,,,,Top 50 quality games:,Top 50:,1,16.3,4.0,25.7,151.0,26.2,66.7,70.4,6.8,16.0,0.0,0.0,0.0,4.1,22.2,2-2,1.000,0-0,.000,4-9,.444,,,,,,,,
1864,2009,Sr,6-10,Dane Johnson,Hofstra,CAA,29,35.3,0.3,-0.8,94.0,17.2,52.3,54.2,12.1,20.9,2.5,27.0,5.8,0.8,67.4,33-58,.569,45-86,.523,0-0,.000,,,,,,,,
1865,,,,,Conf. games:,Conf. games:,16,30.5,0.2,-1.5,92.2,17.0,53.2,54.9,10.3,20.8,2.0,28.3,4.8,1.3,42.6,12-20,.600,25-47,.532,0-0,.000,,,,,,,,
1866,,,,,Top 100 quality games:,Top 100:,6,39.6,0.1,-1.6,85.1,16.7,52.2,49.4,10.1,22.7,0.0,25.1,2.9,1.2,30.4,2-7,.286,12-23,.522,0-0,.000,,,,,,,,
1867,,,,,Top 50 quality games:,Top 50:,2,66.3,1.4,1.7,103.4,13.2,50.0,50.4,11.7,21.6,0.0,15.6,3.2,1.0,33.3,2-4,.500,6-12,.500,0-0,.000,,,,,,,,
1868,2009,Sr,6-7,Darren Townes,Hofstra,CAA,29,37.9,0.0,-1.9,93.3,14.5,51.8,53.6,11.8,14.7,2.2,28.9,4.7,1.9,38.8,20-33,.606,44-85,.518,0-0,.000,,,,,,,,
1869,,,,,Conf. games:,Conf. games:,16,38.8,0.7,0.4,106.9,13.3,59.6,61.9,10.8,15.9,2.3,25.3,5.3,2.1,42.6,14-20,.700,28-47,.596,0-0,.000,,,,,,,,
1870,,,,,Top 100 quality games:,Top 100:,5,33.8,1.0,5.2,109.9,11.5,53.8,53.6,10.7,22.6,3.2,12.2,2.3,3.5,61.5,4-8,.500,7-13,.538,0-0,.000,,,,,,,,
1871,,,,,Top 50 quality games:,Top 50:,1,26.3,-2.2,-6.2,56.7,13.5,16.7,14.4,16.9,14.8,0.0,0.0,0.0,2.6,33.3,0-2,.000,1-6,.167,0-0,.000,,,,,,,,
1872,2009,Sr,6-8,Arminas Urbutis,Hofstra,CAA,31,37.1,-0.2,-3.8,88.0,14.4,35.3,43.4,11.4,19.7,2.2,24.5,2.3,1.0,51.8,32-44,.727,30-84,.357,0-1,.000,,,,,,,,
1873,,,,,Conf. games:,Conf. games:,18,39.7,-0.5,-4.8,81.6,15.4,32.2,40.5,10.6,20.6,1.4,25.3,2.6,1.2,40.7,19-24,.792,19-58,.328,0-1,.000,,,,,,,,
1874,,,,,Top 100 quality games:,Top 100:,6,35.8,-1.7,-4.0,58.3,9.5,21.4,23.4,7.8,13.8,0.0,20.9,2.1,2.0,14.3,1-2,.500,3-13,.231,0-1,.000,,,,,,,,
1875,,,,,Top 50 quality games:,Top 50:,2,26.3,0.9,-1.1,126.9,6.9,50.0,50.8,12.7,9.9,0.0,0.0,4.0,2.6,100.0,1-2,.500,1-2,.500,0-0,.000,,,,,,,,
1876,2009,Jr,6-3,Tony Dennison,Hofstra,CAA,30,42.2,-0.3,-5.1,76.4,23.4,35.6,38.8,4.5,6.9,9.6,25.1,1.4,2.0,29.3,33-56,.589,38-112,.339,20-79,.253,,,,,,,,
1877,,,,,Conf. games:,Conf. games:,18,33.3,-0.3,-5.5,74.5,25.0,31.7,36.5,5.4,6.9,12.7,23.4,1.8,2.4,33.3,19-30,.633,21-59,.356,5-31,.161,,,,,,,,
1878,,,,,Top 100 quality games:,Top 100:,6,35.8,-0.7,-10.8,59.1,35.0,26.7,31.5,8.9,7.5,13.4,30.3,1.1,2.6,30.2,8-13,.615,10-32,.313,1-11,.091,,,,,,,,
1879,,,,,Top 50 quality games:,Top 50:,2,36.3,-1.0,-12.4,54.9,33.2,25.0,31.3,9.2,7.2,15.9,39.7,0.0,3.7,41.7,3-5,.600,3-10,.300,0-2,.000,,,,,,,,
1880,2009,Sr,6-0,Greg Johnson,Hofstra,CAA,28,40.6,-0.7,-2.3,78.6,15.1,33.6,41.5,4.9,7.0,25.0,38.1,0.2,3.2,54.3,26-38,.684,22-62,.355,1-8,.125,,,,,,,,
1881,,,,,Conf. games:,Conf. games:,18,58.1,-0.4,-1.6,86.8,14.3,39.1,47.9,4.9,7.4,25.9,37.2,0.3,2.6,45.5,21-25,.840,20-48,.417,1-7,.143,,,,,,,,
1882,,,,,Top 100 quality games:,Top 100:,6,57.9,-1.6,-2.3,66.2,15.4,39.1,40.2,4.8,7.7,24.6,42.6,0.0,3.3,17.4,2-4,.500,9-21,.429,0-2,.000,,,,,,,,
1883,,,,,Top 50 quality games:,Top 50:,2,70.0,-1.8,-2.3,64.5,17.5,33.3,36.0,1.6,5.6,23.0,39.0,0.0,3.9,33.3,2-4,.500,4-11,.364,0-1,.000,,,,,,,,
1884,2009,Sr,6-7,Mike Davis-Sabb,Hofstra,CAA,14,4.0,-0.1,-4.6,87.8,9.3,50.0,42.4,10.4,10.8,7.7,25.2,2.2,1.2,100.0,1-4,.250,2-4,.500,0-0,.000,,,,,,,,
1885,,,,,Conf. games:,Conf. games:,10,4.9,-0.4,-6.6,65.0,9.7,50.0,38.5,6.1,15.8,5.3,34.3,0.0,1.6,200.0,1-4,.250,1-2,.500,0-0,.000,,,,,,,,
1886,,,,,Top 100 quality games:,Top 100:,2,3.8,-0.6,-5.8,50.1,13.0,0.0,0.0,21.3,0.0,23.4,0.0,10.2,0.0,200.0,0-2,.000,0-1,.000,0-0,.000,,,,,,,,
1887,,,,,Top 50 quality games:,Top 50:,1,6.3,-1.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.0,16.8,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
1888,2009,Sr,6-6,Colin Cunningham,Holy Cross,Pat,31,68.6,1.5,3.1,101.7,19.3,46.6,52.5,5.5,15.7,25.9,25.9,1.5,3.9,42.5,68-88,.773,59-119,.496,25-88,.284,,,,,,,,
1889,,,,,Conf. games:,Conf. games:,14,70.5,1.5,3.8,100.7,20.6,46.9,52.1,3.1,15.5,28.0,26.0,1.7,4.8,38.8,29-38,.763,28-58,.483,12-40,.300,,,,,,,,
1890,,,,,Top 100 quality games:,Top 100:,4,43.8,-0.9,-5.4,72.2,16.0,30.8,35.8,4.7,11.1,29.0,36.9,0.0,0.9,15.4,2-2,1.000,4-7,.571,0-6,.000,,,,,,,,
1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,2009,Sr,6-9,Alex Vander Baan,Holy Cross,Pat,26,41.6,0.8,0.9,105.0,15.0,43.4,47.4,7.5,12.6,11.0,15.8,2.9,2.6,27.3,26-35,.743,24-71,.338,21-57,.368,,,,,,,,
1893,,,,,Conf. games:,Conf. games:,14,44.6,1.4,1.4,120.3,13.1,49.1,51.9,5.9,11.8,11.9,9.5,0.5,2.8,21.4,9-12,.750,8-27,.296,13-29,.448,,,,,,,,
1894,,,,,Top 100 quality games:,Top 100:,3,31.9,-1.2,1.6,78.0,6.8,35.7,35.7,0.0,7.7,4.3,17.1,4.8,3.5,0.0,0-0,.000,1-2,.500,1-5,.200,,,,,,,,
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,2009,Sr,5-11,Pat Doherty,Holy Cross,Pat,18,28.6,0.3,-1.5,90.9,19.6,32.5,42.4,3.2,10.2,35.3,29.4,0.4,3.3,43.8,30-35,.857,14-49,.286,8-31,.258,,,,,,,,
1897,,,,,Conf. games:,Conf. games:,14,53.8,0.3,-1.2,89.4,19.8,29.8,41.1,2.4,11.9,33.5,29.3,0.4,3.8,50.0,26-31,.839,11-40,.275,5-22,.227,,,,,,,,
