,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2704,2011,Jr,6-1,Courtney Stanley,Loyola Chicago,Horz,30,73.3,-0.1,-2.9,86.7,18.0,43.6,48.3,4.1,5.9,21.5,33.0,0.7,2.3,48.8,52-80,.650,61-128,.477,7-36,.194,,,,
2705,,,,,Conf. games:,Conf. games:,17,72.7,-0.2,-3.0,83.4,18.7,45.9,50.0,3.6,8.8,18.7,34.4,1.0,2.4,44.9,29-44,.659,36-76,.474,6-22,.273,,,,
2706,,,,,Top 100 quality games:,Top 100:,8,66.1,0.0,-2.9,82.6,18.6,40.2,45.3,5.5,9.1,17.5,33.1,1.4,1.5,35.3,13-18,.722,16-38,.421,3-13,.231,,,,
2707,,,,,Top 50 quality games:,Top 50:,2,77.5,-1.5,-5.0,63.8,21.9,32.4,33.4,3.4,9.2,23.1,37.0,0.0,2.0,11.8,1-2,.500,4-12,.333,1-5,.200,,,,
2708,2011,Sr,6-4,Ryan Sterling,Loyola Chicago,Horz,11,1.6,0.3,9.3,122.7,27.3,55.0,59.4,5.8,12.2,12.7,11.1,0.0,3.0,20.0,2-2,1.000,1-4,.250,3-6,.500,,,,
2709,,,,,Conf. games:,Conf. games:,7,1.0,0.3,15.3,180.5,15.9,100.0,100.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,2-3,.667,,,,
2710,,,,,Top 100 quality games:,Top 100:,5,1.7,0.1,13.5,101.8,27.7,37.5,37.5,18.1,0.0,0.0,0.0,0.0,10.2,0.0,0-0,.000,0-1,.000,1-3,.333,,,,
2711,,,,,Top 50 quality games:,Top 50:,1,0.6,0.4,254.6,300.0,20.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,1-1,1.000,,,,
2712,2011,So,6-6,Shaun Adams,Loyola Chicago,Horz,19,7.6,0.1,1.2,92.3,17.5,39.6,43.6,8.5,11.5,10.3,21.9,8.0,2.6,20.8,4-5,.800,5-15,.333,3-9,.333,,,,
2713,,,,,Conf. games:,Conf. games:,15,10.2,-0.2,0.1,80.9,15.2,25.0,33.6,9.6,14.8,10.1,22.0,7.3,2.5,35.7,4-5,.800,2-8,.250,1-6,.167,,,,
2714,,,,,Top 100 quality games:,Top 100:,5,5.8,-0.1,-0.2,80.2,17.1,33.3,38.0,15.5,12.1,18.5,34.1,15.4,0.0,66.7,1-2,.500,1-3,.333,0-0,.000,,,,
2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,2011,Sr,5-11,Brian Rudolph,Loyola MD,MAAC,30,74.7,0.6,-2.5,94.3,17.2,38.6,44.2,2.0,7.4,28.8,24.7,0.1,1.6,39.5,51-73,.699,52-130,.400,13-55,.236,,,,
2717,,,,,Conf. games:,Conf. games:,18,81.4,0.7,-3.5,94.4,17.5,37.6,44.1,2.1,8.1,27.3,24.3,0.2,1.4,43.8,38-53,.717,38-88,.432,5-33,.152,,,,
2718,,,,,Top 100 quality games:,Top 100:,5,75.6,1.5,-2.4,96.8,18.5,39.2,46.5,0.0,5.2,27.8,20.5,0.0,1.5,40.5,12-15,.800,10-26,.385,3-11,.273,,,,
2719,,,,,Top 50 quality games:,Top 50:,2,65.0,0.0,-3.2,92.8,10.9,41.7,43.2,0.0,9.2,30.1,31.1,0.0,0.0,33.3,1-2,.500,1-4,.250,1-2,.500,,,,
2720,2011,Sr,6-3,Jamal Barney,Loyola MD,MAAC,16,32.2,0.4,-5.9,80.9,28.7,41.6,44.7,4.4,4.1,8.3,25.0,0.8,1.6,38.7,35-60,.583,45-106,.425,13-49,.265,,,,
2721,,,,,Conf. games:,Conf. games:,6,16.7,0.3,-6.8,79.0,28.2,45.5,47.1,4.7,8.1,5.6,28.6,0.8,1.5,43.2,10-19,.526,14-30,.467,4-14,.286,,,,
2722,,,,,Top 100 quality games:,Top 100:,4,46.8,0.1,-9.1,74.9,27.4,48.6,50.4,1.2,8.3,0.0,31.3,2.2,0.6,34.3,7-12,.583,11-25,.440,4-10,.400,,,,
2723,,,,,Top 50 quality games:,Top 50:,2,53.8,-2.0,-16.5,52.5,24.9,32.1,34.6,2.6,11.2,0.0,38.6,2.8,0.0,28.6,2-4,.500,3-11,.273,1-3,.333,,,,
2724,2011,Jr,6-9,Josh Wiegand,Loyola MD,MAAC,25,14.9,-0.2,-6.5,91.3,9.2,47.5,46.0,8.3,8.9,4.2,25.6,3.3,0.3,30.0,2-6,.333,8-17,.471,1-3,.333,,,,
2725,,,,,Conf. games:,Conf. games:,17,17.1,-0.3,-8.1,86.9,9.1,46.2,43.6,10.1,7.9,1.5,27.0,4.0,0.0,30.8,1-4,.250,6-12,.500,0-1,.000,,,,
2726,,,,,Top 100 quality games:,Top 100:,5,21.0,0.5,-1.6,114.5,9.0,50.0,43.2,2.8,21.7,18.6,0.0,5.0,0.0,33.3,0-2,.000,3-4,.750,0-2,.000,,,,
2727,,,,,Top 50 quality games:,Top 50:,2,17.5,1.2,3.8,151.3,8.7,50.0,50.0,0.0,34.3,44.8,0.0,8.5,0.0,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,
2728,2011,Jr,6-7,Paolo Ivis,Loyola MD,MAAC,16,4.0,-0.3,-7.4,65.3,10.5,12.5,21.2,9.5,10.2,0.0,12.0,6.2,1.3,37.5,2-3,.667,1-8,.125,0-0,.000,,,,
2729,,,,,Conf. games:,Conf. games:,11,4.0,-0.4,-10.6,52.3,13.0,0.0,14.4,11.8,4.2,0.0,16.3,10.3,0.0,33.3,2-2,1.000,0-6,.000,0-0,.000,,,,
2730,,,,,Top 100 quality games:,Top 100:,4,8.3,-1.0,-7.0,18.6,9.5,0.0,0.0,7.0,7.8,0.0,0.0,6.3,3.4,33.3,0-1,.000,0-3,.000,0-0,.000,,,,
2731,,,,,Top 50 quality games:,Top 50:,1,5.0,-1.2,7.1,0.0,7.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.7,0.0,0-1,.000,0-0,.000,0-0,.000,,,,
2732,2011,Sr,6-0,Vernon Teel,Loyola Marymount,WCC,28,70.5,2.0,1.1,95.9,27.2,43.0,50.6,6.4,7.0,26.9,23.7,1.6,3.2,62.8,126-174,.724,113-241,.469,4-36,.111,,,,
2733,,,,,Conf. games:,Conf. games:,14,71.6,2.0,-0.5,96.2,26.6,41.5,49.7,6.6,11.6,27.9,22.5,1.7,2.3,62.0,59-80,.738,52-117,.444,1-12,.083,,,,
2734,,,,,Top 100 quality games:,Top 100:,9,76.9,2.0,-0.8,90.9,28.0,41.4,47.6,8.4,8.9,23.8,25.4,1.0,3.3,58.1,36-54,.667,37-77,.481,1-16,.063,,,,
2735,,,,,Top 50 quality games:,Top 50:,3,59.2,1.2,-2.9,86.1,26.9,45.0,49.7,3.1,13.8,32.5,28.3,1.3,0.9,65.0,8-13,.615,9-20,.450,0-0,.000,,,,
2736,2011,Sr,6-4,Larry Davis,Loyola Marymount,WCC,24,45.6,1.3,0.1,100.8,19.8,43.9,46.4,3.9,3.8,13.4,11.6,0.4,2.0,22.2,29-44,.659,42-117,.359,30-81,.370,,,,
2737,,,,,Conf. games:,Conf. games:,10,37.8,1.2,-0.0,101.5,19.2,44.1,46.7,1.5,5.5,16.1,9.8,0.0,1.6,21.1,11-16,.688,14-42,.333,13-34,.382,,,,
2738,,,,,Top 100 quality games:,Top 100:,8,53.0,2.5,1.5,108.9,20.1,45.7,49.9,2.8,7.0,16.4,11.7,0.0,2.4,21.4,13-15,.867,17-46,.370,10-24,.417,,,,
2739,,,,,Top 50 quality games:,Top 50:,3,67.5,2.6,1.4,107.3,19.3,38.0,46.1,1.4,3.0,26.6,7.7,0.0,1.5,36.0,8-9,.889,5-17,.294,3-8,.375,,,,
2740,2011,Jr,6-5,Griffin Reilly,Loyola Marymount,WCC,8,1.6,-0.3,-6.3,60.1,15.4,14.3,14.3,0.0,16.8,26.8,0.0,0.0,5.9,0.0,0-0,.000,1-2,.500,0-5,.000,,,,
2741,,,,,Conf. games:,Conf. games:,4,2.4,-0.0,1.9,92.0,14.6,25.0,25.0,0.0,8.6,42.3,0.0,0.0,8.5,0.0,0-0,.000,1-1,1.000,0-3,.000,,,,
2742,,,,,Top 100 quality games:,Top 100:,1,1.0,0.0,3.5,77.4,30.8,33.3,33.3,0.0,29.8,0.0,0.0,0.0,15.1,0.0,0-0,.000,1-1,1.000,0-2,.000,,,,
2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,2011,So,6-10,Dennis Harris,LSU,SEC,4,2.2,-1.1,-3.3,42.8,10.8,25.0,25.0,4.0,4.0,0.0,39.7,7.5,4.3,0.0,0-0,.000,1-4,.250,0-0,.000,,,,
2745,,,,,Top 100 quality games:,Top 100:,1,1.0,-0.9,-8.9,49.1,9.1,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
2746,,,,,Top 50 quality games:,Top 50:,1,2.1,-0.9,-8.9,45.6,9.2,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,2011,Sr,6-7,Troy Barnies,Maine,AE,29,83.8,3.0,1.7,109.6,22.6,53.8,57.5,7.6,13.5,11.0,16.3,1.5,1.6,41.6,91-126,.722,154-286,.538,6-17,.353,,,,
2749,,,,,Conf. games:,Conf. games:,16,87.4,3.8,2.9,113.5,24.1,57.0,61.0,7.7,19.5,12.1,17.8,1.4,1.6,43.0,59-77,.766,96-171,.561,4-8,.500,,,,
2750,,,,,Top 100 quality games:,Top 100:,3,85.8,3.1,1.0,102.4,21.2,51.7,52.6,4.8,3.6,11.5,10.6,1.0,1.1,72.4,11-21,.524,12-25,.480,2-4,.500,,,,
2751,,,,,Top 50 quality games:,Top 50:,3,85.8,3.1,1.0,102.4,21.2,51.7,52.6,4.8,3.6,11.5,10.6,1.0,1.1,72.4,11-21,.524,12-25,.480,2-4,.500,,,,
2752,2011,Sr,6-3,Terrance Mitchell,Maine,AE,26,49.5,1.8,0.5,108.8,22.0,56.9,61.9,2.4,9.1,12.7,21.5,0.4,1.7,55.0,68-88,.773,19-37,.514,48-123,.390,,,,
2753,,,,,Conf. games:,Conf. games:,16,57.5,1.5,-2.2,105.6,20.9,49.0,54.8,2.8,10.3,13.1,18.4,0.6,0.7,41.9,35-44,.795,11-22,.500,27-83,.325,,,,
2754,,,,,Top 100 quality games:,Top 100:,1,16.7,2.4,10.5,102.0,28.6,100.0,95.5,0.0,24.7,16.2,40.3,0.0,0.0,57.1,3-4,.750,1-1,1.000,4-6,.667,,,,
2755,,,,,Top 50 quality games:,Top 50:,1,16.7,2.4,10.5,102.0,28.6,100.0,95.5,0.0,24.7,16.2,40.3,0.0,0.0,57.1,3-4,.750,1-1,1.000,4-6,.667,,,,
2756,2011,Sr,6-7,Sean McNally,Maine,AE,27,41.7,0.9,-1.5,108.4,15.3,54.5,54.5,10.8,13.0,8.5,17.2,4.5,1.1,27.0,14-27,.519,50-92,.543,3-8,.375,,,,
2757,,,,,Conf. games:,Conf. games:,16,47.1,1.0,-2.6,111.4,14.4,62.7,60.6,10.1,15.5,6.5,19.8,3.7,0.4,32.7,8-18,.444,33-52,.635,1-3,.333,,,,
2758,,,,,Top 100 quality games:,Top 100:,2,25.8,1.2,1.5,120.6,8.8,58.3,58.3,3.9,4.0,0.0,0.0,6.8,3.7,0.0,0-0,.000,2-5,.400,1-1,1.000,,,,
2759,,,,,Top 50 quality games:,Top 50:,2,25.8,1.2,1.5,120.6,8.8,58.3,58.3,3.9,4.0,0.0,0.0,6.8,3.7,0.0,0-0,.000,2-5,.400,1-1,1.000,,,,
2760,2011,Sr,6-6,Malachi Peay,Maine,AE,26,28.7,0.5,-1.1,98.3,19.8,40.5,50.3,5.2,9.6,20.2,22.0,1.0,2.4,95.2,41-60,.683,24-59,.407,1-4,.250,,,,
2761,,,,,Conf. games:,Conf. games:,14,22.2,0.3,-1.9,102.4,15.9,44.4,47.5,3.6,14.9,19.7,16.3,1.6,2.2,51.9,8-14,.571,12-26,.462,0-1,.000,,,,
2762,,,,,Top 100 quality games:,Top 100:,3,50.0,2.4,0.6,114.6,18.5,40.9,56.9,8.2,6.2,16.9,15.6,1.8,1.0,109.1,10-12,.833,3-9,.333,1-2,.500,,,,
2763,,,,,Top 50 quality games:,Top 50:,3,50.0,2.4,0.6,114.6,18.5,40.9,56.9,8.2,6.2,16.9,15.6,1.8,1.0,109.1,10-12,.833,3-9,.333,1-2,.500,,,,
2764,2011,Sr,6-8,Demetrius Jemison,Manhattan,MAAC,22,59.8,0.8,-4.7,91.0,20.7,43.3,46.6,7.5,18.0,10.0,20.6,2.2,0.8,20.6,35-46,.761,95-221,.430,1-2,.500,,,,
2765,,,,,Conf. games:,Conf. games:,16,73.9,1.1,-4.0,94.6,20.0,45.8,49.4,7.1,22.0,9.4,20.3,2.4,0.7,22.2,27-34,.794,70-153,.458,0-0,.000,,,,
2766,,,,,Top 100 quality games:,Top 100:,3,48.3,4.1,-3.5,111.7,19.6,53.1,59.1,9.2,16.3,4.5,16.4,0.9,0.0,34.4,10-11,.909,17-32,.531,0-0,.000,,,,
2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,2011,Jr,6-8,Robert Martina,Manhattan,MAAC,17,13.8,0.3,-5.3,94.5,18.5,38.0,43.7,9.3,2.0,9.1,15.6,3.3,0.7,30.4,11-14,.786,16-39,.410,1-7,.143,,,,
2769,,,,,Conf. games:,Conf. games:,10,8.3,0.3,-6.1,98.9,19.8,50.0,52.8,3.8,2.0,16.6,20.8,1.9,1.0,11.1,2-2,1.000,9-15,.600,0-3,.000,,,,
2770,,,,,Top 100 quality games:,Top 100:,5,25.0,-0.4,-5.6,71.0,19.9,23.7,26.3,12.4,0.0,10.7,10.4,3.5,1.0,21.1,2-4,.500,3-16,.188,1-3,.333,,,,
2771,,,,,Top 50 quality games:,Top 50:,1,52.5,-0.2,0.6,73.5,24.8,27.8,27.8,20.1,0.0,0.0,0.0,0.0,3.4,0.0,0-0,.000,1-7,.143,1-2,.500,,,,
2772,2011,Sr,5-9,Nick Walsh,Manhattan,MAAC,26,30.0,-0.6,-6.2,74.0,18.6,37.4,39.6,0.9,3.4,14.3,28.6,0.3,2.2,12.1,9-12,.750,10-30,.333,18-69,.261,,,,
2773,,,,,Conf. games:,Conf. games:,17,33.3,-0.4,-5.3,78.7,18.1,43.5,44.1,1.0,4.0,16.2,29.8,0.0,2.8,4.8,2-3,.667,9-22,.409,12-40,.300,,,,
2774,,,,,Top 100 quality games:,Top 100:,6,28.8,-1.1,-9.2,54.9,20.4,22.9,22.5,3.1,1.7,15.2,17.6,0.0,2.7,4.2,0-1,.000,1-7,.143,3-17,.176,,,,
2775,,,,,Top 50 quality games:,Top 50:,1,22.5,-1.9,-3.5,31.5,6.8,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
2776,2011,Sr,6-6,Andrew Gabriel,Manhattan,MAAC,30,42.4,-1.0,-8.7,69.3,18.1,33.9,38.9,4.5,6.1,9.2,31.2,1.7,1.3,40.4,27-44,.614,37-107,.346,0-2,.000,,,,
2777,,,,,Conf. games:,Conf. games:,17,37.5,-1.0,-8.8,70.6,16.2,34.7,38.2,4.3,9.8,11.4,29.6,2.6,1.1,42.9,11-21,.524,17-47,.362,0-2,.000,,,,
2778,,,,,Top 100 quality games:,Top 100:,6,49.6,-1.3,-7.9,69.4,14.1,26.1,34.2,1.8,4.0,8.7,22.3,0.9,0.5,30.4,6-7,.857,6-23,.261,0-0,.000,,,,
2779,,,,,Top 50 quality games:,Top 50:,1,65.0,-7.3,-9.4,5.7,13.0,0.0,0.0,4.0,0.0,0.0,21.2,0.0,0.0,0.0,0-0,.000,0-5,.000,0-0,.000,,,,
2780,2011,Fr,6-8,Menelik Watson,Marist,MAAC,29,35.5,0.1,-7.7,86.6,20.1,48.5,50.1,8.4,9.8,5.9,24.3,0.0,0.8,67.0,36-69,.522,47-100,.470,2-3,.667,,,,
2781,,,,,Conf. games:,Conf. games:,15,32.2,-0.3,-9.3,81.0,18.8,44.2,44.9,8.0,12.9,8.9,25.1,0.0,0.5,83.7,16-36,.444,19-42,.452,0-1,.000,,,,
2782,,,,,Top 100 quality games:,Top 100:,7,38.1,0.5,-3.8,90.0,19.4,46.6,52.6,8.2,9.9,2.5,25.4,0.0,1.5,44.8,10-13,.769,12-28,.429,1-1,1.000,,,,
2783,,,,,Top 50 quality games:,Top 50:,2,30.0,0.3,-6.7,86.6,18.8,50.0,50.7,13.3,5.1,0.0,24.8,0.0,2.3,80.0,2-4,.500,1-4,.250,1-1,1.000,,,,
2784,2011,Sr,6-9,Korey Bauer,Marist,MAAC,24,32.1,-0.1,-5.5,89.3,15.1,37.2,43.1,10.6,11.1,3.3,17.9,1.8,0.4,42.7,24-35,.686,29-70,.414,1-12,.083,,,,
2785,,,,,Conf. games:,Conf. games:,10,24.9,-0.4,-5.1,87.0,12.9,30.6,39.0,9.1,17.4,2.4,15.8,1.2,0.7,41.9,10-13,.769,8-28,.286,1-3,.333,,,,
2786,,,,,Top 100 quality games:,Top 100:,7,42.8,-0.6,-5.9,78.0,14.4,32.7,38.0,9.8,13.2,3.9,21.3,2.3,0.0,34.6,6-9,.667,7-19,.368,1-7,.143,,,,
2787,,,,,Top 50 quality games:,Top 50:,2,42.5,-0.9,-14.8,63.2,22.5,30.0,37.8,6.3,3.6,0.0,29.3,0.0,0.0,40.0,3-4,.750,3-6,.500,0-4,.000,,,,
2788,2011,Sr,6-2,Dejuan Goodwin,Marist,MAAC,14,13.1,-1.1,-5.1,64.0,15.8,28.6,31.6,0.7,7.8,26.7,32.9,0.0,3.5,39.3,5-11,.455,8-18,.444,0-10,.000,,,,
2789,,,,,Conf. games:,Conf. games:,4,6.8,-0.5,-2.8,90.8,7.0,33.3,33.9,0.0,11.8,20.6,17.6,0.0,2.5,100.0,1-3,.333,1-3,.333,0-0,.000,,,,
2790,,,,,Top 100 quality games:,Top 100:,3,11.3,-0.8,-9.4,56.7,28.1,25.0,30.9,0.0,6.7,39.6,35.7,0.0,5.0,16.7,2-2,1.000,3-9,.333,0-3,.000,,,,
2791,,,,,Top 50 quality games:,Top 50:,2,42.5,-1.1,-8.5,58.7,26.7,27.3,33.5,0.0,3.6,36.8,37.0,0.0,4.9,18.2,2-2,1.000,3-9,.333,0-2,.000,,,,
2792,2011,Sr,6-6,Jimmy Butler,Marquette,BE,37,86.3,5.3,7.8,122.0,21.2,51.6,58.7,8.2,7.2,13.2,11.6,1.1,2.4,62.8,188-240,.783,167-324,.515,20-58,.345,,,,
2793,,,,,Conf. games:,Conf. games:,18,90.8,6.4,8.3,123.3,21.7,51.8,59.7,8.5,10.3,12.3,11.4,1.1,2.3,66.7,103-128,.805,86-164,.524,9-28,.321,,,,
2794,,,,,Top 100 quality games:,Top 100:,25,92.0,6.0,7.5,118.3,21.5,50.5,57.2,7.3,8.6,12.7,10.9,0.7,2.2,60.2,126-165,.764,113-226,.500,17-48,.354,,,,
2795,,,,,Top 50 quality games:,Top 50:,22,92.4,5.9,7.3,116.8,21.9,50.0,56.7,7.0,8.7,12.8,11.1,0.8,2.1,61.6,114-151,.755,97-198,.490,17-47,.362,,,,
2796,2011,Sr,6-3,Dwight Buycks,Marquette,BE,36,68.2,1.9,2.8,101.8,18.5,53.7,55.7,2.9,6.2,22.1,26.0,0.2,2.2,26.0,45-66,.682,78-159,.491,39-95,.411,,,,
2797,,,,,Conf. games:,Conf. games:,18,73.9,2.3,2.6,102.0,18.7,54.7,56.3,2.7,7.7,22.5,25.8,0.2,1.6,30.2,25-39,.641,33-75,.440,25-54,.463,,,,
2798,,,,,Top 100 quality games:,Top 100:,25,72.0,2.0,2.0,97.7,18.7,54.0,55.2,2.4,7.3,20.8,26.3,0.1,1.5,25.4,28-45,.622,52-107,.486,29-70,.414,,,,
2799,,,,,Top 50 quality games:,Top 50:,22,73.3,1.9,1.5,95.8,19.3,54.0,55.3,2.7,7.2,19.8,27.4,0.2,1.4,22.6,24-37,.649,48-97,.495,27-67,.403,,,,
2800,2011,Sr,6-7,Joseph Fulce,Marquette,BE,29,17.1,1.1,4.8,123.2,15.9,52.7,56.7,6.9,14.8,9.2,8.6,2.9,1.6,17.3,13-13,1.000,29-55,.527,7-20,.350,,,,
2801,,,,,Conf. games:,Conf. games:,18,23.2,1.3,4.6,123.1,16.5,52.8,56.3,6.4,16.6,7.7,6.5,1.9,1.4,15.1,8-8,1.000,19-38,.500,6-15,.400,,,,
2802,,,,,Top 100 quality games:,Top 100:,22,18.2,0.9,5.5,112.2,16.5,49.1,51.9,6.4,18.8,9.4,10.0,3.5,2.3,11.1,6-6,1.000,16-37,.432,7-17,.412,,,,
2803,,,,,Top 50 quality games:,Top 50:,19,16.3,0.8,5.2,111.5,16.7,47.6,51.3,6.5,17.8,10.5,10.0,2.9,2.5,14.3,6-6,1.000,14-30,.467,4-12,.333,,,,
2804,2011,Sr,6-1,Robert Frozena,Marquette,BE,14,1.8,0.1,1.1,107.9,17.5,31.3,40.4,9.0,13.1,6.7,0.0,0.0,2.3,50.0,3-4,.750,1-6,.167,1-2,.500,,,,
2805,,,,,Conf. games:,Conf. games:,3,0.6,-0.4,-7.4,0.0,9.3,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
2806,,,,,Top 100 quality games:,Top 100:,4,0.4,0.2,16.4,142.3,18.5,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,1-1,1.000,,,,
2807,,,,,Top 50 quality games:,Top 50:,4,0.5,0.2,16.4,142.5,18.7,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,1-1,1.000,,,,
2808,2011,Sr,6-6,Tirrell Baines,Marshall,CUSA,32,71.9,2.9,2.0,110.0,22.2,51.3,55.6,11.7,8.9,7.1,16.8,1.1,1.0,36.0,85-111,.766,158-303,.521,0-5,.000,,,,
2809,,,,,Conf. games:,Conf. games:,16,73.2,3.6,2.8,114.3,21.8,55.4,58.3,10.1,14.3,6.9,15.2,1.1,0.8,34.4,39-54,.722,87-154,.565,0-3,.000,,,,
2810,,,,,Top 100 quality games:,Top 100:,11,77.3,3.0,2.0,106.1,20.0,49.1,51.8,9.9,10.9,5.8,13.7,0.8,0.7,21.1,18-24,.750,56-114,.491,0-0,.000,,,,
2811,,,,,Top 50 quality games:,Top 50:,5,81.5,3.6,2.5,107.2,19.3,49.0,52.1,12.3,10.6,5.7,16.7,0.6,0.7,32.7,11-16,.688,24-49,.490,0-0,.000,,,,
2812,2011,Jr,6-6,Johnny Thomas,Marshall,CUSA,28,54.7,2.6,4.0,121.4,15.8,54.2,57.0,9.2,7.2,4.8,10.0,2.9,1.3,25.0,37-48,.771,86-145,.593,12-47,.255,,,,
2813,,,,,Conf. games:,Conf. games:,12,52.2,2.5,3.2,114.5,16.1,49.5,51.6,9.3,11.2,5.0,8.9,3.1,1.5,16.5,12-16,.750,45-79,.570,2-18,.111,,,,
2814,,,,,Top 100 quality games:,Top 100:,10,50.0,2.0,4.2,107.4,18.5,50.7,52.1,9.5,11.9,1.1,11.4,3.4,2.1,16.2,8-12,.667,30-56,.536,5-18,.278,,,,
2815,,,,,Top 50 quality games:,Top 50:,4,35.5,1.6,0.6,100.5,19.4,44.2,44.8,13.4,9.1,0.0,12.7,0.0,1.7,15.4,2-4,.500,7-18,.389,3-8,.375,,,,
2816,2011,Jr,6-10,Aundra Williams,Marshall,CUSA,29,21.6,0.6,1.5,120.1,9.6,59.4,57.8,8.8,10.6,0.7,8.8,3.7,1.3,96.9,16-31,.516,19-32,.594,0-0,.000,,,,
2817,,,,,Conf. games:,Conf. games:,15,21.4,0.6,0.9,122.7,8.2,66.7,58.7,8.5,9.4,0.0,5.3,3.8,1.3,133.3,7-16,.438,8-12,.667,0-0,.000,,,,
2818,,,,,Top 100 quality games:,Top 100:,10,22.3,0.3,0.0,107.7,7.6,50.0,48.8,7.1,11.2,0.0,7.8,1.9,1.2,70.0,3-7,.429,5-10,.500,0-0,.000,,,,
2819,,,,,Top 50 quality games:,Top 50:,4,25.5,1.2,1.6,118.1,11.2,62.5,57.8,11.2,17.0,0.0,10.2,0.0,0.0,62.5,2-5,.400,5-8,.625,0-0,.000,,,,
2820,2011,Sr,6-10,Orlando Allen,Marshall,CUSA,30,22.3,-0.3,-4.7,82.6,13.9,42.6,43.0,12.9,8.8,1.9,29.3,8.6,0.6,34.0,7-16,.438,20-47,.426,0-0,.000,,,,
2821,,,,,Conf. games:,Conf. games:,15,19.4,-0.8,-8.6,62.2,14.8,26.3,25.7,15.9,13.3,2.8,36.0,10.1,0.5,26.3,1-5,.200,5-19,.263,0-0,.000,,,,
2822,,,,,Top 100 quality games:,Top 100:,11,20.9,-0.7,-10.6,55.5,20.5,27.8,29.8,16.2,10.7,0.0,40.1,8.2,0.0,44.4,3-8,.375,5-18,.278,0-0,.000,,,,
2823,,,,,Top 50 quality games:,Top 50:,5,21.5,-0.3,-6.6,70.0,18.3,44.4,40.2,17.7,7.5,0.0,37.1,4.6,0.0,22.2,0-2,.000,4-9,.444,0-0,.000,,,,
2824,2011,Jr,6-2,Johnny Higgins,Marshall,CUSA,24,17.0,-0.3,-3.2,78.5,15.9,20.4,44.2,0.5,2.0,17.1,35.3,0.9,1.9,133.3,28-36,.778,4-19,.211,1-8,.125,,,,
2825,,,,,Conf. games:,Conf. games:,10,8.1,-1.0,-9.7,35.5,12.6,0.0,10.2,2.2,2.3,9.4,27.7,0.0,1.2,85.7,2-6,.333,0-4,.000,0-3,.000,,,,
2826,,,,,Top 100 quality games:,Top 100:,10,16.1,-1.0,-7.6,48.0,11.5,0.0,16.9,1.4,3.1,14.8,28.5,1.3,0.8,100.0,4-8,.500,0-6,.000,0-2,.000,,,,
2827,,,,,Top 50 quality games:,Top 50:,4,14.0,-1.9,-9.4,13.3,7.0,0.0,0.0,0.0,3.9,6.2,60.0,3.5,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
2828,2011,So,6-7,Eladio Espinosa,Marshall,CUSA,8,6.3,-1.2,-7.2,56.6,13.5,21.4,23.7,7.2,1.4,4.3,26.8,3.8,0.0,42.9,2-6,.333,3-12,.250,0-2,.000,,,,
2829,,,,,Top 100 quality games:,Top 100:,1,3.2,-0.5,2.7,72.8,13.0,0.0,17.2,21.2,0.0,0.0,0.0,6.8,0.0,400.0,1-4,.250,0-1,.000,0-0,.000,,,,
2830,,,,,Top 50 quality games:,Top 50:,1,7.0,-0.7,2.7,69.9,12.4,0.0,17.2,20.4,0.0,0.0,0.0,7.0,0.0,400.0,1-4,.250,0-1,.000,0-0,.000,,,,
2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,2011,So,6-10,Jordan Williams,Maryland,ACC,33,81.3,3.9,6.4,110.8,23.7,53.8,55.2,12.6,16.5,3.9,11.5,4.1,1.2,57.6,131-228,.575,213-396,.538,0-0,.000,,,,
2833,,,,,Conf. games:,Conf. games:,16,85.0,4.4,6.6,109.8,23.8,51.3,55.7,11.1,24.8,4.2,12.7,3.9,1.6,57.6,75-110,.682,98-191,.513,0-0,.000,,,,
2834,,,,,Top 100 quality games:,Top 100:,21,85.6,4.1,6.2,105.5,23.6,54.6,55.1,10.5,19.0,4.3,12.9,3.4,1.3,55.0,75-138,.543,137-251,.546,0-0,.000,,,,
