,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2732,2012,Sr,6-6,Jae Crowder,Marquette,BE,35,82.4,5.5,13.4,122.3,22.0,56.8,59.9,7.0,19.0,13.5,9.8,3.1,4.3,37.2,119-162,.735,156-259,.602,61-177,.345,,,,
2733,,,,,Conf. games:,Conf. games:,18,88.1,6.0,13.8,123.0,21.3,58.4,62.1,5.6,20.8,13.2,11.6,3.4,4.8,40.2,68-88,.773,83-131,.634,30-88,.341,,,,
2734,,,,,Top 100 quality games:,Top 100:,24,86.6,5.8,13.0,119.1,22.1,53.4,57.3,7.2,18.9,14.2,9.6,2.7,4.2,41.3,92-126,.730,106-186,.570,38-119,.319,,,,
2735,,,,,Top 50 quality games:,Top 50:,15,88.3,5.4,12.6,113.3,22.5,50.0,54.7,7.5,20.0,14.0,10.9,2.5,4.7,48.9,65-91,.714,63-112,.563,20-74,.270,,,,
2736,2012,Sr,6-2,Darius Johnson-Odom,Marquette,BE,34,80.0,4.5,6.1,109.3,25.4,52.9,56.8,2.3,8.8,17.7,15.9,0.4,1.6,35.1,126-165,.764,133-270,.493,77-200,.385,,,,
2737,,,,,Conf. games:,Conf. games:,18,85.7,4.9,5.7,110.2,25.4,53.4,56.6,2.5,8.6,17.5,14.8,0.2,1.6,28.8,58-76,.763,69-149,.463,48-115,.417,,,,
2738,,,,,Top 100 quality games:,Top 100:,24,85.8,4.5,5.4,105.3,25.4,50.9,54.5,2.1,9.3,17.7,16.3,0.2,1.5,31.1,82-109,.752,91-197,.462,58-153,.379,,,,
2739,,,,,Top 50 quality games:,Top 50:,15,85.8,4.3,4.6,102.1,25.9,48.0,51.7,2.7,8.3,17.1,14.9,0.2,1.3,28.9,49-66,.742,63-132,.477,31-96,.323,,,,
2740,2012,Sr,5-10,Damier Pitts,Marshall,CUSA,34,84.1,3.2,2.0,102.5,24.7,49.1,51.9,1.6,6.3,26.4,22.8,0.2,1.8,26.4,79-112,.705,105-216,.486,69-209,.330,,,,
2741,,,,,Conf. games:,Conf. games:,16,86.5,3.3,1.7,102.7,23.9,48.5,51.5,1.4,4.8,26.5,21.6,0.2,2.0,22.5,34-45,.756,55-105,.524,28-95,.295,,,,
2742,,,,,Top 100 quality games:,Top 100:,16,88.2,4.3,2.8,107.0,24.3,52.4,55.1,2.3,6.4,24.8,22.0,0.0,1.6,22.4,36-47,.766,53-108,.491,38-102,.373,,,,
2743,,,,,Top 50 quality games:,Top 50:,9,86.6,2.7,0.0,94.8,23.9,48.3,50.6,1.6,5.3,18.5,26.2,0.0,1.5,17.4,15-20,.750,24-56,.429,21-59,.356,,,,
2744,2012,Sr,6-3,Shaquille Johnson,Marshall,CUSA,34,69.7,2.3,2.4,108.2,17.8,46.4,52.6,3.1,11.2,12.6,17.9,0.9,2.0,44.8,87-112,.777,68-139,.489,32-111,.288,,,,
2745,,,,,Conf. games:,Conf. games:,16,77.5,2.8,2.8,112.6,16.6,47.2,53.5,3.0,12.8,11.7,14.8,1.3,1.6,45.5,44-56,.786,28-63,.444,20-60,.333,,,,
2746,,,,,Top 100 quality games:,Top 100:,16,68.5,2.1,1.3,102.8,18.5,42.0,49.1,2.9,9.9,13.0,17.5,0.7,2.0,47.1,43-56,.768,29-68,.426,14-51,.275,,,,
2747,,,,,Top 50 quality games:,Top 50:,9,70.1,2.6,2.6,106.1,18.3,49.3,53.4,2.8,10.0,11.2,19.2,0.8,2.1,33.3,18-24,.750,19-41,.463,11-31,.355,,,,
2748,2012,Sr,6-6,Dago Pena,Marshall,CUSA,34,50.9,1.0,1.0,104.4,14.2,48.0,48.4,4.0,3.7,8.5,16.9,1.0,1.7,14.1,13-25,.520,16-37,.432,46-140,.329,,,,
2749,,,,,Conf. games:,Conf. games:,16,51.6,1.4,0.6,109.6,14.0,55.0,54.3,4.9,2.9,8.8,18.4,1.3,0.9,10.0,3-8,.375,8-17,.471,24-63,.381,,,,
2750,,,,,Top 100 quality games:,Top 100:,16,47.3,0.9,-1.2,102.0,13.7,44.8,46.2,4.6,3.2,4.9,14.3,0.3,0.8,14.3,7-11,.636,9-23,.391,17-54,.315,,,,
2751,,,,,Top 50 quality games:,Top 50:,9,42.7,0.4,-2.0,92.1,14.6,38.1,40.6,5.8,2.5,3.7,15.8,0.0,1.2,11.9,4-5,.800,7-17,.412,6-25,.240,,,,
2752,2012,Fr,6-5,Justin Coleman,Marshall,CUSA,16,17.4,0.8,1.5,101.5,17.6,48.6,50.0,4.9,14.7,4.3,15.6,1.7,1.3,29.6,12-21,.571,27-44,.614,5-27,.185,,,,
2753,,,,,Conf. games:,Conf. games:,4,6.8,0.3,2.9,92.4,17.0,42.3,42.3,4.9,16.5,0.0,8.2,2.5,1.4,38.5,2-5,.400,4-8,.500,1-5,.200,,,,
2754,,,,,Top 100 quality games:,Top 100:,8,18.4,0.8,-0.2,102.2,15.0,51.6,51.0,2.7,7.2,3.5,13.4,1.6,0.5,21.9,3-7,.429,15-22,.682,1-10,.100,,,,
2755,,,,,Top 50 quality games:,Top 50:,5,18.9,0.9,0.8,111.0,11.5,53.3,51.8,2.9,5.6,3.0,7.5,1.4,0.0,20.0,1-3,.333,8-11,.727,0-4,.000,,,,
2756,2012,So,6-1,Terrell Stoglin,Maryland,ACC,32,80.7,5.3,6.3,110.7,31.3,49.8,54.9,1.9,9.4,16.3,12.9,0.3,1.3,37.9,159-202,.787,129-296,.436,91-237,.384,,,,
2757,,,,,Conf. games:,Conf. games:,16,81.8,5.0,5.8,104.7,31.4,47.3,52.2,1.7,9.3,12.7,12.6,0.2,1.7,33.5,74-94,.787,58-141,.411,50-140,.357,,,,
2758,,,,,Top 100 quality games:,Top 100:,17,82.2,6.1,7.2,110.5,31.2,49.3,54.4,2.2,7.9,17.3,11.9,0.5,1.6,30.9,78-92,.848,72-162,.444,50-136,.368,,,,
2759,,,,,Top 50 quality games:,Top 50:,13,81.3,5.6,7.2,106.6,31.0,47.5,52.9,1.8,8.5,16.9,11.3,0.4,1.9,32.3,60-72,.833,46-109,.422,40-114,.351,,,,
2760,2012,Sr,6-4,Sean Mosley,Maryland,ACC,32,80.1,2.6,3.1,107.6,17.5,45.6,52.6,4.5,11.6,13.5,16.9,1.5,1.9,42.1,91-109,.835,64-160,.400,36-99,.364,,,,
2761,,,,,Conf. games:,Conf. games:,16,82.3,3.3,3.4,109.4,17.6,45.2,53.5,3.3,11.1,15.3,15.5,0.5,1.8,44.4,53-60,.883,31-84,.369,20-51,.392,,,,
2762,,,,,Top 100 quality games:,Top 100:,17,81.4,2.4,2.2,100.2,17.9,41.3,48.9,4.0,12.0,12.7,16.9,0.7,1.7,44.1,51-63,.810,29-84,.345,20-59,.339,,,,
2763,,,,,Top 50 quality games:,Top 50:,13,80.6,0.4,-0.0,83.1,17.5,31.6,39.5,3.6,13.0,12.3,17.9,0.6,2.0,40.6,33-43,.767,20-68,.294,9-38,.237,,,,
2764,2012,So,6-5,Mychal Parker,Maryland,ACC,32,44.4,0.3,-0.5,91.7,16.2,49.0,52.7,5.6,12.1,11.2,28.5,1.6,1.6,63.0,39-63,.619,37-68,.544,8-32,.250,,,,
2765,,,,,Conf. games:,Conf. games:,16,37.4,0.5,0.2,96.5,13.8,52.6,58.9,5.0,11.8,6.0,29.6,1.1,1.7,46.2,15-18,.833,16-28,.571,3-11,.273,,,,
2766,,,,,Top 100 quality games:,Top 100:,17,46.0,0.9,1.0,93.6,17.3,51.6,55.1,5.9,10.3,10.0,27.7,1.5,1.7,59.0,23-36,.639,24-44,.545,5-17,.294,,,,
2767,,,,,Top 50 quality games:,Top 50:,13,41.9,0.9,1.8,95.3,17.1,51.1,56.9,5.9,11.0,9.0,27.5,1.6,1.8,50.0,17-22,.773,18-34,.529,3-10,.300,,,,
2768,2012,Sr,6-10,Berend Weijs,Maryland,ACC,32,27.3,0.1,-0.7,96.6,11.5,50.0,48.0,8.4,8.9,4.5,18.9,6.5,1.2,37.0,7-20,.350,27-53,.509,0-1,.000,,,,
2769,,,,,Conf. games:,Conf. games:,16,22.6,-0.3,-1.8,80.2,11.6,40.0,37.0,4.5,10.5,5.6,13.7,5.7,0.8,40.0,2-10,.200,10-25,.400,0-0,.000,,,,
2770,,,,,Top 100 quality games:,Top 100:,17,24.5,0.4,-0.5,97.0,13.1,46.7,45.0,11.2,6.7,2.5,13.2,5.0,1.0,46.7,5-14,.357,14-29,.483,0-1,.000,,,,
2771,,,,,Top 50 quality games:,Top 50:,13,22.4,-0.1,-2.4,83.6,12.2,47.4,42.1,7.3,5.6,1.8,16.0,6.1,0.5,52.6,2-10,.200,9-18,.500,0-1,.000,,,,
2772,2012,Sr,6-9,Sean Carter,Massachusetts,A10,37,70.3,1.5,0.5,105.5,14.7,56.8,56.7,10.2,11.8,4.9,20.2,3.9,1.3,58.7,65-121,.537,117-206,.568,0-0,.000,,,,
2773,,,,,Conf. games:,Conf. games:,16,78.6,2.1,1.3,109.0,14.8,65.3,63.8,8.8,12.7,5.9,22.1,3.1,1.2,57.1,31-56,.554,64-98,.653,0-0,.000,,,,
2774,,,,,Top 100 quality games:,Top 100:,20,78.5,1.4,0.9,99.7,14.7,55.2,54.9,9.7,13.4,5.0,22.7,3.4,1.5,47.2,30-59,.508,69-125,.552,0-0,.000,,,,
2775,,,,,Top 50 quality games:,Top 50:,13,76.8,1.2,-0.2,95.1,16.0,50.6,51.2,9.7,12.1,3.3,21.5,3.5,1.2,56.3,25-49,.510,44-87,.506,0-0,.000,,,,
2776,2012,Sr,6-7,Matt Hill,Massachusetts,A10,7,2.5,-0.4,-5.3,75.3,10.3,41.7,43.2,0.0,10.8,4.2,27.6,2.7,1.4,33.3,1-2,.500,1-2,.500,1-4,.250,,,,
2777,,,,,Conf. games:,Conf. games:,4,3.1,-1.5,-10.2,0.0,6.4,0.0,0.0,0.0,10.2,0.0,42.2,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
2778,,,,,Top 100 quality games:,Top 100:,4,2.6,-1.6,-8.5,0.0,4.3,0.0,0.0,0.0,9.9,0.0,60.9,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2779,,,,,Top 50 quality games:,Top 50:,3,3.6,-1.9,-6.0,0.0,1.8,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2780,2012,Fr,7-1,Andrew McCarthy,Massachusetts,A10,11,1.5,0.1,-1.8,104.0,20.3,37.5,40.4,18.8,9.3,0.0,0.0,4.7,2.5,50.0,2-4,.500,3-8,.375,0-0,.000,,,,
2781,,,,,Conf. games:,Conf. games:,3,0.5,-0.1,-3.2,45.4,21.7,0.0,0.0,36.4,33.9,0.0,0.0,0.0,0.0,0.0,0-2,.000,0-0,.000,0-0,.000,,,,
2782,,,,,Top 100 quality games:,Top 100:,4,0.4,-0.1,-3.1,40.3,21.5,0.0,0.0,34.1,34.7,0.0,0.0,0.0,0.0,0.0,0-2,.000,0-0,.000,0-0,.000,,,,
2783,,,,,Top 50 quality games:,Top 50:,3,0.6,-0.1,-2.6,39.0,21.2,0.0,0.0,32.5,34.5,0.0,0.0,0.0,0.0,0.0,0-2,.000,0-0,.000,0-0,.000,,,,
2784,2012,Sr,6-4,Patrick Richard,McNeese St.,Slnd,30,92.5,3.9,2.6,105.7,27.2,44.8,51.4,5.1,14.2,20.1,14.7,1.8,2.0,45.0,151-193,.782,120-262,.458,48-167,.287,,,,
2785,,,,,Conf. games:,Conf. games:,16,93.6,4.3,4.0,110.6,27.2,46.6,53.5,4.8,15.8,20.3,14.0,1.7,2.2,49.1,90-114,.789,66-142,.465,28-90,.311,,,,
2786,,,,,Top 100 quality games:,Top 100:,5,92.5,3.1,0.1,98.3,23.1,40.8,49.4,2.8,6.0,7.9,13.8,2.2,0.9,38.5,23-25,.920,19-38,.500,5-27,.185,,,,
2787,,,,,Top 50 quality games:,Top 50:,1,95.0,4.3,2.8,99.1,26.9,53.1,54.6,0.0,0.0,6.3,12.1,7.7,0.0,6.3,1-1,1.000,4-8,.500,3-8,.375,,,,
2788,2012,Sr,6-9,Rudy Turner,McNeese St.,Slnd,26,49.0,1.4,-1.6,101.7,21.1,53.5,56.1,10.5,18.3,3.1,20.9,4.9,1.0,33.5,39-57,.684,91-170,.535,0-0,.000,,,,
2789,,,,,Conf. games:,Conf. games:,13,44.7,1.3,-2.3,102.6,22.1,52.3,55.6,11.3,20.3,4.7,20.9,3.8,0.8,36.0,22-31,.710,45-86,.523,0-0,.000,,,,
2790,,,,,Top 100 quality games:,Top 100:,5,60.0,1.9,-0.9,95.3,25.1,51.2,52.9,13.8,11.4,2.3,21.4,5.0,1.0,20.9,6-9,.667,22-43,.512,0-0,.000,,,,
2791,,,,,Top 50 quality games:,Top 50:,1,70.0,-0.2,-7.8,71.9,24.3,33.3,40.2,0.0,0.0,7.2,18.1,3.5,0.0,22.2,2-2,1.000,3-9,.333,0-0,.000,,,,
2792,2012,Sr,6-9,Daniel Richard,McNeese St.,Slnd,29,41.4,-0.5,-5.4,86.0,12.3,44.4,45.5,7.8,10.7,4.2,25.5,6.5,1.2,40.3,14-29,.483,32-72,.444,0-0,.000,,,,
2793,,,,,Conf. games:,Conf. games:,16,45.3,-0.5,-4.9,88.6,12.7,42.2,44.4,8.9,13.7,3.2,22.8,8.0,1.2,42.2,10-19,.526,19-45,.422,0-0,.000,,,,
2794,,,,,Top 100 quality games:,Top 100:,5,51.5,-1.6,-2.9,71.1,9.1,50.0,42.0,4.0,3.6,5.9,31.2,5.8,1.1,40.0,0-4,.000,5-10,.500,0-0,.000,,,,
2795,,,,,Top 50 quality games:,Top 50:,1,70.0,-3.0,-4.9,60.9,8.5,33.3,33.3,0.0,0.0,6.3,25.9,7.0,0.0,0.0,0-0,.000,1-3,.333,0-0,.000,,,,
2796,2012,Jr,6-9,Will Brown,McNeese St.,Slnd,4,6.8,-2.7,-8.3,48.0,16.5,21.1,21.5,2.7,15.9,9.1,26.7,3.9,2.2,21.1,1-4,.250,4-16,.250,0-3,.000,,,,
2797,,,,,Top 100 quality games:,Top 100:,2,23.5,-3.4,-9.7,44.3,13.8,20.0,20.0,0.0,10.6,12.8,27.2,2.1,1.2,0.0,0-0,.000,2-7,.286,0-3,.000,,,,
2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,,,,,2010,So,6-9,Will Brown,New Mexico,MWC,35,44.5,0.3,-0.8,95.6,14.2,49.2,49.8,8.0,14.9,2.1,19.7,6.2,1.5,44.3,27-54,.500,60-122,.492,0-0,.000
2800,2012,Sr,6-5,Tyson Queen,McNeese St.,Slnd,9,3.5,-0.2,-4.4,74.2,15.0,35.0,36.5,2.6,14.1,4.6,19.2,0.0,1.4,20.0,1-2,.500,2-6,.333,1-4,.250,,,,
2801,,,,,Conf. games:,Conf. games:,2,0.6,-0.6,-18.3,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-0,.000,,,,
2802,,,,,Top 100 quality games:,Top 100:,4,11.0,-1.6,-15.2,0.0,12.9,0.0,0.0,0.0,16.9,0.0,41.5,0.0,0.0,0.0,0-0,.000,0-3,.000,0-1,.000,,,,
2803,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2804,2012,So,6-6,Will Barton,Memphis,CUSA,35,87.3,5.4,9.0,116.3,25.4,55.0,58.8,7.6,17.2,17.3,14.2,2.1,2.4,39.6,134-179,.749,193-345,.559,37-107,.346,,,,
2805,,,,,Conf. games:,Conf. games:,16,88.3,5.7,10.2,118.4,26.0,57.6,61.1,5.4,20.9,20.0,14.7,2.0,2.7,33.6,56-71,.789,99-163,.607,15-48,.313,,,,
2806,,,,,Top 100 quality games:,Top 100:,16,90.1,6.1,9.7,116.6,25.2,54.9,59.0,7.4,13.6,11.7,11.3,1.6,3.1,42.2,71-94,.755,100-175,.571,15-48,.313,,,,
2807,,,,,Top 50 quality games:,Top 50:,7,91.2,6.1,8.0,113.1,24.8,50.5,55.9,8.9,14.3,8.7,11.7,2.3,2.3,50.5,35-47,.745,38-71,.535,6-22,.273,,,,
2808,2012,Sr,6-9,Wesley Witherspoon,Memphis,CUSA,33,51.2,1.8,5.2,107.6,18.0,51.5,56.8,6.4,11.2,8.6,18.6,2.0,3.9,60.5,70-98,.714,49-99,.495,23-63,.365,,,,
2809,,,,,Conf. games:,Conf. games:,16,58.4,2.0,6.5,109.9,17.7,51.7,55.1,6.7,14.1,8.8,14.5,2.8,4.7,50.0,29-44,.659,26-51,.510,13-37,.351,,,,
2810,,,,,Top 100 quality games:,Top 100:,16,53.7,1.3,1.9,101.1,16.3,51.3,56.2,5.8,9.0,5.2,21.2,1.5,2.6,40.8,24-31,.774,21-45,.467,12-31,.387,,,,
2811,,,,,Top 50 quality games:,Top 50:,7,51.6,-0.5,-2.7,75.6,15.7,23.3,36.8,5.5,4.0,4.8,22.7,2.1,1.6,46.7,13-14,.929,7-20,.350,0-10,.000,,,,
2812,2012,Sr,6-3,Preston Laird,Memphis,CUSA,8,1.1,-0.2,-10.3,52.4,20.1,16.7,21.6,0.0,7.3,0.0,0.0,0.0,0.0,33.3,1-2,.500,1-1,1.000,0-5,.000,,,,
2813,,,,,Conf. games:,Conf. games:,3,1.3,-0.2,-11.7,59.1,33.6,20.0,25.2,0.0,14.6,0.0,0.0,0.0,0.0,40.0,1-2,.500,1-1,1.000,0-4,.000,,,,
2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,,,,,2011,Jr,6-3,Preston Laird,Memphis,CUSA,2,0.1,-0.3,-8.6,0.0,0.0,0.0,0.0,0.0,55.7,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000
2816,2012,Sr,6-8,Justin Cecil,Mercer,ASun,37,62.9,2.3,2.4,110.1,21.0,52.9,55.4,5.4,11.1,6.1,13.1,1.6,1.0,18.2,49-62,.790,57-116,.491,82-224,.366,,,,
2817,,,,,Conf. games:,Conf. games:,18,67.1,2.5,3.0,113.6,19.7,52.7,55.3,5.3,11.7,6.3,10.8,1.6,1.4,19.8,26-33,.788,37-66,.561,34-101,.337,,,,
2818,,,,,Top 100 quality games:,Top 100:,10,61.0,2.1,1.4,101.9,22.7,50.5,53.6,4.1,10.7,7.2,15.0,1.0,0.7,19.1,15-18,.833,10-23,.435,25-71,.352,,,,
2819,,,,,Top 50 quality games:,Top 50:,3,58.4,2.2,1.7,104.6,21.6,48.0,53.8,3.7,7.3,8.3,14.9,1.6,0.8,32.0,7-8,.875,6-6,1.000,4-19,.211,,,,
2820,2012,So,6-6,Paul Larsen,Mercer,ASun,31,13.0,-0.2,-5.3,73.7,22.5,26.5,35.8,13.0,12.7,3.0,23.9,1.8,2.5,65.3,20-32,.625,13-49,.265,0-0,.000,,,,
2821,,,,,Conf. games:,Conf. games:,13,13.2,-0.2,-5.4,78.3,20.6,28.0,37.5,11.4,12.8,2.0,21.7,0.0,1.9,48.0,9-12,.750,7-25,.280,0-0,.000,,,,
2822,,,,,Top 100 quality games:,Top 100:,8,10.4,-1.0,-12.5,28.8,18.9,9.1,12.6,6.0,16.3,0.0,30.3,2.8,2.9,18.2,1-2,.500,1-11,.091,0-0,.000,,,,
2823,,,,,Top 50 quality games:,Top 50:,3,13.6,-1.6,-9.6,0.0,10.5,0.0,0.0,0.0,12.5,0.0,32.7,0.0,6.9,0.0,0-0,.000,0-3,.000,0-0,.000,,,,
2824,2012,Jr,6-5,Marquisse Jackson,Mercer,ASun,9,1.5,-0.7,-14.8,0.0,9.2,0.0,0.0,0.0,0.0,0.0,60.7,0.0,2.8,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
2825,,,,,Conf. games:,Conf. games:,3,1.1,-0.8,-13.6,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
2826,,,,,Top 100 quality games:,Top 100:,4,1.7,-0.5,-21.3,0.0,8.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2827,,,,,Top 50 quality games:,Top 50:,1,2.4,-1.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2828,2012,Jr,6-2,Shaquille Harris,Mercer,ASun,26,5.9,0.0,1.0,81.4,25.3,47.0,46.4,3.0,10.1,5.2,22.0,2.6,6.3,30.3,4-10,.400,8-18,.444,5-15,.333,,,,
2829,,,,,Conf. games:,Conf. games:,15,6.8,0.0,5.6,84.4,25.7,45.2,42.8,2.8,13.5,9.2,14.5,2.3,8.7,23.8,1-5,.200,5-11,.455,3-10,.300,,,,
2830,,,,,Top 100 quality games:,Top 100:,7,5.2,0.1,0.1,83.7,30.7,56.3,57.8,0.0,5.4,0.0,27.9,0.0,5.7,62.5,3-5,.600,3-4,.750,1-4,.250,,,,
2831,,,,,Top 50 quality games:,Top 50:,3,6.4,0.0,-1.8,85.1,17.2,75.0,75.0,0.0,0.0,0.0,42.5,0.0,7.3,0.0,0-0,.000,0-0,.000,1-2,.500,,,,
2832,2012,Sr,6-1,Malcolm Grant,Miami FL,ACC,31,66.0,2.1,1.7,98.3,22.0,44.8,48.7,0.5,7.7,13.9,16.7,0.0,1.5,22.9,57-71,.803,37-104,.356,68-206,.330,,,,
2833,,,,,Conf. games:,Conf. games:,16,66.6,1.5,1.0,91.9,21.9,40.4,44.9,0.5,8.4,15.5,19.2,0.0,1.5,17.9,25-27,.926,13-43,.302,32-108,.296,,,,
2834,,,,,Top 100 quality games:,Top 100:,17,69.1,2.0,1.0,95.5,20.9,42.8,46.3,0.5,7.9,11.9,15.1,0.0,1.0,15.6,24-27,.889,23-66,.348,34-107,.318,,,,
2835,,,,,Top 50 quality games:,Top 50:,11,70.1,1.8,0.4,92.7,20.5,41.4,44.8,0.7,8.2,11.8,17.2,0.0,0.8,11.8,13-13,1.000,17-43,.395,19-67,.284,,,,
2836,2012,Sr,6-7,DeQuan Jones,Miami FL,ACC,23,29.5,1.2,2.1,98.7,20.6,46.0,49.4,8.6,15.8,4.8,15.7,3.1,2.0,44.2,31-50,.620,49-105,.467,2-8,.250,,,,
2837,,,,,Conf. games:,Conf. games:,16,44.3,1.7,3.8,108.2,18.5,49.4,52.8,7.6,14.7,4.9,12.6,3.7,1.7,39.2,21-31,.677,36-73,.493,2-6,.333,,,,
2838,,,,,Top 100 quality games:,Top 100:,12,31.4,2.3,4.8,111.1,19.3,52.4,54.1,9.6,15.2,6.4,11.5,1.0,2.2,40.3,15-25,.600,31-58,.534,1-4,.250,,,,
2839,,,,,Top 50 quality games:,Top 50:,8,33.3,1.9,2.8,104.2,18.8,47.6,49.3,9.5,17.3,7.6,13.3,1.4,0.4,34.1,8-14,.571,18-38,.474,1-3,.333,,,,
2840,2012,Sr,6-8,Julian Mavunga,Miami OH,MAC,29,91.2,3.8,2.2,99.4,30.9,47.6,54.9,7.9,21.6,23.9,23.1,1.6,1.6,66.6,162-219,.740,119-250,.476,25-79,.316,,,,
2841,,,,,Conf. games:,Conf. games:,16,91.3,3.3,0.7,96.3,30.6,45.6,52.6,7.4,22.4,27.1,24.8,1.7,1.6,63.5,78-108,.722,61-130,.469,11-40,.275,,,,
2842,,,,,Top 100 quality games:,Top 100:,10,90.4,3.3,0.7,91.9,30.7,50.4,54.6,7.2,19.4,20.4,26.8,0.9,1.6,43.7,37-52,.712,48-94,.511,8-25,.320,,,,
2843,,,,,Top 50 quality games:,Top 50:,5,93.0,4.6,3.1,97.8,29.0,59.5,59.9,8.5,21.6,14.0,25.6,1.6,1.1,23.8,9-15,.600,30-51,.588,5-12,.417,,,,
2844,2012,Sr,6-7,Adam Thomas,Miami OH,MAC,25,24.2,0.7,-1.3,112.6,13.0,50.0,52.3,11.3,15.2,2.4,8.9,2.8,0.9,53.3,14-24,.583,18-27,.667,3-18,.167,,,,
2845,,,,,Conf. games:,Conf. games:,16,34.4,1.2,-0.9,119.2,13.5,55.7,56.2,13.5,11.4,2.0,8.9,2.5,1.2,57.1,11-20,.550,15-20,.750,3-15,.200,,,,
2846,,,,,Top 100 quality games:,Top 100:,8,25.4,0.9,-0.1,105.0,14.6,42.1,47.7,9.4,18.1,0.0,4.3,1.0,1.9,68.4,8-13,.615,8-12,.667,0-7,.000,,,,
2847,,,,,Top 50 quality games:,Top 50:,4,16.5,0.0,-0.1,74.3,22.8,11.1,30.1,8.7,34.8,0.0,0.0,0.0,2.0,100.0,6-9,.667,1-5,.200,0-4,.000,,,,
2848,2012,Sr,6-4,Zack Novak,Michigan,B10,33,83.6,4.2,4.6,125.5,14.3,59.3,62.2,4.9,11.7,10.7,12.4,0.3,1.5,21.8,42-49,.857,57-102,.559,51-123,.415,,,,
2849,,,,,Conf. games:,Conf. games:,18,82.5,4.0,4.6,119.7,15.5,56.0,59.4,5.0,12.7,9.8,11.7,0.2,1.6,24.8,26-31,.839,31-56,.554,26-69,.377,,,,
2850,,,,,Top 100 quality games:,Top 100:,23,85.1,4.1,4.1,120.4,14.4,57.3,60.3,5.4,10.9,6.6,12.7,0.1,1.2,20.0,29-33,.879,33-68,.485,41-97,.423,,,,
2851,,,,,Top 50 quality games:,Top 50:,16,84.9,3.9,4.1,118.0,13.8,57.3,60.4,4.4,10.3,6.4,13.1,0.2,1.4,16.5,17-18,.944,22-44,.500,27-65,.415,,,,
2852,2012,Sr,6-3,Stu Douglass,Michigan,B10,33,75.1,2.2,3.4,109.1,14.7,50.7,53.0,0.9,8.7,14.7,14.3,0.5,1.6,14.0,25-30,.833,41-79,.519,45-135,.333,,,,
2853,,,,,Conf. games:,Conf. games:,18,81.4,3.4,5.8,116.2,14.5,56.1,58.0,0.5,8.2,15.3,12.7,0.6,2.2,13.9,14-17,.824,25-47,.532,29-75,.387,,,,
2854,,,,,Top 100 quality games:,Top 100:,23,78.4,2.5,3.9,108.8,14.3,50.6,52.9,0.9,7.7,13.0,13.3,0.5,1.6,11.5,16-18,.889,30-60,.500,33-97,.340,,,,
2855,,,,,Top 50 quality games:,Top 50:,16,80.5,3.5,5.8,116.6,13.4,53.8,55.6,1.0,8.5,14.5,10.4,0.7,1.9,9.5,9-10,.900,22-42,.524,23-63,.365,,,,
2856,2012,So,6-6,Colton Christian,Michigan,B10,18,3.7,-0.3,-9.6,50.4,18.2,22.2,22.9,8.2,7.8,3.7,29.5,2.4,1.3,44.4,1-4,.250,2-9,.222,0-0,.000,,,,
2857,,,,,Conf. games:,Conf. games:,10,2.9,-0.2,-10.1,53.5,18.3,25.0,25.0,12.9,6.3,0.0,35.6,5.5,0.0,0.0,0-0,.000,1-4,.250,0-0,.000,,,,
2858,,,,,Top 100 quality games:,Top 100:,13,3.5,-0.2,-9.9,58.1,21.2,25.0,25.3,11.8,4.0,0.0,19.0,3.5,0.0,50.0,1-4,.250,2-8,.250,0-0,.000,,,,
2859,,,,,Top 50 quality games:,Top 50:,10,3.8,-0.3,-12.8,45.7,23.0,14.3,16.9,10.7,5.1,0.0,11.5,0.0,0.0,57.1,1-4,.250,1-7,.143,0-0,.000,,,,
2860,2012,Sr,6-7,Draymond Green,Michigan St.,B10,37,82.8,4.6,10.5,107.3,28.2,50.4,54.2,8.2,26.1,24.2,19.7,3.4,2.7,36.7,125-173,.723,160-338,.473,52-134,.388,,,,
