,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2349,,,,,Conf. games:,Conf. games:,12,62.0,2.6,4.2,118.4,15.7,67.9,69.4,1.7,9.2,11.0,19.5,3.1,2.5,42.9,22-30,.733,16-34,.471,21-36,.583,,,,
2350,,,,,Top 100 quality games:,Top 100:,3,33.3,5.7,7.3,158.0,9.1,77.3,81.4,1.4,6.3,7.9,8.4,2.6,2.3,36.4,4-4,1.000,1-6,.167,5-5,1.000,,,,
2351,,,,,Top 50 quality games:,Top 50:,2,28.1,6.4,13.5,170.7,12.3,87.5,90.9,0.0,5.4,16.4,10.9,4.3,2.7,50.0,4-4,1.000,1-4,.250,4-4,1.000,,,,
2352,2013,Sr,6-1,Cory Goodman,Lehigh,Pat,15,3.1,0.1,-4.5,106.7,16.3,71.4,69.2,3.4,3.0,15.5,29.8,0.0,0.0,28.6,1-2,.500,2-3,.667,2-4,.500,,,,
2353,,,,,Conf. games:,Conf. games:,5,2.3,0.2,-7.9,110.6,18.0,66.7,66.7,9.2,0.0,17.0,26.7,0.0,0.0,0.0,0-0,.000,2-2,1.000,0-1,.000,,,,
2354,,,,,Top 100 quality games:,Top 100:,3,5.0,-1.2,-8.4,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2355,,,,,Top 50 quality games:,Top 50:,2,2.5,-0.6,-12.3,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2356,2013,So,6-5,Tyrone Staggers,Lehigh,Pat,8,1.3,-0.1,-9.8,84.5,13.7,50.0,50.9,0.0,0.0,11.0,27.4,0.0,0.0,100.0,1-2,.500,1-1,1.000,0-1,.000,,,,
2357,,,,,Conf. games:,Conf. games:,4,1.3,-0.2,-9.9,56.7,14.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1-2,.500,0-0,.000,0-1,.000,,,,
2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,,,,,2012,Fr,6-5,Tyrone Staggers,Lehigh,Pat,12,1.5,-0.4,-14.0,14.1,12.5,0.0,0.0,5.8,17.3,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-5,.000,0-1,.000
2360,2013,Sr,6-4,Tavares Speaks,Liberty,BSth,33,78.4,1.5,-2.3,96.5,23.7,44.6,51.6,1.5,10.7,9.2,17.2,0.3,2.3,43.6,125-154,.812,138-321,.430,13-32,.406,,,,
2361,,,,,Conf. games:,Conf. games:,16,82.8,1.8,-2.5,99.2,25.1,45.5,53.3,1.5,10.4,9.1,17.5,0.4,2.0,52.1,79-98,.806,75-170,.441,7-18,.389,,,,
2362,,,,,Top 100 quality games:,Top 100:,4,63.8,-0.3,-5.3,74.8,22.8,32.4,39.5,1.1,7.7,2.8,15.6,0.0,3.0,27.0,9-10,.900,12-34,.353,0-3,.000,,,,
2363,,,,,Top 50 quality games:,Top 50:,1,72.5,2.5,-4.3,88.8,22.3,50.0,50.0,0.0,10.2,0.0,9.8,0.0,0.0,0.0,0-0,.000,6-11,.545,0-1,.000,,,,
2364,2013,So,6-0,Kelly Assinesi,Liberty,BSth,10,5.3,-0.1,-3.2,93.1,10.6,21.4,33.7,0.0,6.2,30.9,24.1,0.0,2.6,57.1,3-4,.750,0-3,.000,1-4,.250,,,,
2365,,,,,Top 100 quality games:,Top 100:,4,17.5,-0.4,-4.7,73.6,11.0,0.0,33.9,0.0,9.4,30.9,39.1,0.0,2.2,100.0,2-2,1.000,0-0,.000,0-2,.000,,,,
2366,,,,,Top 50 quality games:,Top 50:,1,20.0,2.7,2.3,164.6,15.0,0.0,105.3,0.0,18.5,47.6,52.8,0.0,0.0,0.0,2-2,1.000,0-0,.000,0-0,.000,,,,
2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,2013,So,6-5,Jarred Jourdan,Liberty,BSth,6,8.2,-0.2,-6.9,78.6,19.7,44.2,44.6,4.3,7.0,13.8,27.8,1.9,1.1,34.6,4-9,.444,10-22,.455,1-4,.250,,,,
2369,,,,,Top 100 quality games:,Top 100:,3,33.8,0.4,-3.5,86.4,17.8,50.0,50.5,2.0,14.6,20.0,25.2,4.6,1.1,54.5,3-6,.500,4-8,.500,1-3,.333,,,,
2370,,,,,Top 50 quality games:,Top 50:,1,50.0,1.8,-3.8,89.7,22.6,62.5,62.5,6.9,14.8,35.3,42.0,6.1,0.0,0.0,0-0,.000,1-2,.500,1-2,.500,,,,
2371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,2013,Fr,6-1,Larry Taylor,Liberty,BSth,23,8.2,-0.8,-10.8,39.2,14.1,20.0,24.2,1.1,4.0,13.5,54.7,3.8,2.8,50.0,2-5,.400,2-6,.333,0-4,.000,,,,
2373,,,,,Conf. games:,Conf. games:,14,14.3,-1.1,-9.5,42.6,11.8,28.6,32.0,1.3,3.4,7.4,53.9,4.2,3.2,71.4,2-5,.400,2-6,.333,0-1,.000,,,,
2374,,,,,Top 100 quality games:,Top 100:,3,4.4,-0.6,-28.7,12.2,33.7,0.0,0.0,0.0,18.7,30.9,76.6,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2375,,,,,Top 50 quality games:,Top 50:,1,2.5,-0.3,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2376,2013,Sr,6-1,Deonte Alexander,Lipscomb,ASun,29,73.8,2.3,1.5,109.5,19.5,55.7,57.0,2.0,9.5,12.6,17.5,1.1,2.4,12.3,29-39,.744,80-153,.523,64-163,.393,,,,
2377,,,,,Conf. games:,Conf. games:,18,78.1,3.0,1.9,114.8,20.6,57.4,58.5,2.6,10.1,9.7,14.9,1.3,2.2,10.9,19-25,.760,61-114,.535,47-115,.409,,,,
2378,,,,,Top 100 quality games:,Top 100:,6,70.6,0.9,0.4,91.6,17.2,57.6,57.8,0.6,7.9,16.9,28.6,0.7,2.5,15.2,4-7,.571,10-21,.476,11-25,.440,,,,
2379,,,,,Top 50 quality games:,Top 50:,4,66.3,-2.8,-5.4,56.4,13.8,30.6,35.2,0.0,4.7,19.0,39.5,1.1,1.5,22.2,3-4,.750,4-10,.400,1-8,.125,,,,
2380,2013,Jr,6-8,Oscar Garcia,Lipscomb,ASun,29,26.9,-0.9,-10.4,67.3,15.2,35.3,39.3,6.5,11.3,3.0,32.4,0.4,1.4,78.4,19-40,.475,18-51,.353,0-0,.000,,,,
2381,,,,,Conf. games:,Conf. games:,18,23.3,-0.4,-8.8,81.1,13.2,34.6,39.4,8.3,9.5,4.3,22.7,0.7,1.7,76.9,10-20,.500,9-26,.346,0-0,.000,,,,
2382,,,,,Top 100 quality games:,Top 100:,6,27.8,-1.7,-12.4,39.4,17.4,27.3,26.2,4.9,13.9,3.2,40.5,0.0,1.6,81.8,2-9,.222,3-11,.273,0-0,.000,,,,
2383,,,,,Top 50 quality games:,Top 50:,4,25.6,-1.8,-12.1,33.4,14.6,25.0,25.4,5.2,14.7,5.8,52.7,0.0,1.3,100.0,1-4,.250,1-4,.250,0-0,.000,,,,
2384,2013,Jr,6-6,Zack Ellis,Lipscomb,ASun,9,1.0,-0.1,-2.9,65.0,15.0,33.3,25.3,9.0,9.3,0.0,0.0,0.0,4.7,66.7,0-2,.000,1-1,1.000,0-2,.000,,,,
2385,,,,,Conf. games:,Conf. games:,4,1.0,-0.0,-8.0,78.4,20.9,50.0,33.9,15.5,0.0,0.0,0.0,0.0,0.0,100.0,0-2,.000,1-1,1.000,0-1,.000,,,,
2386,,,,,Top 100 quality games:,Top 100:,3,1.2,-0.3,-14.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2387,,,,,Top 50 quality games:,Top 50:,3,1.9,-0.3,-14.5,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-1,.000,,,,
2388,2013,So,6-4,Taggart Lockhart,Arkansas Little Rock,SB,24,40.8,0.9,-1.6,104.5,14.6,47.6,51.5,6.0,8.9,13.2,17.1,0.5,2.1,41.7,29-43,.674,28-59,.475,14-44,.318,,,,
2389,,,,,Conf. games:,Conf. games:,14,32.4,0.6,-3.6,102.7,14.5,45.1,50.4,6.7,9.5,11.8,18.7,0.0,1.1,39.2,15-20,.750,14-30,.467,6-21,.286,,,,
2390,,,,,Top 100 quality games:,Top 100:,4,43.5,-0.7,-1.6,74.6,14.7,28.6,34.9,8.0,10.9,8.2,21.1,2.2,3.1,19.0,4-4,1.000,3-11,.273,2-10,.200,,,,
2391,,,,,Top 50 quality games:,Top 50:,3,50.8,-2.4,-7.3,51.2,12.8,18.8,18.8,4.9,8.5,11.5,13.5,3.0,1.7,0.0,0-0,.000,3-9,.333,0-7,.000,,,,
2392,2013,So,6-10,Michael Javes,Arkansas Little Rock,SB,31,50.2,-0.5,-6.5,75.8,22.1,38.9,38.5,9.3,12.8,5.0,18.8,6.5,0.7,55.7,36-103,.350,72-184,.391,0-1,.000,,,,
2393,,,,,Conf. games:,Conf. games:,20,49.4,-0.2,-6.4,79.1,22.9,44.4,42.9,8.5,12.8,5.2,21.4,6.7,0.4,53.8,22-63,.349,52-117,.444,0-0,.000,,,,
2394,,,,,Top 100 quality games:,Top 100:,5,60.0,-0.1,-3.7,75.4,20.4,40.0,38.8,5.0,9.9,0.0,13.3,6.3,0.4,47.5,6-19,.316,16-40,.400,0-0,.000,,,,
2395,,,,,Top 50 quality games:,Top 50:,3,51.7,-0.4,-7.2,71.1,20.5,40.0,37.0,4.8,8.3,0.0,12.5,4.4,0.0,60.0,3-12,.250,8-20,.400,0-0,.000,,,,
2396,2013,Sr,5-10,Ted Crass,Arkansas Little Rock,SB,15,1.5,-0.1,-2.6,76.2,9.4,50.0,50.0,0.0,0.0,0.0,32.2,0.0,3.0,0.0,0-0,.000,0-1,.000,1-2,.500,,,,
2397,,,,,Conf. games:,Conf. games:,9,1.4,-0.4,-3.5,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0-0,.000,0-1,.000,0-1,.000,,,,
2398,,,,,Top 100 quality games:,Top 100:,3,2.5,-0.5,-16.7,0.0,10.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2399,,,,,Top 50 quality games:,Top 50:,2,2.5,-0.4,-19.3,0.0,17.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2400,2013,Fr,6-2,Casey Wilmath,Arkansas Little Rock,SB,2,1.2,-1.2,-12.2,44.6,13.5,150.0,150.0,0.0,0.0,0.0,85.1,0.0,0.0,0.0,0-0,.000,0-0,.000,1-1,1.000,,,,
2401,,,,,Top 100 quality games:,Top 100:,1,2.5,-1.5,-24.8,0.0,21.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,
2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
2404,2013,Sr,6-7,Julian Boyd,LIU Brooklyn,NEC,8,16.7,3.6,3.6,112.3,27.0,55.1,56.8,6.3,18.4,9.6,10.0,4.2,2.0,43.5,29-47,.617,58-97,.598,1-11,.091,,,,
2405,,,,,Top 100 quality games:,Top 100:,2,86.3,4.8,1.5,107.3,26.8,51.3,52.6,2.6,16.9,6.9,2.9,3.5,1.6,15.4,4-6,.667,20-35,.571,0-4,.000,,,,
2406,,,,,Top 50 quality games:,Top 50:,2,86.3,4.8,1.5,107.3,26.8,51.3,52.6,2.6,16.9,6.9,2.9,3.5,1.6,15.4,4-6,.667,20-35,.571,0-4,.000,,,,
2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,2013,Sr,5-10,C.J. Garner,LIU Brooklyn,NEC,32,81.8,3.5,1.6,114.0,21.4,54.1,58.3,4.6,9.0,14.1,15.9,1.0,2.6,48.9,127-175,.726,153-297,.515,27-61,.443,,,,
2409,,,,,Conf. games:,Conf. games:,16,77.7,3.7,2.7,116.1,22.8,56.2,59.9,5.4,9.2,14.1,17.3,0.9,2.7,52.2,69-97,.711,76-149,.510,19-37,.514,,,,
2410,,,,,Top 100 quality games:,Top 100:,2,88.8,2.4,-0.5,106.1,14.4,43.8,47.5,6.4,12.3,13.8,10.6,2.3,3.0,25.0,3-4,.750,7-15,.467,0-1,.000,,,,
2411,,,,,Top 50 quality games:,Top 50:,2,88.8,2.4,-0.5,106.1,14.4,43.8,47.5,6.4,12.3,13.8,10.6,2.3,3.0,25.0,3-4,.750,7-15,.467,0-1,.000,,,,
2412,2013,Sr,6-7,Jamal Olasewere,LIU Brooklyn,NEC,32,70.7,3.3,2.7,104.7,30.5,54.0,58.6,8.1,24.5,9.6,20.9,2.0,2.8,68.6,185-267,.693,180-327,.550,20-62,.323,,,,
2413,,,,,Conf. games:,Conf. games:,16,70.2,3.5,3.4,109.4,28.9,58.6,60.8,8.2,25.1,11.7,20.9,2.0,2.2,55.9,75-114,.658,97-167,.581,15-37,.405,,,,
2414,,,,,Top 100 quality games:,Top 100:,2,66.3,3.9,2.1,102.6,32.4,50.0,54.2,1.7,16.5,7.8,9.4,6.1,1.0,73.1,12-19,.632,10-21,.476,2-5,.400,,,,
2415,,,,,Top 50 quality games:,Top 50:,2,66.3,3.9,2.1,102.6,32.4,50.0,54.2,1.7,16.5,7.8,9.4,6.1,1.0,73.1,12-19,.632,10-21,.476,2-5,.400,,,,
2416,2013,Sr,6-6,Booker Hucks,LIU Brooklyn,NEC,28,25.0,1.3,1.2,122.0,17.6,64.9,66.9,8.0,13.0,2.9,17.8,3.4,0.7,13.5,14-15,.933,24-36,.667,32-75,.427,,,,
2417,,,,,Conf. games:,Conf. games:,18,31.7,1.3,0.0,121.0,19.0,57.6,60.4,9.6,11.8,1.7,14.3,4.4,0.3,12.9,11-11,1.000,19-31,.613,20-54,.370,,,,
2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,,,,,2012,Jr,6-6,Booker Hucks,LIU Brooklyn,NEC,26,10.1,0.2,-1.9,108.7,13.8,60.9,60.5,12.8,14.5,2.5,22.3,2.4,0.8,69.6,9-16,.563,11-16,.688,2-7,.286
2420,2013,Sr,6-7,Kenny Onyechi,LIU Brooklyn,NEC,28,26.4,1.1,-2.7,121.1,15.2,59.3,60.4,13.2,10.7,3.6,13.3,4.0,1.1,45.7,23-37,.622,48-81,.593,0-0,.000,,,,
2421,,,,,Conf. games:,Conf. games:,18,33.7,1.3,-2.0,127.4,15.2,61.8,64.3,12.6,8.8,3.8,13.8,5.0,1.2,45.5,18-25,.720,34-55,.618,0-0,.000,,,,
2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,,,,,2012,Jr,6-7,Kenny Onyechi,LIU Brooklyn,NEC,34,37.2,0.3,-3.2,92.3,20.0,48.8,50.3,9.5,13.7,2.1,19.9,5.0,1.1,97.6,61-120,.508,60-123,.488,0-0,.000
2424,2013,So,6-8,Khalil Murphy,LIU Brooklyn,NEC,23,13.4,-0.5,-8.8,73.1,16.0,38.5,35.0,10.4,15.5,1.9,21.1,1.1,1.9,51.3,4-20,.200,15-30,.500,0-9,.000,,,,
2425,,,,,Conf. games:,Conf. games:,11,9.5,-0.2,-8.4,80.3,18.7,57.1,46.8,12.4,16.4,2.6,26.4,0.0,1.7,78.6,2-11,.182,8-14,.571,0-0,.000,,,,
2426,,,,,Top 100 quality games:,Top 100:,2,26.3,-1.2,-11.3,52.2,14.5,25.0,20.2,8.7,6.9,0.0,17.7,0.0,2.6,50.0,0-2,.000,1-3,.333,0-1,.000,,,,
2427,,,,,Top 50 quality games:,Top 50:,2,26.3,-1.2,-11.3,52.2,14.5,25.0,20.2,8.7,6.9,0.0,17.7,0.0,2.6,50.0,0-2,.000,1-3,.333,0-1,.000,,,,
2428,2013,Sr,6-7,James Ennis,Long Beach St.,BW,31,83.5,3.9,6.2,111.0,24.0,55.9,61.0,6.3,15.5,14.2,21.0,4.1,3.1,37.3,110-129,.853,114-198,.576,53-148,.358,,,,
2429,,,,,Conf. games:,Conf. games:,18,82.6,4.3,9.0,119.1,23.7,62.7,67.5,5.7,15.6,14.2,21.6,3.9,4.1,46.0,74-87,.851,69-101,.683,33-88,.375,,,,
2430,,,,,Top 100 quality games:,Top 100:,9,83.1,2.6,1.9,92.2,24.4,45.9,50.4,4.6,16.0,17.1,20.7,4.4,1.7,20.7,21-23,.913,30-67,.448,14-44,.318,,,,
2431,,,,,Top 50 quality games:,Top 50:,6,82.5,2.6,1.9,92.6,24.0,46.9,50.5,3.5,13.5,13.7,18.4,4.0,2.2,16.3,12-13,.923,21-49,.429,11-31,.355,,,,
2432,2013,Jr,6-7,Tony Freeland,Long Beach St.,BW,22,48.8,2.1,-0.4,106.3,21.4,57.6,59.9,8.4,11.6,12.0,22.1,0.9,2.1,47.3,52-78,.667,95-165,.576,0-0,.000,,,,
2433,,,,,Conf. games:,Conf. games:,18,68.3,2.3,0.5,109.8,21.5,59.0,61.1,8.9,12.4,12.2,21.6,1.1,2.3,49.3,44-66,.667,79-134,.590,0-0,.000,,,,
2434,,,,,Top 100 quality games:,Top 100:,2,12.5,0.6,-5.8,81.3,22.0,46.2,52.0,2.3,5.1,5.5,28.3,0.0,2.5,38.5,4-5,.800,6-13,.462,0-0,.000,,,,
2435,,,,,Top 50 quality games:,Top 50:,1,10.4,1.5,-3.8,91.1,24.4,36.4,46.5,0.0,4.5,0.0,9.0,0.0,4.4,36.4,4-4,1.000,4-11,.364,0-0,.000,,,,
2436,2013,Sr,6-0,Peter Pappageorge,Long Beach St.,BW,31,65.4,1.9,0.1,116.2,12.8,52.6,56.9,0.4,7.3,11.2,13.5,0.1,1.6,28.8,41-49,.837,13-40,.325,51-130,.392,,,,
2437,,,,,Conf. games:,Conf. games:,18,59.4,2.5,0.7,133.6,11.7,60.9,63.8,0.3,7.6,11.4,9.4,0.2,1.1,26.4,19-23,.826,8-19,.421,30-68,.441,,,,
2438,,,,,Top 100 quality games:,Top 100:,9,73.1,1.9,0.6,99.8,15.9,49.2,54.8,0.4,6.9,11.7,18.7,0.0,1.9,33.3,18-21,.857,4-16,.250,18-47,.383,,,,
2439,,,,,Top 50 quality games:,Top 50:,6,75.0,0.9,-2.1,89.8,16.1,44.4,48.8,0.5,6.8,14.8,20.7,0.0,1.5,24.4,9-11,.818,2-11,.182,12-34,.353,,,,
2440,2013,Jr,6-5,Keala King,Long Beach St.,BW,22,49.7,1.5,-2.3,98.1,22.8,47.0,50.4,7.9,11.6,21.3,22.5,0.2,1.9,33.7,42-62,.677,67-139,.482,13-45,.289,,,,
2441,,,,,Conf. games:,Conf. games:,18,73.1,1.4,-2.7,97.8,22.6,44.7,48.1,9.0,11.4,20.6,22.6,0.2,2.3,37.1,36-56,.643,51-110,.464,11-41,.268,,,,
2442,,,,,Top 100 quality games:,Top 100:,2,9.4,2.2,-2.2,101.8,26.9,50.0,59.3,3.1,6.7,0.0,18.3,0.0,0.0,42.9,6-6,1.000,7-14,.500,0-0,.000,,,,
2443,,,,,Top 50 quality games:,Top 50:,1,5.8,3.3,1.6,126.3,30.1,50.0,60.6,7.0,8.0,0.0,0.0,0.0,0.0,50.0,4-4,1.000,4-8,.500,0-0,.000,,,,
2444,2013,Jr,6-10,Edgar Garibay,Long Beach St.,BW,6,3.3,0.4,-2.3,101.9,16.0,37.5,41.5,17.0,13.7,4.6,9.0,2.6,1.4,75.0,3-6,.500,3-8,.375,0-0,.000,,,,
2445,,,,,Conf. games:,Conf. games:,3,1.8,0.7,6.5,130.6,21.1,33.3,51.0,28.3,25.3,0.0,0.0,0.0,0.0,133.3,3-4,.750,1-3,.333,0-0,.000,,,,
2446,,,,,Top 100 quality games:,Top 100:,3,7.8,-0.2,-6.5,78.3,13.4,40.0,33.6,11.2,8.1,7.6,14.9,3.6,2.0,40.0,0-2,.000,2-5,.400,0-0,.000,,,,
2447,,,,,Top 50 quality games:,Top 50:,2,9.2,-0.2,-9.3,77.8,16.6,40.0,33.6,13.4,10.1,9.6,15.0,0.0,2.5,40.0,0-2,.000,2-5,.400,0-0,.000,,,,
2448,2013,Fr,6-9,Gatete Djuma,Long Beach St.,BW,9,1.7,0.2,-4.1,107.6,17.8,57.1,57.1,11.1,5.3,0.0,15.7,0.0,0.0,0.0,0-0,.000,4-7,.571,0-0,.000,,,,
2449,,,,,Conf. games:,Conf. games:,4,1.2,0.3,3.7,127.0,22.7,60.0,60.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,3-5,.600,0-0,.000,,,,
2450,,,,,Top 100 quality games:,Top 100:,5,3.3,-0.1,-9.9,75.3,12.9,50.0,50.0,8.7,9.5,0.0,36.2,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
2451,,,,,Top 50 quality games:,Top 50:,4,4.6,-0.1,-10.4,74.5,13.6,50.0,50.0,8.9,10.1,0.0,36.5,0.0,0.0,0.0,0-0,.000,1-2,.500,0-0,.000,,,,
2452,2013,Jr,6-4,David Robinson,Longwood,BSth,31,70.9,0.4,-6.7,96.3,16.2,49.8,53.7,1.4,5.4,9.2,21.1,0.0,1.1,28.1,49-62,.790,53-109,.486,38-112,.339,,,,
2453,,,,,Conf. games:,Conf. games:,16,71.9,0.2,-6.6,98.4,15.0,53.5,57.8,0.8,5.7,8.5,22.4,0.0,1.4,32.3,26-32,.813,23-48,.479,20-51,.392,,,,
2454,,,,,Top 100 quality games:,Top 100:,6,62.1,1.2,-6.9,91.7,20.5,44.3,48.1,5.2,5.5,10.1,19.7,0.0,0.7,20.8,9-11,.818,13-31,.419,7-22,.318,,,,
2455,,,,,Top 50 quality games:,Top 50:,3,56.7,0.5,-10.7,78.9,22.6,50.0,53.3,1.7,3.7,7.3,35.5,0.0,0.0,22.7,4-5,.800,5-12,.417,4-10,.400,,,,
2456,2013,Fr,6-2,Nik Brown,Longwood,BSth,15,33.2,-0.3,-9.1,74.2,28.0,35.1,40.2,2.8,10.5,25.0,28.0,0.5,2.2,33.8,35-51,.686,41-108,.380,8-43,.186,,,,
2457,,,,,Conf. games:,Conf. games:,4,16.1,1.7,-5.7,95.2,29.6,42.2,48.4,3.5,10.4,27.7,16.9,0.0,1.1,31.1,12-14,.857,16-33,.485,2-12,.167,,,,
2458,,,,,Top 100 quality games:,Top 100:,6,57.5,-2.4,-14.7,47.6,26.4,27.4,29.0,3.2,13.6,25.6,45.1,0.7,2.0,14.3,3-6,.500,10-32,.313,1-10,.100,,,,
2459,,,,,Top 50 quality games:,Top 50:,3,55.8,-3.0,-17.9,38.9,25.8,18.8,23.0,3.5,11.2,27.5,53.8,0.0,1.6,18.8,2-3,.667,3-11,.273,0-5,.000,,,,
2460,2013,Jr,6-7,Mark Parker,Longwood,BSth,17,11.4,-0.4,-5.4,77.6,14.9,44.4,44.4,1.6,4.1,6.5,26.5,0.0,2.7,0.0,0-0,.000,1-4,.250,10-32,.313,,,,
2461,,,,,Conf. games:,Conf. games:,9,12.0,-0.4,-4.8,82.2,14.2,44.7,44.7,1.6,3.1,7.1,20.9,0.0,3.7,0.0,0-0,.000,1-2,.500,5-17,.294,,,,
2462,,,,,Top 100 quality games:,Top 100:,6,18.8,-0.1,-3.6,80.2,15.5,50.0,50.0,2.4,5.2,5.0,31.4,0.0,2.4,0.0,0-0,.000,0-2,.000,4-10,.400,,,,
2463,,,,,Top 50 quality games:,Top 50:,3,16.7,-0.8,-6.4,49.3,11.9,75.0,75.0,0.0,6.3,0.0,68.9,0.0,2.7,0.0,0-0,.000,0-0,.000,1-2,.500,,,,
2464,2013,Sr,6-0,Stephen Shockley,Longwood,BSth,17,5.7,-0.0,-7.6,90.7,15.3,40.6,44.7,4.9,8.2,12.8,20.6,1.3,1.6,25.0,3-4,.750,2-6,.333,3-10,.300,,,,
2465,,,,,Conf. games:,Conf. games:,9,5.0,-0.5,-20.1,41.4,21.2,12.5,16.8,7.5,14.9,10.4,33.7,0.0,1.8,25.0,1-2,.500,1-4,.250,0-4,.000,,,,
2466,,,,,Top 100 quality games:,Top 100:,6,12.5,1.2,4.9,160.2,12.1,64.3,69.2,3.7,3.9,23.1,0.0,0.0,1.8,28.6,2-2,1.000,0-1,.000,3-6,.500,,,,
2467,,,,,Top 50 quality games:,Top 50:,3,12.5,1.2,9.2,148.6,16.0,60.0,67.2,7.8,0.0,0.0,0.0,0.0,3.6,40.0,2-2,1.000,0-1,.000,2-4,.500,,,,
2468,2013,So,6-2,Anthony Taylor,Longwood,BSth,8,5.3,-0.7,-12.5,56.8,23.7,20.0,29.5,3.5,1.8,2.7,21.5,0.0,0.8,75.0,8-15,.533,4-16,.250,0-4,.000,,,,
2469,,,,,Conf. games:,Conf. games:,3,0.8,0.5,11.4,132.4,45.7,33.3,61.2,0.0,0.0,0.0,0.0,0.0,0.0,133.3,4-4,1.000,1-2,.500,0-1,.000,,,,
2470,,,,,Top 100 quality games:,Top 100:,4,17.1,-1.7,-15.1,35.3,18.7,11.1,21.1,2.7,2.9,0.0,35.8,0.0,0.0,66.7,3-6,.500,1-6,.167,0-3,.000,,,,
2471,,,,,Top 50 quality games:,Top 50:,2,16.7,-0.9,-9.6,59.7,12.8,0.0,30.6,0.0,0.0,0.0,21.3,0.0,0.0,133.3,3-4,.750,0-1,.000,0-2,.000,,,,
2472,2013,Fr,6-6,Kirk Staine,Longwood,BSth,11,2.1,0.1,-4.6,108.8,12.5,58.3,58.3,4.5,13.5,7.6,17.1,0.0,0.0,0.0,0-0,.000,2-3,.667,1-3,.333,,,,
2473,,,,,Conf. games:,Conf. games:,5,1.7,-0.2,-13.4,69.3,17.1,25.0,25.0,11.0,10.8,0.0,0.0,0.0,0.0,0.0,0-0,.000,1-2,.500,0-2,.000,,,,
2474,,,,,Top 100 quality games:,Top 100:,6,6.3,0.4,2.0,142.8,8.7,125.0,125.0,0.0,15.6,16.7,41.9,0.0,0.0,0.0,0-0,.000,1-1,1.000,1-1,1.000,,,,
2475,,,,,Top 50 quality games:,Top 50:,3,5.8,0.2,-2.0,99.3,15.2,100.0,100.0,0.0,35.7,36.6,51.3,0.0,0.0,0.0,0-0,.000,1-1,1.000,0-0,.000,,,,
2476,2013,So,6-6,Frank Holloway,Longwood,BSth,1,1.5,-0.5,-4.9,73.9,26.6,38.9,38.9,6.1,24.7,11.3,22.1,4.9,0.0,0.0,0-0,.000,2-8,.250,1-1,1.000,,,,
2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,,,,,DUNKS,At the rim,Other 2-PT, 3-Pt Jumpers,,,,,,,,,,,,,,,,,,,,,,,
2479,,,,,Tot		,Pct.		,Tot		,Pct.		,Ast'ed		,Tot		,Pct.		,Ast'ed		,Tot		,Pct.		,Ast'ed		,,,,,,,,,,,,,,,,
2480,2013,Sr,6-1,Alan-Michael Thompson,Louisiana Lafayette,SB,29,57.1,1.9,-0.5,115.0,15.3,56.8,59.3,1.6,6.1,4.4,12.0,0.4,1.4,21.4,35-44,.795,36-60,.600,54-146,.370,,,,
2481,,,,,Conf. games:,Conf. games:,17,57.8,2.7,-0.2,122.8,15.4,63.4,65.4,1.7,5.7,3.6,12.6,0.6,1.0,20.6,22-27,.815,23-30,.767,40-101,.396,,,,
